name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,spkID,speaker_gender,non_likable,secure,attractive,unsympathetic,indecisive,unobtrusive,distant,bored,emotional,not_irritated,active,pleasant,characterless,sociable,relaxed,affectionate,dominant,unaffected,hearty,old,personal,calm,incompetent,ugly,friendly,masculine,submissive,indifferent,interesting,cynical,artificial,intelligent,childish,modest
'm146_moroni_d5_02.wav',23.13597,0.1939175,20.28286,22.93221,25.16936,4.886496,198.1593,253.3243,156.5381,325.4533,0.13679770000000002,1.0236379999999998,0.001033966,0.08613169,0.27430340000000003,0.27326940000000005,3.711556,2.344591,3.087379,2.0367290000000002,0.07015917,1.124587,16.75072,1.072362,12.179910000000001,0.9214098,11.003169999999999,1.067857,11.899,0.9609392,0.05987021,1.338965,1.9347990000000002,0.9279765,3.6349199999999997,0.9796231,4.668116,2.3419369999999997,32.43332,0.3453044,477.3004,0.42577040000000005,1196.1589999999999,0.2404654,-127.1503,-0.7034829,1430.9370000000001,0.21982359999999998,895.0354,0.3538949,-131.9698,-0.6237379,2516.246,0.13322079999999997,667.6074,0.43081959999999997,-135.6315,-0.5726766999999999,-21.40738,-0.4680869000000001,31.695059999999998,0.28462800000000005,-0.02225608,-1.420664,-0.0014653670000000002,-8.658007000000001,0.1338703,0.5422854,33.04544,0.3903458,18.242070000000002,0.5414007,15.02075,0.8558365,15.0769,0.8376468,-18.8783,29.9176,0.02468015,0.01826625,0.04683902,3.616776,2.043964,0.18301889999999998,0.17939720000000003,0.2907692,0.48293509999999995,-42.24393,146,male,45.92857142857143,69.85714285714286,45.92857142857143,37.642857142857146,30.785714285714285,61.92857142857143,63.78571428571429,51.5,42.214285714285715,56.85714285714285,42.642857142857146,62.57142857142857,45.42857142857143,47.92857142857143,67.21428571428571,45.92857142857143,51.85714285714285,59.14285714285714,38.615384615384606,66.78571428571429,27.857142857142854,67.78571428571429,35.214285714285715,47.92857142857143,58.5,88.64285714285714,61.57142857142857,53.78571428571429,48.35714285714285,34.357142857142854,47.35714285714285,65.28571428571429,16.071428571428573,59.92857142857143
'm146_moroni_d5_03.wav',23.95579,0.2373333,19.69913,23.74686,26.94906,7.249933,270.0442,828.258,261.9666,528.1854,0.1436988,0.9842943999999999,0.01064733,0.09743303,0.2835617,0.2729144,3.726663,2.412208,2.844796,1.6441290000000002,0.07088397,1.040127,17.29629,1.02977,13.538960000000001,0.8445438,11.68142,1.034812,12.54317,1.012868,0.07774492,1.36206,1.6628939999999999,0.9066972,3.4889650000000003,1.163719,4.750387,1.726609,31.949820000000003,0.3509955,480.0544,0.4679005,1192.86,0.2246591,-125.9825,-0.7149554,1424.021,0.2306558,859.1798,0.34627759999999996,-129.7919,-0.6455945,2535.062,0.1314875,611.744,0.4446243,-133.6457,-0.5899725,-19.53346,-0.5276468000000001,31.09532,0.29867459999999996,-0.01636913,-2.165636,-0.001830411,-7.298577000000001,0.1333676,0.5263315,32.25267,0.4339865,17.96217,0.6416258,14.33381,0.9737591999999998,11.37503,1.345831,-20.04242,31.14868,-0.008965644,0.01596334,0.03934756,3.308965,2.043177,0.1869811,0.1612988,0.3046939,0.422046,-42.326159999999994,146,male,45.92857142857143,69.85714285714286,45.92857142857143,37.642857142857146,30.785714285714285,61.92857142857143,63.78571428571429,51.5,42.214285714285715,56.85714285714285,42.642857142857146,62.57142857142857,45.42857142857143,47.92857142857143,67.21428571428571,45.92857142857143,51.85714285714285,59.14285714285714,38.615384615384606,66.78571428571429,27.857142857142854,67.78571428571429,35.214285714285715,47.92857142857143,58.5,88.64285714285714,61.57142857142857,53.78571428571429,48.35714285714285,34.357142857142854,47.35714285714285,65.28571428571429,16.071428571428573,59.92857142857143
'm146_moroni_d6_01.wav',24.30856,0.2800494,20.141170000000002,23.55731,26.769009999999998,6.627839999999999,213.1945,323.5759,313.83,971.8401,0.1505045,0.9227348,0.01337716,0.11547529999999999,0.28549240000000004,0.2721153,3.4574949999999998,1.9419689999999998,3.2998089999999998,2.002697,0.07697979,1.0122010000000001,16.754939999999998,1.0792549999999999,13.28009,0.9209105,11.96373,0.9708704,11.17877,1.035359,0.06774583,1.244432,1.775923,0.8578146999999999,3.501328,1.1062610000000002,4.034047,3.568023,31.677629999999997,0.45773500000000006,521.3555,0.4531263,1148.142,0.2710694,-123.44,-0.7243526,1502.616,0.2340891,858.618,0.3354978,-126.7968,-0.6562026,2622.475,0.13624270000000002,662.5193,0.4726617,-130.637,-0.6009823000000001,-19.719720000000002,-0.57786,30.676170000000003,0.3723533,-0.02031784,-1.729164,-0.0008086072999999999,-18.18592,0.1359372,0.5592585999999999,29.93603,0.5368506,19.60012,0.5545314,14.407520000000002,0.892911,11.323369999999999,1.177578,-18.14728,29.183220000000002,-0.00018552880000000002,0.01732259,0.04545985,3.9599830000000003,2.2147930000000002,0.1818868,0.17672120000000002,0.26836740000000003,0.41015340000000006,-42.326159999999994,146,male,45.92857142857143,69.85714285714286,45.92857142857143,37.642857142857146,30.785714285714285,61.92857142857143,63.78571428571429,51.5,42.214285714285715,56.85714285714285,42.642857142857146,62.57142857142857,45.42857142857143,47.92857142857143,67.21428571428571,45.92857142857143,51.85714285714285,59.14285714285714,38.615384615384606,66.78571428571429,27.857142857142854,67.78571428571429,35.214285714285715,47.92857142857143,58.5,88.64285714285714,61.57142857142857,53.78571428571429,48.35714285714285,34.357142857142854,47.35714285714285,65.28571428571429,16.071428571428573,59.92857142857143
'm146_moroni_d6_02.wav',23.73266,0.2082238,20.44641,23.42804,26.759890000000002,6.313484,183.5546,311.798,137.997,238.6189,0.14253470000000001,0.9605559000000001,0.01166495,0.103047,0.27327199999999996,0.26160700000000003,3.6196610000000002,2.17773,3.157194,2.0442810000000002,0.07687742,1.074692,17.8037,0.9865927999999999,13.874179999999999,0.7890130999999999,12.92331,0.9348268,13.535060000000001,0.8216427,0.07183421,1.342063,1.7627869999999999,0.9100461,3.393925,1.2213200000000002,4.9296050000000005,1.775439,32.03225,0.3659249,480.7455,0.46213190000000004,1180.221,0.2472529,-124.5368,-0.7160226,1423.463,0.21574210000000002,843.7548,0.31433629999999996,-128.3568,-0.6458543999999999,2518.911,0.12796010000000002,633.9227,0.40002109999999996,-132.25,-0.5904316999999999,-20.208170000000003,-0.48551170000000005,30.64423,0.3243081,-0.01961515,-1.722537,0.000738155,17.55501,0.1406578,0.6018609,31.676379999999998,0.4512249,18.48454,0.5412658,16.17285,0.8452940000000001,15.650970000000001,0.7843853,-20.3915,31.19605,-0.004408932,0.01589202,0.04356751,3.459775,2.2974099999999997,0.1701818,0.1304745,0.24327270000000004,0.4207182,-42.42768,146,male,45.92857142857143,69.85714285714286,45.92857142857143,37.642857142857146,30.785714285714285,61.92857142857143,63.78571428571429,51.5,42.214285714285715,56.85714285714285,42.642857142857146,62.57142857142857,45.42857142857143,47.92857142857143,67.21428571428571,45.92857142857143,51.85714285714285,59.14285714285714,38.615384615384606,66.78571428571429,27.857142857142854,67.78571428571429,35.214285714285715,47.92857142857143,58.5,88.64285714285714,61.57142857142857,53.78571428571429,48.35714285714285,34.357142857142854,47.35714285714285,65.28571428571429,16.071428571428573,59.92857142857143
'm146_moroni_d6_03.wav',23.23208,0.2194165,19.91785,23.42772,26.02166,6.103815,147.8017,228.8282,103.1075,87.5834,0.1277395,1.115098,0.002766377,0.04567247,0.28236300000000003,0.27959670000000003,3.7486629999999996,2.6836860000000002,3.053106,1.80644,0.07236566,1.225201,15.985370000000001,1.024151,12.59065,0.8825589,12.81358,0.9100878000000001,13.2578,0.8904110000000001,0.06839486,1.42462,1.859007,0.9197204999999999,3.095143,1.3207799999999998,4.920774,2.121409,32.26876,0.341834,474.7928,0.47216850000000005,1166.578,0.2606333,-138.0627,-0.6278581,1430.9229999999998,0.2233923,832.1917,0.3595562,-141.0956,-0.5706791,2534.555,0.130608,600.7435,0.4146013,-144.1347,-0.5280437,-20.01414,-0.4914095,30.47734,0.3115179,-0.01848363,-2.0598229999999997,0.001632622,9.051797,0.1618321,0.5542239999999999,31.14455,0.4583081,18.06371,0.5637946,17.63522,0.7369435000000001,15.668220000000002,0.8495944,-22.069370000000003,33.87879,-0.0041231770000000004,0.01584918,0.03759214,3.085905,1.922273,0.16760870000000003,0.10302349999999999,0.3546511,0.4812549,-42.29913,146,male,45.92857142857143,69.85714285714286,45.92857142857143,37.642857142857146,30.785714285714285,61.92857142857143,63.78571428571429,51.5,42.214285714285715,56.85714285714285,42.642857142857146,62.57142857142857,45.42857142857143,47.92857142857143,67.21428571428571,45.92857142857143,51.85714285714285,59.14285714285714,38.615384615384606,66.78571428571429,27.857142857142854,67.78571428571429,35.214285714285715,47.92857142857143,58.5,88.64285714285714,61.57142857142857,53.78571428571429,48.35714285714285,34.357142857142854,47.35714285714285,65.28571428571429,16.071428571428573,59.92857142857143
'm146_moroni_d7_01.wav',22.19649,0.1806875,18.61036,22.42804,25.247339999999998,6.636978,142.9398,220.7908,82.83405,92.08385,0.152508,1.0364209999999998,0.001033966,0.08334136,0.329801,0.32876700000000003,3.9256839999999995,2.5093919999999996,3.235865,2.007468,0.08157881,1.1733129999999998,15.4507,1.073882,11.74816,1.08636,11.38895,1.037148,10.157630000000001,1.2155209999999999,0.06665506,1.043065,1.9550349999999999,0.8200379000000001,2.574247,1.4983389999999999,5.9426879999999995,2.76091,31.378970000000002,0.28945190000000004,509.6077,0.4382812,1161.722,0.233217,-128.5581,-0.6850789,1499.751,0.2379706,886.4125,0.4178739000000001,-132.7741,-0.6179218000000001,2561.096,0.1374786,635.9781,0.5137925999999999,-135.8334,-0.574667,-19.545270000000002,-0.518465,29.397959999999998,0.3259126,-0.01852129,-1.62811,-0.0005562353,-28.01185,0.163353,0.5475281999999999,29.2969,0.4848831,19.35452,0.587936,15.84411,0.8447037000000001,12.94486,1.163189,-17.13318,27.864759999999997,0.02848883,0.01765033,0.04675596,3.821656,2.102377,0.1765217,0.1237673,0.27826090000000003,0.4550075,-41.05893,146,male,45.92857142857143,69.85714285714286,45.92857142857143,37.642857142857146,30.785714285714285,61.92857142857143,63.78571428571429,51.5,42.214285714285715,56.85714285714285,42.642857142857146,62.57142857142857,45.42857142857143,47.92857142857143,67.21428571428571,45.92857142857143,51.85714285714285,59.14285714285714,38.615384615384606,66.78571428571429,27.857142857142854,67.78571428571429,35.214285714285715,47.92857142857143,58.5,88.64285714285714,61.57142857142857,53.78571428571429,48.35714285714285,34.357142857142854,47.35714285714285,65.28571428571429,16.071428571428573,59.92857142857143
'm146_moroni_d7_02.wav',23.48631,0.1444105,21.179779999999997,22.928720000000002,26.31982,5.140047,183.0735,256.2076,85.37749000000001,125.0427,0.17173210000000003,0.8948278000000001,0.02117537,0.1403168,0.32613909999999996,0.3049637,3.441869,2.497968,2.811144,1.6790330000000002,0.08331429,0.9509736999999999,20.88214,0.8991985999999998,14.34784,0.8808633,12.66204,0.9057844,12.996080000000001,0.9992897,0.05154496,1.095645,1.340622,0.9898415999999999,4.4283019999999995,0.7631146,5.123151,2.033316,33.00056,0.33304629999999996,430.014,0.4082052,1241.974,0.1740511,-109.8428,-0.8443154,1346.384,0.1971375,892.5448,0.2966222,-115.9964,-0.7400219,2459.37,0.10965230000000001,639.226,0.5020522,-121.3227,-0.6610578,-20.92371,-0.4703563,32.371759999999995,0.26057579999999997,-0.02028931,-1.7659310000000001,-0.0013480279999999998,-9.589439,0.1349055,0.5358983,35.81323,0.3066776,17.942610000000002,0.6306269,14.87623,0.8145263,13.118570000000002,1.1580700000000002,-20.28961,30.80663,-0.01971815,0.01587014,0.0459149,3.184713,1.738335,0.2678947,0.14706170000000002,0.3027778,0.4289626,-40.38508,146,male,45.92857142857143,69.85714285714286,45.92857142857143,37.642857142857146,30.785714285714285,61.92857142857143,63.78571428571429,51.5,42.214285714285715,56.85714285714285,42.642857142857146,62.57142857142857,45.42857142857143,47.92857142857143,67.21428571428571,45.92857142857143,51.85714285714285,59.14285714285714,38.615384615384606,66.78571428571429,27.857142857142854,67.78571428571429,35.214285714285715,47.92857142857143,58.5,88.64285714285714,61.57142857142857,53.78571428571429,48.35714285714285,34.357142857142854,47.35714285714285,65.28571428571429,16.071428571428573,59.92857142857143
'm146_moroni_d7_03.wav',23.97478,0.1977807,20.74912,23.85626,26.90615,6.157024,191.745,163.1799,112.6822,112.6025,0.12826210000000002,1.0853899999999999,0.001033966,0.05886747,0.2576652,0.2566313,3.266999,1.847741,3.300556,2.2311919999999996,0.07337574,1.2997319999999999,15.059,1.103446,10.73424,0.9353549000000001,10.88135,1.109633,12.36168,1.0232729999999999,0.07280323,1.4616959999999999,1.7499669999999998,0.8523774,3.909699,0.8905539000000001,4.731349,1.507673,30.87313,0.2751002,476.3997,0.4542441,1125.385,0.2405509,-138.9402,-0.619688,1427.485,0.20860979999999998,838.0002,0.36352629999999997,-142.4725,-0.5596869999999999,2488.355,0.1297129,623.6849,0.4183401,-145.4273,-0.5187612,-19.11143,-0.4812855,30.330070000000003,0.2906616,-0.02499895,-1.4291989999999999,0.0015937739999999998,7.361861,0.15098820000000002,0.6678381999999999,31.6078,0.4119661,16.15628,0.5736842,15.6343,0.9136610000000001,15.537870000000002,0.9471456,-20.23583,31.66662,0.0111104,0.01763011,0.05482637,3.1309299999999998,2.097235,0.1472727,0.09941565,0.3228571,0.3969784,-42.465,146,male,45.92857142857143,69.85714285714286,45.92857142857143,37.642857142857146,30.785714285714285,61.92857142857143,63.78571428571429,51.5,42.214285714285715,56.85714285714285,42.642857142857146,62.57142857142857,45.42857142857143,47.92857142857143,67.21428571428571,45.92857142857143,51.85714285714285,59.14285714285714,38.615384615384606,66.78571428571429,27.857142857142854,67.78571428571429,35.214285714285715,47.92857142857143,58.5,88.64285714285714,61.57142857142857,53.78571428571429,48.35714285714285,34.357142857142854,47.35714285714285,65.28571428571429,16.071428571428573,59.92857142857143
'm146_moroni_d8_01.wav',22.63114,0.1397239,20.03616,22.98824,25.45652,5.4203589999999995,186.6839,214.4934,64.91174000000001,52.15054,0.1637606,0.8656219,0.01150435,0.15859410000000002,0.29326409999999997,0.2817597,3.164427,1.9563720000000002,2.993809,1.8154740000000003,0.08126811,1.011642,18.04253,1.168094,13.88925,0.8300576,9.925111,1.153424,9.987191000000001,1.182579,0.0655715,1.128236,1.68688,0.9768877,3.517364,1.097113,5.576829,2.213012,36.23888,0.2769063,474.7869,0.4282254,1289.174,0.20589699999999997,-116.6715,-0.7816363000000001,1416.527,0.22244,978.9791,0.3465301,-122.2399,-0.6889831,2550.848,0.1323881,736.0728,0.41043959999999996,-127.511,-0.6135479,-22.61366,-0.466308,34.326190000000004,0.2668066,-0.0200891,-1.619834,-0.006590269,-2.318264,0.14175520000000003,0.5592465999999999,36.11934,0.3417275,20.53399,0.47147690000000003,12.81281,0.9896046999999999,10.17773,1.372826,-13.57191,23.87321,0.007956969,0.01877365,0.04695207,3.730664,1.828154,0.236,0.143993,0.3211111,0.4154367,-41.00954,146,male,45.92857142857143,69.85714285714286,45.92857142857143,37.642857142857146,30.785714285714285,61.92857142857143,63.78571428571429,51.5,42.214285714285715,56.85714285714285,42.642857142857146,62.57142857142857,45.42857142857143,47.92857142857143,67.21428571428571,45.92857142857143,51.85714285714285,59.14285714285714,38.615384615384606,66.78571428571429,27.857142857142854,67.78571428571429,35.214285714285715,47.92857142857143,58.5,88.64285714285714,61.57142857142857,53.78571428571429,48.35714285714285,34.357142857142854,47.35714285714285,65.28571428571429,16.071428571428573,59.92857142857143
'm146_moroni_d8_02.wav',23.62061,0.1780256,20.46882,23.93506,26.595370000000003,6.126543,350.0032,429.6698,235.9159,472.5847,0.1554432,0.9888735000000001,0.006567685,0.09587992,0.31705679999999997,0.31048909999999996,3.992653,2.870893,3.854199,2.1055040000000003,0.08816573,1.079688,18.145979999999998,0.9664799999999999,13.640579999999998,0.8505476999999999,14.00942,0.8972629000000001,12.80349,0.8343716,0.05816948,1.083859,1.6996369999999998,1.0115020000000001,3.7254440000000004,1.1402219999999998,4.877989,2.785472,32.81667,0.3172036,524.6526,0.46261579999999997,1198.27,0.2497174,-119.1415,-0.7554270000000001,1505.4879999999998,0.23140909999999998,931.434,0.46003879999999997,-125.1819,-0.6561315999999999,2576.186,0.13724229999999998,657.3644,0.4666643,-128.4671,-0.6098449,-21.93396,-0.43548459999999994,31.88563,0.28382820000000003,-0.02272396,-1.5568739999999999,-0.001290312,-8.988743,0.1637925,0.5448884,31.92212,0.42298329999999995,19.08221,0.48825070000000004,20.00579,0.6330941,14.657589999999999,0.7494894,-19.776529999999998,31.007590000000004,0.008323998,0.0168177,0.04357589,3.639673,2.195791,0.18875,0.1224171,0.2441667,0.4401696,-40.18112,146,male,45.92857142857143,69.85714285714286,45.92857142857143,37.642857142857146,30.785714285714285,61.92857142857143,63.78571428571429,51.5,42.214285714285715,56.85714285714285,42.642857142857146,62.57142857142857,45.42857142857143,47.92857142857143,67.21428571428571,45.92857142857143,51.85714285714285,59.14285714285714,38.615384615384606,66.78571428571429,27.857142857142854,67.78571428571429,35.214285714285715,47.92857142857143,58.5,88.64285714285714,61.57142857142857,53.78571428571429,48.35714285714285,34.357142857142854,47.35714285714285,65.28571428571429,16.071428571428573,59.92857142857143
'm146_moroni_d8_03.wav',22.6963,0.1366381,20.09171,23.04125,25.0236,4.931889,210.3756,304.5154,59.365919999999996,53.4652,0.1300434,1.0871680000000001,0.001033966,0.06087007,0.27626540000000005,0.2752315,3.504455,2.1444520000000002,2.852591,1.705946,0.06819937,1.123925,17.43229,0.9777667999999999,12.70502,0.8962100000000001,10.560080000000001,1.112544,11.14307,0.9630996999999999,0.05865812,1.175107,1.748187,0.9536868000000001,3.2869650000000004,1.14001,4.148026,2.250762,32.90343,0.3746527,506.8531,0.4548045,1268.045,0.2175089,-128.0162,-0.6904343000000001,1475.881,0.24973270000000003,945.9398,0.39074990000000004,-131.8149,-0.625013,2557.166,0.1416182,693.8254,0.4146434,-135.906,-0.568038,-20.90254,-0.48757449999999997,32.05213,0.26962729999999996,-0.02932905,-1.0658860000000001,-0.003117398,-4.056035,0.1337892,0.536558,32.44041,0.4075031,19.5449,0.48369220000000007,13.66239,1.048449,14.63114,0.7884753000000001,-20.45416,31.65617,0.02231997,0.01656289,0.04195696,3.148148,2.232558,0.1666667,0.14599279999999998,0.3115,0.4973758,-42.46782,146,male,45.92857142857143,69.85714285714286,45.92857142857143,37.642857142857146,30.785714285714285,61.92857142857143,63.78571428571429,51.5,42.214285714285715,56.85714285714285,42.642857142857146,62.57142857142857,45.42857142857143,47.92857142857143,67.21428571428571,45.92857142857143,51.85714285714285,59.14285714285714,38.615384615384606,66.78571428571429,27.857142857142854,67.78571428571429,35.214285714285715,47.92857142857143,58.5,88.64285714285714,61.57142857142857,53.78571428571429,48.35714285714285,34.357142857142854,47.35714285714285,65.28571428571429,16.071428571428573,59.92857142857143
'm147_vilnius_d5_01.wav',25.31485,0.2422369,22.98328,24.38573,25.76851,2.785229,205.4597,164.7368,34.24603,32.459509999999995,0.22727470000000002,0.9632850000000001,0.00419172,0.1829665,0.42634279999999997,0.422151,5.253359,3.3830190000000004,4.796056,2.810515,0.1245807,1.0143440000000001,20.27212,0.9342456,7.799569,1.522122,13.88016,0.9429277,8.422296000000001,1.2375770000000001,0.04269456,1.624159,1.601915,0.926002,3.6031129999999996,1.118971,7.114669999999999,1.145124,29.00317,0.507497,544.1436,0.4564182,1225.362,0.2021457,-110.0867,-0.8276937,1509.067,0.21089989999999997,958.7216,0.44642600000000005,-113.406,-0.7510708,2562.956,0.1610726,675.6235,0.4810313,-116.1344,-0.7082632,-17.18742,-0.5976020000000001,26.50532,0.4332737,-0.01635462,-2.134224,-0.0004786081,-21.79985,0.20788890000000002,0.5397841,33.5589,0.47205459999999994,9.855088,1.351061,18.76357,0.7196588,9.920661,1.122272,-15.135620000000001,25.30003,0.03064559,0.01758965,0.06553995,3.618168,2.397525,0.1970968,0.13486420000000002,0.2266667,0.42030850000000003,-38.04165,147,male,43.69230769230769,48.07692307692307,53.46153846153846,45.846153846153854,42.07692307692308,61.153846153846146,54.769230769230774,49.92307692307693,38.846153846153854,53.769230769230774,46.07692307692307,56.153846153846146,50.769230769230774,43.384615384615394,63.0,50.46153846153846,40.692307692307686,63.46153846153846,43.83333333333334,60.69230769230769,36.307692307692314,76.07692307692308,39.92307692307692,46.69230769230769,57.384615384615394,81.84615384615384,64.61538461538461,61.153846153846146,49.07692307692307,38.92307692307692,41.0,61.30769230769231,29.153846153846153,64.84615384615384
'm147_vilnius_d5_02.wav',25.83844,0.1892569,23.859360000000002,24.99221,27.66088,3.801525,167.0529,138.1031,134.6143,156.1302,0.20832489999999998,1.006623,0.03345643,0.1380016,0.3787182,0.3452618,5.06989,3.160895,4.432009,2.983487,0.11196960000000002,0.9662216999999999,18.23623,0.9416299000000001,10.66077,1.219096,14.39785,0.8301404,9.732899,1.05029,0.05476447,1.49394,1.6690049999999998,0.9088980999999999,3.9916940000000003,1.010612,8.245499,1.016382,28.26238,0.3983419,530.5488,0.49087420000000004,1183.733,0.2325257,-126.9344,-0.7011805999999999,1511.046,0.2191154,847.8921,0.3680629,-130.1855,-0.6384158000000001,2549.073,0.15885660000000001,656.739,0.47935209999999995,-132.0223,-0.6066859,-17.34603,-0.5754293,26.45187,0.3831748,-0.01338018,-2.9273860000000003,0.0002743642,38.77831,0.2021631,0.5060300999999999,31.10701,0.4992636,11.30836,1.385315,20.48282,0.6697813,9.027719,1.388817,-17.940620000000003,28.2923,-0.02249302,0.01217435,0.06132419,3.387221,2.4729520000000003,0.15375,0.10728900000000001,0.244,0.33105490000000004,-39.18572,147,male,43.69230769230769,48.07692307692307,53.46153846153846,45.846153846153854,42.07692307692308,61.153846153846146,54.769230769230774,49.92307692307693,38.846153846153854,53.769230769230774,46.07692307692307,56.153846153846146,50.769230769230774,43.384615384615394,63.0,50.46153846153846,40.692307692307686,63.46153846153846,43.83333333333334,60.69230769230769,36.307692307692314,76.07692307692308,39.92307692307692,46.69230769230769,57.384615384615394,81.84615384615384,64.61538461538461,61.153846153846146,49.07692307692307,38.92307692307692,41.0,61.30769230769231,29.153846153846153,64.84615384615384
'm147_vilnius_d5_03.wav',24.64124,0.13991629999999997,22.39425,24.64574,27.347890000000003,4.953641999999999,114.6221,99.50213000000001,45.891529999999996,35.563309999999994,0.1599329,1.180132,0.001033966,0.05868432,0.3342341,0.3332001,5.1504650000000005,3.807144,4.167465,2.8205,0.0883989,1.2491370000000002,17.48551,1.008661,9.055747,1.179938,13.159770000000002,0.9036559999999999,8.52572,1.276791,0.06396411,2.0854220000000003,1.633259,1.016338,4.452925,0.9041540000000001,8.697105,0.6554426999999999,31.827720000000003,0.2757914,535.1549,0.4697274,1242.111,0.19391470000000002,-132.9883,-0.6686528,1493.765,0.21232820000000002,930.3047,0.3229138,-135.9231,-0.6122321,2560.752,0.156588,676.1071,0.45652790000000004,-138.9579,-0.5698611,-19.27468,-0.43626570000000003,28.49215,0.2982755,-0.01470231,-2.469897,0.0002978597,33.8434,0.1869314,0.5947631999999999,35.633359999999996,0.34806940000000003,10.9294,1.0294729999999999,20.76614,0.5299037,10.91859,1.194425,-19.01281,29.05051,0.0286482,0.01667484,0.04961865,2.517703,1.579779,0.2265,0.17527910000000002,0.3855,0.5060778,-39.491,147,male,43.69230769230769,48.07692307692307,53.46153846153846,45.846153846153854,42.07692307692308,61.153846153846146,54.769230769230774,49.92307692307693,38.846153846153854,53.769230769230774,46.07692307692307,56.153846153846146,50.769230769230774,43.384615384615394,63.0,50.46153846153846,40.692307692307686,63.46153846153846,43.83333333333334,60.69230769230769,36.307692307692314,76.07692307692308,39.92307692307692,46.69230769230769,57.384615384615394,81.84615384615384,64.61538461538461,61.153846153846146,49.07692307692307,38.92307692307692,41.0,61.30769230769231,29.153846153846153,64.84615384615384
