name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,spkID,attractiveness,compliance,confidence,maturity,warmth,gender
'm166_hanoi_d8_01.wav',24.0764,0.17815599999999998,22.12997,23.52395,26.19175,4.0617730000000005,146.577,252.1983,265.9072,384.8081,0.3489672,0.8439398000000001,0.04467294,0.3122636,0.5980144000000001,0.5533415,7.130719,4.406311,6.207018,4.180229,0.2197953,0.9230377,25.87463,0.7631899000000001,10.12456,1.289115,14.06286,0.8440902,10.05663,1.395697,0.05539419,1.681231,1.611459,0.9958071,3.282567,1.2905,4.375553,1.85556,30.68428,0.318962,527.775,0.4186589,1300.434,0.1983313,-86.5629,-1.047577,1495.007,0.1815406,1044.285,0.2357325,-93.71107,-0.8907050999999999,2628.086,0.1099218,865.7916,0.33362970000000003,-98.81654,-0.8022238,-19.39466,-0.4589602,29.2223,0.31435840000000004,-0.002925338,-12.67626,-0.007620899,-1.97825,0.3106225,0.6399894,37.56085,0.3281197,9.343602,1.555411,17.24044,0.6883821,8.866677000000003,1.747845,-19.59024,29.98046,-0.009691952,0.01134851,0.1109357,3.669725,2.345059,0.2478571,0.1817447,0.174,0.2609828,-34.26135,166,-0.340796217255767,0.715507561502292,-0.28187216248504804,-0.104729152596166,-0.0773166297470097,m
'm166_hanoi_d8_02.wav',23.53312,0.1152204,22.6162,23.63293,25.2313,2.615103,253.6294,441.0206,63.72387,68.73788,0.2583915,1.241174,0.001033966,0.16986700000000002,0.4515385,0.4505045,7.36255,6.1962160000000015,6.716196000000001,5.719459,0.1803682,1.463059,20.70498,0.8598326999999999,9.502681,1.216324,17.28286,0.8409108000000001,9.325051,1.449608,0.04423749,1.294284,1.7401669999999998,0.9144723,3.41846,1.137391,2.682086,5.58215,29.657390000000003,0.4717706,497.5117,0.4650304,1214.636,0.2123751,-110.6983,-0.8423482,1517.667,0.1869546,969.1782,0.3921477,-118.1406,-0.7152480999999999,2551.5370000000007,0.1201996,861.9616,0.4281162,-120.7281,-0.6767042,-21.098370000000006,-0.3543961,29.44626,0.2554425,-0.007280538,-5.852777,-0.00810305,-1.7597509999999998,0.3299962,0.9339682,34.9157,0.357104,12.42623,1.058299,25.65408,0.525234,10.40664,1.554362,-20.47456,30.887970000000006,0.03865256,0.01659485,0.07390532,2.335279,1.927913,0.23869570000000004,0.2114197,0.2713636,0.4606348,-34.2339,166,-0.340796217255767,0.715507561502292,-0.28187216248504804,-0.104729152596166,-0.0773166297470097,m
'm166_hanoi_d8_03.wav',24.41911,0.2298314,22.13234,24.14481,26.6412,4.508856,130.2099,111.07799999999999,474.2647,873.15,0.3016315,1.094901,0.01674066,0.2309219,0.5127879,0.4960473,6.602531,3.4415660000000003,6.345112,4.860164,0.1862596,1.123068,21.10283,0.9128529,7.478059,1.760096,16.73466,0.7159054,9.457735,1.413737,0.07728373,1.7761349999999998,1.866419,0.8956417,2.802166,1.667454,5.179944,3.125953,28.96608,0.4195056,515.0479,0.4451802,1236.457,0.208864,-111.3578,-0.8270050999999999,1530.001,0.1722507,982.7045,0.319921,-117.3994,-0.7197385000000001,2583.91,0.1102767,937.5646,0.3858761,-120.7674,-0.6680326,-19.47065,-0.4877239,29.03773,0.345096,-0.002844,-15.24763,-0.006450261,-2.063362,0.3037938,0.7285111999999999,35.14095,0.390981,8.623157,1.824905,21.77262,0.5175322,9.825877,1.540542,-16.88695,27.2228,0.01116275,0.01377036,0.1159072,2.615519,2.539405,0.1772414,0.1479957,0.1951724,0.3417361,-35.91243,166,-0.340796217255767,0.715507561502292,-0.28187216248504804,-0.104729152596166,-0.0773166297470097,m
'm173_ulaanbaatar_d5_01.wav',20.61632,0.2019271,16.38614,20.4632,24.04824,7.6621070000000016,163.3301,180.1262,105.5204,131.8672,0.3316292,0.8342666999999999,0.04005502,0.3002633,0.5514883,0.5114333,7.760244,4.257802,6.6273800000000005,4.514026,0.2458334,0.9412383,20.74892,0.8543232,12.84673,0.9522458,11.0764,1.030981,1.7597900000000002,6.561365,0.07989550000000001,1.602023,2.315651,0.69112,0.8165831,4.311909,2.848595,2.452754,29.44093,0.341692,521.8465,0.3871822,1255.567,0.1716416,-97.83077,-0.9442769,1520.826,0.2100636,913.7054,0.34048490000000003,-103.87899999999999,-0.8269895,2623.969,0.15149849999999998,820.191,0.5457165,-108.2547,-0.7547073000000001,-18.45246,-0.4707271,27.72625,0.2881281,0.004054790999999999,7.980221,-0.01223324,-1.058527,0.3902614,0.5374293000000001,32.541129999999995,0.35944590000000004,16.03003,0.6942893,13.01949,0.9415884,-0.29403290000000004,-44.30342,-12.26617,20.38476,0.02933619,0.009467389,0.1093603,4.5419550000000015,2.861562,0.1789189,0.1392215,0.1725,0.2627974,-34.81057,173,1.90360117154317,-0.0514122428698439,1.4457214963445,1.74221836570149,0.5641366159337379,m
'm173_ulaanbaatar_d5_02.wav',21.427670000000006,0.2380503,17.28556,21.24267,24.60385,7.318293,212.7653,284.9857,118.0413,104.4182,0.2382758,1.093066,0.01781085,0.15624570000000002,0.4367388,0.418928,5.584147,4.392561,5.552866000000002,4.764616,0.1682589,1.281049,18.95024,0.8240065999999999,13.84769,0.9271991,11.5189,1.178249,2.537841,4.6530580000000015,0.07790006,0.9608979,2.320977,0.736059,1.370563,3.094498,4.1783470000000005,3.878647,31.02294,0.4326622000000001,544.3033,0.4295258,1234.973,0.1752832,-123.035,-0.7340810999999999,1593.01,0.2234511,935.4711,0.4033954,-128.3171,-0.6481522,2745.897,0.13928429999999994,896.7885,0.7053210999999999,-131.2075,-0.6042488,-20.72064,-0.4271499,30.48731,0.25665720000000003,-0.007637325,-5.025989,-0.01085475,-1.0459459999999998,0.3365515,0.6853186,31.66731,0.3676304,20.15775,0.585334,17.862920000000006,0.8730595999999999,-1.924868,-7.095161999999998,-16.311320000000002,26.40161,0.01307232,0.01019746,0.06854427,2.771363,2.088167,0.1892593,0.1260196,0.2780769,0.4093806,-36.23759,173,1.90360117154317,-0.0514122428698439,1.4457214963445,1.74221836570149,0.5641366159337379,m
'm173_ulaanbaatar_d5_03.wav',21.43201,0.2489407,16.54774,20.94218,25.46507,8.917334,149.3758,139.1174,155.9322,180.7978,0.2456347,1.123397,0.001033966,0.156556,0.4915065,0.4904726,6.628719,4.42758,6.356425,3.95175,0.1811517,1.295561,16.87632,1.074277,12.19867,0.9510087,10.47316,1.115322,2.38973,4.4816080000000005,0.06440462,1.337519,2.079586,0.7287087,1.212412,3.847015,3.471129,1.962219,31.35506,0.29380100000000003,505.3631,0.3835892,1240.219,0.1856465,-119.7824,-0.7691861,1510.105,0.2019734,894.7246,0.291937,-125.0786,-0.6755776,2664.29,0.1403315,730.5078,0.4673712,-128.4475,-0.6273649,-20.03833,-0.4650164000000001,28.481240000000003,0.3168981,0.005681927,5.88875,-0.01118775,-1.150267,0.3816864,0.5982571,32.67222,0.3995885,17.73304,0.5616787,16.39796,0.6867068000000001,0.2866628,45.75512,-14.46052,23.15425,0.05778167,0.01497988,0.06284816,2.617398,2.009274,0.2026923,0.1812893,0.2856,0.4032575,-35.19402,173,1.90360117154317,-0.0514122428698439,1.4457214963445,1.74221836570149,0.5641366159337379,m
'm173_ulaanbaatar_d6_01.wav',20.07859,0.22116420000000006,15.92541,19.07241,24.61693,8.691522,242.41,289.884,152.2072,206.1352,0.2718463,1.0859370000000002,0.001033966,0.196102,0.4977807,0.4967467,6.4925739999999985,4.0907860000000005,6.465414,4.591685,0.1985595,1.262763,17.70835,0.9603187,10.84114,1.130823,11.30786,1.221165,2.626567,3.890954,0.08289125,1.089009,2.374574,0.691806,0.9803437,4.12906,6.058457,2.741278,29.29856,0.2678803,533.6703,0.3880626,1225.561,0.1766247,-116.219,-0.7994106,1591.688,0.1888671,870.8141,0.3897792,-122.8234,-0.6920838,2667.2470000000008,0.13646960000000002,759.7097,0.4935954000000001,-124.969,-0.6600718000000001,-19.02807,-0.4707509,27.09065,0.3109929,0.007974098,4.688316,-0.01200828,-0.877975,0.4032816,0.6196088000000001,31.78935,0.3643125,16.66078,0.7067642,18.15611,0.8751201,0.6160904,19.96611,-12.97972,20.69767,0.05741514,0.01402225,0.06647738,2.902903,2.012073,0.212,0.1076383,0.27842100000000003,0.3826674000000001,-34.74414,173,1.90360117154317,-0.0514122428698439,1.4457214963445,1.74221836570149,0.5641366159337379,m
'm173_ulaanbaatar_d6_02.wav',21.14081,0.2626309,16.831139999999998,20.09398,25.30186,8.470718,116.3216,90.72678,489.7209,797.564,0.1963984,1.274067,0.001033966,0.07172107,0.3633286,0.3622947,7.850977,4.079464,5.604158999999999,3.8954,0.1592249,1.426008,17.91996,0.9020389,13.17512,0.8649468000000001,11.46715,1.067441,5.506034,1.870855,0.08649789,1.054135,2.467536,0.599807,0.9344289,4.228881,4.65007,1.639709,30.313370000000006,0.32713590000000003,558.9628,0.3949037,1219.748,0.1861918,-125.2504,-0.7260865,1618.205,0.2013821,929.9261,0.4124774000000001,-130.5009,-0.6377574,2706.597,0.12573389999999998,774.0869,0.4488878,-132.7393,-0.6061213000000001,-21.65844,-0.3914813,29.970840000000006,0.3066801,-0.008053255,-5.407414,-0.01072927,-1.307497,0.3540069000000001,0.7081218,30.99359,0.3940617,19.86771,0.5141140999999999,18.08198,0.7664416000000001,3.734514,3.259728,-19.4586,29.4246,0.02502465,0.01156986,0.04681584,2.802803,1.810865,0.2133333,0.1327069,0.3575,0.3847158,-35.97961,173,1.90360117154317,-0.0514122428698439,1.4457214963445,1.74221836570149,0.5641366159337379,m
'm173_ulaanbaatar_d6_03.wav',21.12131,0.27468390000000004,16.97479,20.04731,24.3563,7.381506,165.798,126.7345,131.0081,144.4165,0.228897,1.175914,0.001033966,0.13119579999999995,0.435295,0.434261,7.524047,5.3447,6.834824,4.989227,0.1735794,1.423278,15.6994,1.072484,11.72689,1.053525,10.88817,1.201634,4.496667,2.237361,0.09888152,1.274984,2.54756,0.6734228,0.668683,6.500595,3.831887,2.301313,29.34458,0.3836577000000001,530.3475,0.3926789,1204.514,0.2008939,-126.5994,-0.7199749,1581.68,0.203252,890.8812,0.3941632,-132.3894,-0.6293864,2646.9640000000004,0.1370991,825.3829,0.546425,-134.1207,-0.6029009,-18.79824,-0.4991315,27.3248,0.3529683,-0.004272199,-8.856603999999997,-0.00824084,-1.579044,0.3715109,0.6794334,29.3043,0.4817641,17.07079,0.7544224,19.46797,0.7506965999999999,4.336281,2.596333,-16.16766,25.88327,0.0423495,0.01325398,0.08153513,2.802803,1.710262,0.2170588,0.1278218,0.3926667,0.5196597,-36.09908,173,1.90360117154317,-0.0514122428698439,1.4457214963445,1.74221836570149,0.5641366159337379,m
'm173_ulaanbaatar_d7_01.wav',20.46399,0.2517782,15.82037,19.01774,25.8874,10.06703,206.9677,153.8566,119.8637,135.6461,0.2370582,1.1213030000000002,0.001033966,0.1312823,0.4667159000000001,0.4656819,6.601812,4.029853,6.235826,5.65374,0.1783543,1.251688,17.596629999999994,0.9782485,12.12411,0.9770246,9.795978,1.161181,4.823472,2.179733,0.09141284,1.194224,2.060176,0.7646105,1.491047,2.791075,4.613472,3.573396,29.62375,0.4337673,600.038,0.3824503,1215.014,0.2038287,-120.1376,-0.7569291,1646.953,0.2155373,871.6239999999999,0.33948540000000005,-124.571,-0.6781694,2742.775,0.1474953,756.9676,0.4996511,-127.2275,-0.6391256,-19.29502,-0.4734192,27.79399,0.3339959,-0.002441642,-15.54106,-0.01125678,-1.312467,0.3630517,0.5967401999999999,31.38263,0.4269529,16.98434,0.6864264,14.90875,0.7959729,3.848871,3.1992700000000003,-18.25197,27.41219,0.05103851,0.01389524,0.05853076,3.203203,1.913394,0.2173684,0.1737464,0.317647,0.4424335,-35.46234000000001,173,1.90360117154317,-0.0514122428698439,1.4457214963445,1.74221836570149,0.5641366159337379,m
'm173_ulaanbaatar_d7_02.wav',22.40206,0.2410875,16.564870000000006,22.94482,27.1737,10.60883,191.017,289.8272,213.7769,258.2499,0.2569902,1.032357,0.001033966,0.1763237,0.5066710999999999,0.5056372,5.273843,2.888844,5.414338,4.640018,0.1879016,1.26367,19.84661,0.8710988000000002,12.19645,0.9472708,10.27237,1.179548,1.316283,8.738081,0.08167107,1.278399,2.281996,0.7806881999999999,2.107768,2.250551,3.5000089999999995,4.0362339999999985,30.62976,0.4717335,522.5307,0.4428795999999999,1251.901,0.1925805,-118.6881,-0.7761316999999999,1517.335,0.2326939,909.9049,0.3464966,-123.6583,-0.6900994,2700.114,0.1551866,819.0930000000001,0.5924231,-127.8525,-0.6290191999999999,-19.87428,-0.4789942,30.27082,0.29322550000000003,0.001878105,17.669970000000006,-0.01309003,-0.8686790000000001,0.3773794,0.6213318,34.81257,0.3114117,17.34617,0.6666364,15.45517,0.8240606,-3.366312,-3.889077,-15.96784,25.30276,0.03495041,0.01163996,0.06627306,2.702703,1.913394,0.2178947,0.147847,0.3182353,0.4284203,-35.07311,173,1.90360117154317,-0.0514122428698439,1.4457214963445,1.74221836570149,0.5641366159337379,m
'm173_ulaanbaatar_d7_03.wav',19.95256,0.2310775,16.21921,19.4264,23.48533,7.266116999999999,277.313,273.5813,273.9696,393.4032,0.1740577,1.342823,0.001033966,0.04959581,0.348347,0.34731300000000004,7.3999190000000015,4.616601,5.551022,3.826862,0.13123020000000002,1.582394,14.88441,1.006906,9.984534,1.0390000000000001,9.646429,1.175728,3.355982,2.956655,0.1002414,1.126054,2.616158,0.6423456999999999,0.688242,6.381281,4.833611,2.256427,28.80708,0.2776138,527.7068,0.4214866,1249.146,0.1822048,-144.1563,-0.5863253,1526.845,0.20924450000000006,967.3235,0.4037876,-148.2553,-0.5241092,2620.07,0.1570747,787.8083,0.4589563,-150.034,-0.5001892,-18.41068,-0.4123583,27.16421,0.3043688,0.000114208,313.4996,-0.01075779,-1.116814,0.362785,0.6325655,31.3445,0.3640192,15.157279999999998,0.6606727,17.08579,0.8106912,-1.315368,-9.731277,-17.969839999999994,28.04126,0.0386996,0.01310856,0.05750341,2.802803,2.012073,0.13699999999999998,0.1219467,0.3563158,0.4926001,-37.90906,173,1.90360117154317,-0.0514122428698439,1.4457214963445,1.74221836570149,0.5641366159337379,m
'm173_ulaanbaatar_d8_01.wav',20.80623,0.2205467,16.40815,20.13149,24.95485,8.546709,185.0096,259.1203,76.16428,58.98788,0.2821108,0.9609869,0.001033966,0.2339999,0.4933153,0.4922814,6.637705,4.849607,5.39109,3.104617,0.18402320000000005,1.098572,20.2684,0.8500506,11.13216,1.050299,12.35579,1.109952,2.489443,4.07474,0.07149518,1.288753,2.1598330000000003,0.8474017,1.822926,2.320052,4.875118,2.33903,30.437890000000003,0.3891714000000001,600.2912,0.3552004,1282.178,0.1974076,-105.4082,-0.8717273999999999,1654.5320000000004,0.1904105,937.7742,0.3809716,-111.7497,-0.7626484,2749.6940000000004,0.14765989999999998,812.3862,0.479387,-114.6078,-0.7192265999999999,-20.41621,-0.420945,27.43782,0.2874776,0.002506215,15.51978,-0.01796914,-0.6390015,0.3254866,0.5972213000000001,33.30507,0.3094344,17.20475,0.6180264,18.12259,0.8126623000000001,1.4782540000000002,8.001904,-12.00043,19.71752,0.05477908,0.01252497,0.0673456,3.670745,2.015678,0.2405556,0.1914411,0.2806667,0.380166,-35.20749,173,1.90360117154317,-0.0514122428698439,1.4457214963445,1.74221836570149,0.5641366159337379,m
'm173_ulaanbaatar_d8_02.wav',18.653170000000006,0.1926618,15.94721,17.47575,22.02974,6.08253,150.3599,172.5907,116.7722,132.1652,0.2519565,1.004735,0.001033966,0.2086079,0.4535125,0.4524786,6.251338,4.234318,6.244202,4.257753,0.1867941,1.156654,18.65518,0.9061964,10.89026,1.083083,11.86927,1.245407,4.567307,2.15318,0.06872495,1.2276049999999998,2.4641490000000004,0.7801103,0.4814899,7.701173,3.674381,2.762729,28.74721,0.2747158,569.8833,0.3897705,1221.087,0.2049183,-113.5177,-0.8199143,1639.408,0.1987513,889.6655,0.4771173,-119.1134,-0.7234984999999999,2688.809,0.1501915,771.1154,0.4716585999999999,-121.5728,-0.6867201,-18.69773,-0.4399545999999999,26.51052,0.30547270000000004,-0.005546311999999999,-5.293974,-0.01411087,-0.8091543000000001,0.356194,0.5565572,32.04694,0.34074340000000003,15.58302,0.7025913,18.13194,0.9150609,2.253843,4.954368,-14.958,23.06753,0.04810433,0.01321105,0.07282162,3.4482760000000003,1.907969,0.2305882,0.2005132,0.2723529000000001,0.4420744,-36.34169,173,1.90360117154317,-0.0514122428698439,1.4457214963445,1.74221836570149,0.5641366159337379,m
'm173_ulaanbaatar_d8_03.wav',20.48579,0.2928077,16.57621,19.19296,22.37025,5.794043,206.9019,174.1367,90.32829,78.75457,0.2191329,1.273586,0.001033966,0.09386444,0.4026167,0.4015827,7.316452000000001,4.620195,6.49958,4.8006660000000005,0.1553494,1.467857,14.947920000000002,1.113907,11.35596,0.9548089,10.55696,1.053476,5.160269,1.8697580000000005,0.11420610000000002,1.545541,2.510369,0.6478756999999999,0.1852934,25.04255,2.929621,5.5078010000000015,26.70575,0.4817135,556.089,0.4301169,1205.124,0.2148875,-133.0079,-0.6663023,1552.083,0.2128565,901.5248,0.3410324,-136.3215,-0.6088508,2602.552,0.1424888,814.5319999999999,0.5587863000000001,-138.6274,-0.575453,-17.1331,-0.5099885999999999,25.86502,0.3529402,0.002119099,16.281660000000002,-0.006953689,-1.867188,0.3698498,0.6756264,29.36872,0.4948828,15.76909,0.7073053,15.01584,0.8365773999999999,4.68016,2.643428,-16.317079999999994,24.7288,0.03493388,0.01121034,0.05727769,2.558398,2.013423,0.1705555,0.2197593,0.343125,0.4733090999999999,-36.38918,173,1.90360117154317,-0.0514122428698439,1.4457214963445,1.74221836570149,0.5641366159337379,m
'm176_nouadhibou_d5_01.wav',25.19377,0.152481,22.69827,25.13486,27.90301,5.2047370000000015,275.9008,387.8319,193.2926,478.2544,0.431756,0.9359117,0.04708338,0.3325818,0.7847892,0.7377058000000001,10.86883,5.976513,9.231053,5.086192,0.2737447,0.9762418,21.27649,0.8687210999999999,11.93759,1.185121,18.76869,0.7363293000000001,-4.9087,-3.3303910000000005,0.07127727,1.566689,2.056132,0.796717,3.3771720000000003,1.159574,2.982965,2.057492,27.19786,0.3200094,555.3588,0.4037624,1225.694,0.1900823,-87.74944,-1.040585,1578.3570000000002,0.2023143,944.7719,0.407533,-95.85069,-0.8704625,2697.437,0.1053405,727.2527,0.6750519,-97.8137,-0.8349091000000001,-16.86174,-0.5031568000000001,23.86084,0.3943311,0.02586947,1.461801,-0.01499515,-0.7783819000000001,0.4090393,0.6221855,31.62485,0.4290728,10.98967,1.314363,23.93201,0.5461424,-11.3238,-1.456998,-13.80629,22.28393,0.01159335,0.008330691999999999,0.1039435,4.061213,2.835204,0.19875,0.1586089,0.14222220000000002,0.27288490000000004,-32.28155,176,1.36594491036875,0.0611913523685997,0.5365976806253611,-1.7561526785811201,3.4384226978597905,m
'm176_nouadhibou_d5_02.wav',28.54376,0.2470614,24.18326,28.01456,33.04675,8.863493,232.7696,321.2188,553.6807,789.3416,0.2622613,1.427606,0.03005436,0.06105249,0.4822543,0.4521999,9.44921,7.339873,8.449887,5.776253,0.1670907,1.472012,16.21435,0.9629313,11.59758,1.136057,16.44378,0.7466738,2.633205,6.160516,0.07991794,1.143328,1.902632,0.8462431,3.307386,1.740285,5.0804269999999985,3.452988,24.01213,0.7378883,532.5962,0.4614049,1170.696,0.207228,-137.0518,-0.6433274,1569.346,0.212601,849.7947,0.4225796,-137.0241,-0.6008958000000001,2666.532,0.1175436,689.113,0.4806351,-138.0274,-0.58202,-15.69736,-0.6273357,23.84766,0.4591396,0.02622196,2.035682,-0.009702246,-1.2397280000000002,0.3995424,0.6893524999999999,29.20666,0.5166989000000001,9.040975,1.831373,23.3772,0.630844,-10.90336,-1.540682,-19.78998,29.92155,-0.02331594,0.009062722,0.04403703,2.23661,1.831069,0.1841936,0.1255125,0.30735290000000004,0.4511378,-34.99419,176,1.36594491036875,0.0611913523685997,0.5365976806253611,-1.7561526785811201,3.4384226978597905,m
'm176_nouadhibou_d5_03.wav',25.55528,0.2431499,21.98115,25.20005,29.05289,7.071745,467.2959,861.9698,167.547,299.3202,0.2548588,1.361598,0.001033966,0.06979915,0.4877164000000001,0.4866824000000001,8.78443,6.1552190000000016,6.690811,4.571658,0.1504304,1.422246,16.90405,1.044256,10.62659,1.143659,15.03962,0.8327738000000001,1.205972,11.95852,0.06606904,1.555334,1.847957,0.9497883,3.275768,1.476506,3.794782,4.566712,26.62983,0.5281081999999999,537.8331,0.4573692,1205.111,0.1854502,-127.9592,-0.7107111999999999,1528.5739999999996,0.211927,917.2052,0.3778744,-132.0056,-0.6349626,2661.5890000000004,0.11415739999999998,687.5499,0.5062658,-133.7308,-0.6077811,-16.8152,-0.5533733000000001,25.23169,0.4274573,0.02953714,1.608097,-0.009961493,-1.25788,0.3301708,0.717775,32.25008,0.4337234,9.695636,1.331741,23.54059,0.5118908,-8.415821000000001,-1.834827,-18.42295,28.74342,0.01828142,0.01236941,0.05663037,2.648617,2.243211,0.1623684,0.1090735,0.2686486,0.4008448,-35.1024,176,1.36594491036875,0.0611913523685997,0.5365976806253611,-1.7561526785811201,3.4384226978597905,m
'm176_nouadhibou_d6_01.wav',27.41143,0.17955279999999998,24.13893,26.95718,31.14016,7.001228,127.8858,156.6534,150.8274,159.4189,0.4477068,1.058269,0.01617334,0.3206297,0.8114128,0.7952394,12.18966,7.25306,10.68618,6.9994830000000015,0.30654040000000005,1.255959,19.37959,0.9212965,9.818173,1.298945,16.93916,0.7767546999999999,-2.50058,-5.729751,0.0712525,1.253103,1.719884,0.8534681000000001,4.356371,1.040802,5.287730000000002,2.4607810000000003,26.701040000000006,0.3980523,539.8348,0.4340543,1244.246,0.2002365,-103.851,-0.894338,1552.494,0.2036264,931.3723,0.4081202,-108.184,-0.7895415,2698.318,0.11065819999999997,705.4125,0.6712488,-110.1272,-0.7575755,-17.44397,-0.4587532,24.62222,0.3680395,0.03145809,1.306043,-0.01377733,-0.7816783,0.5187052,0.7844545,31.53091,0.3988917,10.13674,1.265924,23.28377,0.4960064,-9.531276,-1.540569,-14.77921,23.74,0.0315531,0.01217369,0.1074873,3.821656,2.1043,0.24,0.238218,0.2347619,0.3700144,-30.74812,176,1.36594491036875,0.0611913523685997,0.5365976806253611,-1.7561526785811201,3.4384226978597905,m
'm176_nouadhibou_d6_02.wav',28.471770000000006,0.2629534,23.78902,27.566,32.365359999999995,8.576344,163.6803,173.2326,480.7774,540.3678,0.35432329999999995,1.20215,0.008282745,0.1910455,0.6364866,0.6282039,8.613736,4.9144190000000005,8.901466000000003,6.688078999999999,0.2218254,1.398273,15.526279999999998,1.2858,10.89964,1.292048,15.6327,0.839461,-3.755079,-4.5679620000000005,0.09019503,1.533587,1.753295,0.8691982,3.899419,1.165249,3.33806,4.787922,24.85356,0.6677293000000001,565.7909999999999,0.419638,1195.231,0.1939651,-119.2671,-0.776419,1611.7679999999998,0.2132443,892.3879,0.4517023,-121.8754,-0.7003908000000001,2725.673,0.1254208,688.9372,0.5650195,-122.2077,-0.6864762,-16.59187,-0.6042339,23.33987,0.4707202,0.038608300000000005,1.213006,-0.01722046,-0.6951771,0.4356049,0.7741445,30.80737,0.5120685,10.59364,1.486015,22.8282,0.5494604000000001,-14.65135,-1.220382,-12.83473,20.95695,0.02523216,0.01128344,0.07248291,2.820746,2.193784,0.1958333,0.1362264,0.2865,0.3877148,-32.22883,176,1.36594491036875,0.0611913523685997,0.5365976806253611,-1.7561526785811201,3.4384226978597905,m
