speaker_ID,speaker_gender,non_likable,secure,attractive,unsympathetic,indecisive,unobtrusive,distant,bored,emotional,not_irritated,active,pleasant,characterless,sociable,relaxed,affectionate,dominant,unaffected,hearty,old,personal,calm,incompetent,ugly,friendly,masculine,submissive,indifferent,interesting,cynical,artificial,intelligent,childish,modest
13,female,45.285714285714285,53.714285714285715,49.642857142857146,37.92857142857143,46.42857142857143,66.35714285714286,52.785714285714285,57.07142857142857,34.0,58.142857142857146,39.857142857142854,58.142857142857146,56.785714285714285,36.07142857142857,66.35714285714286,43.214285714285715,43.07142857142857,59.42857142857143,42.38461538461539,33.07142857142857,25.428571428571427,68.5,38.285714285714285,39.42857142857143,61.0,14.428571428571429,54.42857142857143,55.0,49.07142857142857,44.285714285714285,28.714285714285715,57.357142857142854,38.0,58.285714285714285
14,female,46.06666666666667,67.2,51.13333333333333,34.53333333333333,34.333333333333336,56.46666666666667,48.06666666666667,44.2,44.6,61.86666666666667,64.66666666666667,55.333333333333336,39.733333333333334,47.93333333333333,60.333333333333336,43.46666666666667,63.733333333333334,67.46666666666667,45.92857142857143,57.86666666666667,37.666666666666664,60.46666666666667,33.93333333333333,42.666666666666664,59.666666666666664,19.8,55.53333333333333,52.53333333333333,56.6,42.6,38.733333333333334,65.66666666666667,22.066666666666666,55.86666666666667
15,female,43.86666666666667,43.06666666666667,49.2,37.333333333333336,46.6,64.4,50.733333333333334,38.4,50.06666666666667,61.6,50.333333333333336,53.93333333333333,55.6,44.666666666666664,51.06666666666667,47.53333333333333,43.6,53.13333333333333,51.86666666666667,28.533333333333335,36.0,63.333333333333336,54.46666666666667,43.86666666666667,63.4,7.8,60.93333333333333,44.53333333333333,46.46666666666667,38.8,50.8,53.733333333333334,52.2,58.8
16,male,29.4375,45.9375,60.5625,29.375,51.0625,54.125,34.5625,44.5625,54.875,70.3125,59.1875,65.875,38.6875,68.25,54.25,64.9375,51.5625,57.875,64.33333333333333,27.4375,44.4375,56.25,43.5,42.9375,68.6875,85.9375,52.5625,45.6875,54.6875,43.5625,44.3125,54.75,48.5,60.375
17,female,35.266666666666666,57.6,58.13333333333333,37.13333333333333,35.8,60.4,47.4,46.266666666666666,49.6,68.4,55.46666666666667,62.2,46.6,51.6,61.46666666666667,53.333333333333336,49.2,54.2,56.642857142857146,39.333333333333336,39.53333333333333,57.666666666666664,43.733333333333334,40.6,63.4,16.466666666666665,51.86666666666667,45.0,45.333333333333336,47.86666666666667,40.93333333333333,60.86666666666667,48.46666666666667,57.93333333333333
18,male,43.5,73.85714285714286,42.642857142857146,38.642857142857146,26.928571428571427,46.857142857142854,43.714285714285715,32.42857142857143,55.214285714285715,52.92857142857143,70.78571428571429,43.642857142857146,42.714285714285715,55.142857142857146,59.142857142857146,53.285714285714285,72.42857142857143,57.142857142857146,40.61538461538461,39.0,50.857142857142854,66.14285714285714,51.5,45.285714285714285,43.142857142857146,77.64285714285714,32.42857142857143,45.642857142857146,46.5,59.5,43.857142857142854,44.5,46.785714285714285,31.5
19,male,53.0,37.733333333333334,34.0,40.93333333333333,60.4,59.733333333333334,61.93333333333333,61.2,41.46666666666667,57.6,34.4,45.13333333333333,64.26666666666667,35.4,48.333333333333336,48.733333333333334,32.46666666666667,57.8,50.642857142857146,40.266666666666666,40.6,60.53333333333333,58.2,62.2,57.2,77.06666666666666,68.2,51.733333333333334,28.266666666666666,30.4,53.6,42.333333333333336,48.8,67.66666666666667
20,male,67.13333333333334,57.4,42.46666666666667,57.4,37.0,55.0,67.86666666666666,53.53333333333333,40.4,42.8,52.666666666666664,43.733333333333334,50.53333333333333,37.666666666666664,54.8,32.8,51.13333333333333,59.733333333333334,32.0,46.733333333333334,39.06666666666667,65.66666666666667,55.06666666666667,54.86666666666667,33.333333333333336,86.53333333333333,51.666666666666664,64.46666666666667,35.666666666666664,37.8,36.53333333333333,39.2,36.53333333333333,53.666666666666664
21,male,49.5,58.142857142857146,42.357142857142854,46.42857142857143,34.785714285714285,65.92857142857143,56.5,55.57142857142857,34.785714285714285,56.142857142857146,41.0,52.857142857142854,51.92857142857143,43.57142857142857,59.92857142857143,44.214285714285715,49.357142857142854,64.14285714285714,43.714285714285715,47.785714285714285,35.357142857142854,63.285714285714285,44.642857142857146,51.285714285714285,56.142857142857146,86.5,51.714285714285715,67.92857142857143,43.0,45.0,31.142857142857142,50.857142857142854,37.57142857142857,57.857142857142854
22,male,58.46666666666667,68.13333333333334,46.4,49.4,28.133333333333333,46.266666666666666,65.33333333333333,43.6,30.466666666666665,42.266666666666666,62.733333333333334,42.13333333333333,47.8,43.8,62.86666666666667,34.266666666666666,71.13333333333334,52.46666666666667,35.13333333333333,68.73333333333333,30.6,64.86666666666666,43.4,55.666666666666664,46.733333333333334,81.26666666666667,48.06666666666667,50.4,50.4,48.666666666666664,45.733333333333334,60.53333333333333,28.133333333333333,42.13333333333333
23,male,51.333333333333336,57.13333333333333,46.6,41.6,34.266666666666666,71.6,67.33333333333333,61.86666666666667,26.533333333333335,59.93333333333333,42.13333333333333,56.2,49.666666666666664,31.466666666666665,68.06666666666666,36.4,53.4,64.93333333333334,40.0,71.46666666666667,24.6,72.73333333333333,39.53333333333333,48.13333333333333,55.93333333333333,89.26666666666667,51.46666666666667,67.73333333333333,44.666666666666664,44.13333333333333,27.333333333333332,59.8,22.866666666666667,58.266666666666666
24,male,45.46666666666667,60.0,64.8,48.733333333333334,46.0,57.46666666666667,51.53333333333333,48.2,41.53333333333333,62.333333333333336,59.06666666666667,59.53333333333333,34.53333333333333,53.6,63.13333333333333,41.93333333333333,63.0,57.06666666666667,46.92857142857143,53.93333333333333,40.93333333333333,63.733333333333334,39.266666666666666,37.86666666666667,53.8,83.0,44.2,45.6,62.733333333333334,51.93333333333333,54.6,61.4,30.866666666666667,46.733333333333334
25,male,41.25,50.9375,48.625,35.375,50.125,64.9375,42.0,39.3125,49.6875,60.8125,49.875,63.125,42.0,56.8125,57.1875,54.5625,49.3125,55.0625,55.9375,43.375,41.0625,59.3125,40.5,44.6875,67.4375,78.6875,57.5625,42.75,51.375,44.0,43.0,58.1875,43.0,63.0
26,female,37.6,50.266666666666666,53.13333333333333,36.8,40.2,55.2,49.13333333333333,43.46666666666667,45.733333333333334,57.06666666666667,55.733333333333334,55.86666666666667,44.0,53.333333333333336,58.666666666666664,48.13333333333333,53.8,61.266666666666666,49.142857142857146,42.13333333333333,35.2,53.93333333333333,45.06666666666667,43.53333333333333,57.13333333333333,21.866666666666667,47.2,50.2,54.0,47.666666666666664,36.4,53.4,42.8,54.733333333333334
27,female,33.214285714285715,58.92857142857143,63.714285714285715,36.785714285714285,36.07142857142857,56.642857142857146,40.285714285714285,46.142857142857146,56.642857142857146,60.214285714285715,56.285714285714285,61.357142857142854,46.285714285714285,52.642857142857146,59.5,54.07142857142857,50.214285714285715,41.5,57.30769230769231,36.142857142857146,40.57142857142857,66.78571428571429,40.92857142857143,36.285714285714285,65.92857142857143,8.928571428571429,64.57142857142857,51.42857142857143,55.142857142857146,47.92857142857143,51.92857142857143,60.357142857142854,40.57142857142857,50.785714285714285
28,male,63.8,61.333333333333336,45.733333333333334,57.333333333333336,55.0,73.66666666666667,65.93333333333334,75.53333333333333,25.333333333333332,34.266666666666666,30.6,40.4,63.13333333333333,28.666666666666668,59.53333333333333,29.333333333333332,50.46666666666667,58.13333333333333,29.4,43.0,41.733333333333334,69.6,57.86666666666667,56.93333333333333,35.4,92.93333333333334,43.333333333333336,70.6,35.46666666666667,51.666666666666664,35.2,48.6,33.8,50.86666666666667
29,female,42.785714285714285,36.357142857142854,45.142857142857146,41.285714285714285,49.785714285714285,61.214285714285715,46.285714285714285,49.0,52.142857142857146,67.21428571428571,48.5,56.642857142857146,47.42857142857143,39.857142857142854,38.714285714285715,51.42857142857143,39.785714285714285,51.0,49.84615384615385,36.42857142857143,37.57142857142857,45.142857142857146,47.642857142857146,47.42857142857143,66.5,34.142857142857146,64.57142857142857,46.214285714285715,38.42857142857143,33.42857142857143,49.0,51.92857142857143,51.357142857142854,63.214285714285715
30,male,49.0,53.53333333333333,45.4,35.2,45.46666666666667,66.33333333333333,49.333333333333336,47.6,48.4,58.06666666666667,50.8,59.4,57.266666666666666,55.733333333333334,58.0,49.733333333333334,44.266666666666666,67.93333333333334,47.733333333333334,52.733333333333334,40.8,55.0,48.46666666666667,41.86666666666667,64.6,69.26666666666667,63.733333333333334,49.0,40.93333333333333,38.93333333333333,41.666666666666664,56.0,36.2,62.6
31,female,60.642857142857146,62.714285714285715,39.5,38.285714285714285,29.928571428571427,47.142857142857146,41.785714285714285,38.07142857142857,50.357142857142854,53.285714285714285,67.0,43.857142857142854,28.857142857142858,48.714285714285715,52.214285714285715,44.42857142857143,62.142857142857146,42.0,55.214285714285715,46.0,33.92857142857143,56.5,37.285714285714285,55.142857142857146,60.857142857142854,24.714285714285715,40.0,38.42857142857143,48.357142857142854,58.42857142857143,41.857142857142854,51.285714285714285,23.142857142857142,52.857142857142854
32,female,57.94117647058823,50.94117647058823,40.529411764705884,45.529411764705884,46.23529411764706,50.94117647058823,56.529411764705884,55.11764705882353,35.8235294117647,49.1764705882353,45.88235294117647,49.470588235294116,46.8235294117647,37.294117647058826,62.05882352941177,42.411764705882355,62.470588235294116,53.76470588235294,45.1875,67.70588235294117,31.11764705882353,76.52941176470588,41.23529411764706,43.1764705882353,56.11764705882353,11.941176470588236,52.76470588235294,58.1764705882353,37.0,41.470588235294116,57.23529411764706,59.0,13.470588235294118,59.529411764705884
33,male,60.5,63.5,58.0,54.285714285714285,44.142857142857146,52.285714285714285,47.142857142857146,55.57142857142857,45.5,42.642857142857146,54.857142857142854,49.92857142857143,53.357142857142854,50.214285714285715,68.57142857142857,40.5,49.42857142857143,49.357142857142854,40.30769230769231,52.142857142857146,43.642857142857146,70.35714285714286,48.5,40.642857142857146,43.07142857142857,76.28571428571429,45.285714285714285,64.07142857142857,43.92857142857143,46.785714285714285,43.785714285714285,54.214285714285715,39.42857142857143,47.785714285714285
34,female,67.13333333333334,63.266666666666666,40.86666666666667,50.666666666666664,31.2,54.733333333333334,62.333333333333336,58.2,34.266666666666666,49.86666666666667,51.266666666666666,33.93333333333333,47.4,34.93333333333333,59.06666666666667,35.4,59.0,49.666666666666664,31.733333333333334,47.8,29.6,66.46666666666667,35.6,55.06666666666667,32.8,22.733333333333334,44.8,59.86666666666667,40.666666666666664,51.8,47.333333333333336,54.666666666666664,35.2,46.53333333333333
35,female,34.35294117647059,71.70588235294117,65.6470588235294,32.1764705882353,21.823529411764707,71.70588235294117,46.588235294117645,40.64705882352941,44.705882352941174,69.70588235294117,61.411764705882355,72.82352941176471,40.94117647058823,46.705882352941174,75.11764705882354,53.588235294117645,57.294117647058826,67.94117647058823,54.3125,34.05882352941177,23.41176470588235,73.76470588235294,33.1764705882353,32.529411764705884,72.41176470588235,11.823529411764707,59.05882352941177,47.23529411764706,51.470588235294116,38.88235294117647,34.8235294117647,72.47058823529412,28.11764705882353,61.0
36,male,61.333333333333336,50.333333333333336,33.4,46.0,45.06666666666667,51.46666666666667,52.733333333333334,57.266666666666666,34.0,57.2,45.8,40.333333333333336,62.6,38.46666666666667,42.06666666666667,38.266666666666666,36.8,58.13333333333333,41.92857142857143,37.46666666666667,35.8,49.2,57.333333333333336,60.53333333333333,47.46666666666667,70.26666666666667,53.86666666666667,61.86666666666667,35.6,43.4,52.266666666666666,43.46666666666667,49.93333333333333,48.733333333333334
37,male,45.06666666666667,55.666666666666664,46.333333333333336,43.2,39.06666666666667,57.93333333333333,48.13333333333333,47.733333333333334,44.4,58.06666666666667,48.13333333333333,52.93333333333333,48.333333333333336,43.46666666666667,60.2,51.53333333333333,44.93333333333333,63.06666666666667,57.4,40.0,42.4,65.13333333333334,47.6,48.93333333333333,60.46666666666667,77.86666666666666,63.266666666666666,51.4,40.666666666666664,36.4,35.4,56.666666666666664,38.06666666666667,60.93333333333333
38,female,29.0625,36.1875,67.0625,26.0,48.875,71.5,32.0,33.4375,69.125,78.75,58.5,64.875,42.75,57.75,53.125,77.625,29.25,65.6875,79.2,15.8125,47.6875,62.0625,48.0625,36.3125,81.5,10.1875,73.4375,38.0625,61.75,25.0625,32.0,53.6875,69.3125,69.375
39,female,44.411764705882355,53.35294117647059,48.94117647058823,33.35294117647059,43.705882352941174,62.470588235294116,43.11764705882353,42.0,49.470588235294116,66.47058823529412,46.64705882352941,57.88235294117647,42.8235294117647,50.05882352941177,64.11764705882354,55.588235294117645,48.8235294117647,55.411764705882355,53.411764705882355,62.11764705882353,32.05882352941177,63.705882352941174,40.8235294117647,44.294117647058826,57.64705882352941,23.176470588235293,55.588235294117645,49.76470588235294,51.529411764705884,42.705882352941174,43.88235294117647,51.8235294117647,22.176470588235293,59.411764705882355
40,female,32.13333333333333,75.46666666666667,71.0,24.266666666666666,25.866666666666667,63.0,34.666666666666664,28.333333333333332,62.4,76.26666666666667,70.66666666666667,70.6,36.266666666666666,66.73333333333333,69.2,69.8,52.733333333333334,66.86666666666666,72.2,39.0,23.2,72.93333333333334,32.6,28.733333333333334,76.66666666666667,9.466666666666667,60.6,32.13333333333333,62.8,31.8,29.666666666666668,67.93333333333334,37.46666666666667,60.6
41,male,32.93333333333333,67.93333333333334,71.33333333333333,34.333333333333336,31.533333333333335,61.266666666666666,34.53333333333333,37.46666666666667,60.2,70.73333333333333,65.33333333333333,71.0,34.53333333333333,66.86666666666666,69.2,63.0,60.266666666666666,65.2,67.0,42.266666666666666,42.2,69.6,38.46666666666667,35.53333333333333,71.66666666666667,79.93333333333334,56.6,34.0,59.8,42.93333333333333,36.666666666666664,61.0,36.86666666666667,53.4
42,female,33.06666666666667,52.2,62.2,32.4,39.8,55.86666666666667,35.13333333333333,34.0,65.0,66.26666666666667,57.4,64.8,40.266666666666666,62.06666666666667,49.13333333333333,64.33333333333333,47.8,53.333333333333336,65.14285714285714,33.46666666666667,45.733333333333334,51.333333333333336,39.733333333333334,37.06666666666667,69.53333333333333,15.0,58.86666666666667,39.06666666666667,62.06666666666667,38.13333333333333,53.266666666666666,57.733333333333334,51.6,62.733333333333334
43,male,40.8,53.333333333333336,50.333333333333336,43.2,40.333333333333336,58.2,46.0,55.8,45.06666666666667,49.53333333333333,50.4,51.06666666666667,40.86666666666667,40.6,55.8,51.2,49.13333333333333,53.666666666666664,46.06666666666667,56.4,43.4,59.8,42.53333333333333,52.266666666666666,55.666666666666664,74.2,49.06666666666667,55.733333333333334,44.93333333333333,51.4,37.86666666666667,57.0,32.13333333333333,56.666666666666664
44,male,45.714285714285715,68.35714285714286,43.5,42.5,31.071428571428573,44.857142857142854,47.285714285714285,44.714285714285715,36.357142857142854,51.92857142857143,57.214285714285715,48.857142857142854,49.214285714285715,48.92857142857143,57.42857142857143,41.642857142857146,65.0,52.0,51.214285714285715,48.357142857142854,39.214285714285715,64.0,37.92857142857143,55.07142857142857,63.785714285714285,83.71428571428571,56.357142857142854,48.5,46.357142857142854,44.714285714285715,48.92857142857143,59.714285714285715,30.571428571428573,51.0
45,female,57.38461538461539,60.30769230769231,33.23076923076923,43.46153846153846,44.07692307692308,48.0,48.69230769230769,45.53846153846154,46.92307692307692,59.84615384615385,62.15384615384615,44.46153846153846,55.0,56.23076923076923,54.46153846153846,38.61538461538461,47.84615384615385,41.92307692307692,48.0,38.15384615384615,45.15384615384615,66.76923076923077,51.84615384615385,55.23076923076923,51.76923076923077,13.615384615384615,54.0,51.30769230769231,27.384615384615383,50.46153846153846,55.30769230769231,41.76923076923077,48.38461538461539,50.61538461538461
46,female,39.8,69.4,60.53333333333333,35.93333333333333,28.4,54.2,29.333333333333332,25.533333333333335,59.86666666666667,76.86666666666666,71.8,66.93333333333334,31.733333333333334,70.86666666666666,69.46666666666667,70.86666666666666,49.666666666666664,52.0,71.8,27.866666666666667,37.13333333333333,65.93333333333334,28.733333333333334,29.866666666666667,71.93333333333334,12.6,45.06666666666667,29.933333333333334,63.86666666666667,44.06666666666667,40.53333333333333,63.6,46.733333333333334,58.53333333333333
47,female,43.375,50.0625,52.8125,39.4375,45.625,58.1875,41.5625,42.0625,61.6875,64.8125,61.875,53.8125,48.3125,58.625,48.1875,55.125,51.9375,47.0,60.13333333333333,28.125,41.875,53.0,49.5625,42.0625,60.875,11.25,53.75,41.0,51.0,46.1875,47.4375,45.625,68.6875,49.125
48,female,45.5625,57.9375,53.625,45.25,45.5625,57.5,51.25,48.25,53.1875,56.875,56.5625,61.875,42.375,45.0,62.5,49.5625,57.1875,53.625,50.53333333333333,53.4375,31.5,64.3125,38.75,41.6875,57.6875,21.0625,55.625,50.0625,51.25,46.3125,38.375,57.5,35.5,57.9375
49,female,55.6,57.2,46.2,48.6,38.333333333333336,48.06666666666667,57.266666666666666,51.266666666666666,49.0,54.333333333333336,55.333333333333336,46.93333333333333,54.666666666666664,47.06666666666667,51.6,42.333333333333336,50.266666666666666,38.13333333333333,47.5,26.333333333333332,41.46666666666667,52.666666666666664,52.4,49.06666666666667,55.53333333333333,16.2,50.53333333333333,42.266666666666666,34.0,48.6,54.13333333333333,41.733333333333334,51.666666666666664,52.0
50,female,46.357142857142854,35.714285714285715,47.857142857142854,32.357142857142854,49.57142857142857,63.714285714285715,40.357142857142854,35.714285714285715,54.642857142857146,68.57142857142857,61.92857142857143,57.42857142857143,43.92857142857143,52.142857142857146,41.5,60.785714285714285,42.642857142857146,56.714285714285715,65.15384615384616,21.785714285714285,38.642857142857146,51.214285714285715,47.214285714285715,39.142857142857146,76.07142857142857,9.142857142857142,58.714285714285715,50.07142857142857,54.285714285714285,30.285714285714285,36.285714285714285,52.785714285714285,68.71428571428571,59.07142857142857
51,female,48.4375,67.25,55.6875,48.0625,35.875,61.8125,46.5,45.75,48.4375,66.75,60.375,57.25,42.4375,52.9375,61.8125,51.0,55.3125,43.8125,49.6875,44.0625,35.0625,65.3125,32.875,41.9375,64.625,22.375,46.5625,40.75,47.375,53.0,54.0,63.5,41.0625,52.0625
52,male,56.0625,58.0625,44.5625,49.3125,54.0625,55.4375,51.0625,38.1875,45.375,53.75,56.9375,55.375,52.0,52.3125,66.125,44.5,58.8125,57.875,47.46666666666667,66.875,35.8125,64.9375,33.125,50.6875,51.875,87.0625,48.125,51.375,44.1875,54.125,37.5625,57.5625,24.1875,56.8125
53,male,55.75,48.9375,39.875,58.0,48.625,62.8125,69.25,59.75,27.0,45.75,38.1875,49.0,60.25,34.1875,56.5625,38.5,49.5,63.5625,27.8,42.875,27.5,66.5625,48.1875,52.375,45.0,83.9375,52.0,73.25,32.8125,44.3125,43.5625,46.5,35.0625,53.9375
54,female,72.26666666666667,51.733333333333334,39.93333333333333,54.6,35.666666666666664,60.6,69.86666666666666,67.46666666666667,27.2,37.666666666666664,37.666666666666664,37.86666666666667,66.26666666666667,23.533333333333335,53.666666666666664,24.066666666666666,52.2,59.2,29.214285714285715,58.13333333333333,28.733333333333334,60.86666666666667,46.6,54.13333333333333,38.8,17.133333333333333,54.6,66.0,23.4,42.4,47.13333333333333,53.06666666666667,29.533333333333335,48.4
55,female,35.733333333333334,66.66666666666667,55.333333333333336,31.066666666666666,33.666666666666664,53.6,32.53333333333333,27.733333333333334,58.0,66.13333333333334,67.13333333333334,62.2,34.8,64.4,59.4,68.33333333333333,56.8,50.4,59.2,35.666666666666664,34.333333333333336,60.733333333333334,32.0,38.6,71.06666666666666,9.666666666666666,44.0,34.06666666666667,62.4,49.333333333333336,37.666666666666664,67.06666666666666,41.666666666666664,58.2
56,female,51.0,63.57142857142857,51.214285714285715,43.07142857142857,33.857142857142854,52.92857142857143,57.714285714285715,59.42857142857143,38.642857142857146,44.357142857142854,51.785714285714285,50.357142857142854,39.214285714285715,40.714285714285715,63.42857142857143,40.142857142857146,61.357142857142854,46.0,35.46153846153846,35.0,32.714285714285715,65.57142857142857,36.142857142857146,43.5,48.42857142857143,23.928571428571427,45.0,64.57142857142857,42.57142857142857,60.357142857142854,47.714285714285715,58.714285714285715,37.642857142857146,40.0
57,female,40.06666666666667,63.2,52.06666666666667,37.93333333333333,34.333333333333336,59.0,44.266666666666666,47.666666666666664,47.666666666666664,67.86666666666666,50.93333333333333,60.266666666666666,47.06666666666667,46.8,64.73333333333333,52.4,50.0,57.0,62.0,40.93333333333333,33.13333333333333,62.53333333333333,40.06666666666667,42.8,67.66666666666667,9.0,55.93333333333333,42.2,48.8,44.06666666666667,49.53333333333333,58.2,40.266666666666666,57.93333333333333
58,male,46.84615384615385,52.92307692307692,52.0,43.23076923076923,46.92307692307692,60.46153846153846,51.84615384615385,54.69230769230769,50.07692307692308,59.76923076923077,41.84615384615385,56.76923076923077,50.30769230769231,39.53846153846154,61.61538461538461,48.92307692307692,50.30769230769231,55.76923076923077,50.5,53.53846153846154,42.84615384615385,62.61538461538461,41.84615384615385,44.38461538461539,56.0,79.92307692307692,56.38461538461539,54.84615384615385,49.07692307692308,45.92307692307692,42.46153846153846,60.0,45.23076923076923,56.53846153846154
59,male,61.35294117647059,41.294117647058826,27.294117647058822,55.705882352941174,44.0,49.94117647058823,53.94117647058823,62.470588235294116,55.588235294117645,48.94117647058823,42.1764705882353,43.94117647058823,56.1764705882353,43.529411764705884,50.294117647058826,42.23529411764706,40.88235294117647,48.64705882352941,42.0,45.588235294117645,58.529411764705884,49.88235294117647,58.0,60.35294117647059,48.88235294117647,85.3529411764706,55.0,52.76470588235294,33.8235294117647,58.11764705882353,46.705882352941174,41.294117647058826,48.705882352941174,46.76470588235294
60,female,41.357142857142854,62.142857142857146,62.142857142857146,40.214285714285715,39.5,53.642857142857146,49.42857142857143,42.214285714285715,57.785714285714285,60.92857142857143,56.42857142857143,61.714285714285715,37.357142857142854,55.92857142857143,63.92857142857143,56.42857142857143,53.857142857142854,57.642857142857146,61.30769230769231,37.57142857142857,29.428571428571427,67.5,43.92857142857143,33.5,67.64285714285714,12.357142857142858,62.285714285714285,44.214285714285715,49.214285714285715,38.07142857142857,45.42857142857143,58.07142857142857,44.642857142857146,50.07142857142857
61,male,30.428571428571427,71.92857142857143,73.57142857142857,36.42857142857143,39.07142857142857,58.642857142857146,42.714285714285715,33.642857142857146,65.64285714285714,66.78571428571429,69.5,74.42857142857143,33.57142857142857,70.92857142857143,65.0,65.78571428571429,63.642857142857146,50.857142857142854,66.14285714285714,61.214285714285715,47.214285714285715,67.5,37.07142857142857,31.642857142857142,76.78571428571429,90.85714285714286,55.42857142857143,34.142857142857146,67.0,48.5,45.42857142857143,65.0,32.142857142857146,59.357142857142854
62,female,48.375,70.5625,55.0625,40.5625,28.625,41.6875,52.5625,42.0,48.3125,59.5625,64.4375,51.6875,33.875,57.0625,57.125,49.8125,70.75,49.5,52.0,40.4375,32.6875,58.6875,32.125,37.8125,59.3125,15.125,34.3125,53.75,54.0625,55.5,40.9375,64.6875,34.0,42.8125
63,female,55.125,75.125,53.6875,43.75,22.125,38.375,54.0,42.125,48.3125,54.625,66.6875,49.375,32.6875,62.875,65.5625,43.0,66.9375,55.625,45.6875,57.9375,27.375,59.9375,32.1875,46.375,53.125,13.4375,39.3125,34.75,53.75,54.8125,37.875,65.0625,23.375,49.8125
64,male,34.0,64.0,56.714285714285715,43.142857142857146,32.857142857142854,54.5,35.785714285714285,42.642857142857146,49.285714285714285,60.142857142857146,65.42857142857143,67.42857142857143,33.785714285714285,66.0,70.42857142857143,58.357142857142854,61.57142857142857,56.357142857142854,59.15384615384615,49.07142857142857,37.07142857142857,66.5,31.428571428571427,41.357142857142854,61.285714285714285,82.85714285714286,50.5,45.57142857142857,59.357142857142854,42.57142857142857,34.357142857142854,58.785714285714285,40.57142857142857,54.285714285714285
65,female,39.266666666666666,45.93333333333333,54.333333333333336,40.2,49.93333333333333,64.26666666666667,44.6,47.13333333333333,50.666666666666664,63.6,43.266666666666666,57.6,49.666666666666664,49.46666666666667,53.266666666666666,54.4,38.6,60.93333333333333,57.357142857142854,19.933333333333334,50.4,56.4,57.93333333333333,40.53333333333333,66.66666666666667,15.666666666666666,65.86666666666666,42.86666666666667,46.46666666666667,30.466666666666665,42.8,46.0,70.26666666666667,57.733333333333334
66,female,44.875,69.375,47.8125,32.6875,32.8125,63.25,40.8125,38.5,45.25,65.5,52.875,56.8125,44.25,54.6875,67.5625,55.25,48.875,64.625,56.875,37.5,31.9375,68.375,37.875,38.6875,68.0625,14.375,54.6875,39.0,53.3125,38.375,37.6875,59.6875,44.5,59.625
67,male,49.733333333333334,52.46666666666667,44.93333333333333,43.86666666666667,43.6,65.26666666666667,47.46666666666667,66.33333333333333,36.6,57.6,40.8,53.53333333333333,51.733333333333334,45.733333333333334,63.53333333333333,48.333333333333336,41.266666666666666,61.2,51.42857142857143,62.93333333333333,42.733333333333334,66.0,44.6,48.266666666666666,56.733333333333334,78.53333333333333,64.86666666666666,57.46666666666667,39.266666666666666,41.4,35.333333333333336,50.53333333333333,30.0,65.53333333333333
68,female,52.0625,44.875,45.9375,41.4375,42.125,47.5625,52.5,47.5,50.5625,51.5,58.3125,42.25,52.125,54.8125,38.75,40.25,50.125,58.0,49.8,25.5,48.6875,39.75,51.5625,49.375,61.625,25.75,52.6875,43.875,49.1875,44.5,41.0,50.0625,61.375,50.625
69,male,38.733333333333334,56.93333333333333,48.333333333333336,42.93333333333333,46.0,56.8,42.4,39.46666666666667,55.0,64.06666666666666,65.8,61.86666666666667,38.46666666666667,58.733333333333334,56.53333333333333,56.666666666666664,52.13333333333333,54.13333333333333,57.0,38.2,40.733333333333334,53.4,42.13333333333333,44.53333333333333,65.2,75.66666666666667,56.333333333333336,40.2,54.666666666666664,44.666666666666664,43.2,57.333333333333336,50.2,54.53333333333333
70,male,51.53846153846154,55.53846153846154,60.15384615384615,44.84615384615385,45.84615384615385,69.92307692307692,52.0,56.07692307692308,45.30769230769231,60.15384615384615,40.92307692307692,59.92307692307692,51.84615384615385,35.84615384615385,63.76923076923077,55.23076923076923,42.61538461538461,62.84615384615385,46.23076923076923,48.07692307692308,40.69230769230769,63.46153846153846,47.0,49.23076923076923,57.46153846153846,79.76923076923077,60.15384615384615,54.07692307692308,49.53846153846154,41.61538461538461,41.61538461538461,52.46153846153846,34.61538461538461,62.76923076923077
71,male,28.928571428571427,59.5,60.714285714285715,32.285714285714285,42.5,66.85714285714286,38.5,36.214285714285715,61.785714285714285,69.28571428571429,57.07142857142857,69.5,37.0,64.78571428571429,56.57142857142857,64.42857142857143,51.92857142857143,66.07142857142857,68.57142857142857,40.57142857142857,34.0,57.0,35.57142857142857,39.714285714285715,73.57142857142857,89.5,54.142857142857146,36.357142857142854,60.357142857142854,39.714285714285715,42.142857142857146,64.35714285714286,32.07142857142857,59.357142857142854
72,female,47.06666666666667,57.6,45.53333333333333,44.93333333333333,41.46666666666667,58.8,45.53333333333333,51.4,47.266666666666666,63.06666666666667,59.13333333333333,50.8,48.0,52.333333333333336,61.13333333333333,51.6,56.0,45.333333333333336,48.142857142857146,50.13333333333333,34.93333333333333,57.2,39.86666666666667,45.733333333333334,59.0,21.8,41.6,43.6,46.6,53.333333333333336,39.733333333333334,59.266666666666666,31.333333333333332,50.86666666666667
73,female,46.857142857142854,62.0,64.64285714285714,42.07142857142857,33.214285714285715,58.357142857142854,55.285714285714285,38.285714285714285,65.28571428571429,66.28571428571429,65.28571428571429,62.857142857142854,37.285714285714285,59.57142857142857,64.42857142857143,56.642857142857146,48.357142857142854,55.785714285714285,54.42857142857143,26.714285714285715,32.07142857142857,67.71428571428571,40.642857142857146,36.285714285714285,66.07142857142857,14.5,45.214285714285715,35.07142857142857,62.42857142857143,48.92857142857143,54.92857142857143,60.357142857142854,47.57142857142857,44.57142857142857
