name;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'm016_beirut_d5.wav';2.964850e+001;1.980561e-001;2.673533e+001;2.956825e+001;3.209612e+001;5.360790e+000;2.010688e+002;4.327211e+002;2.643460e+002;5.074766e+002;3.897132e-001;9.186392e-001;3.345687e-002;3.360104e-001;7.028253e-001;6.693684e-001;8.562083e+000;4.701818e+000;8.124026e+000;5.545812e+000;2.198533e-001;1.047358e+000;2.017143e+001;9.434917e-001;7.341360e+000;1.696132e+000;1.491748e+001;1.006101e+000;-6.838369e-001;-2.258035e+001;4.653934e-002;1.629858e+000;1.436032e+000;8.986694e-001;6.078782e+000;6.719911e-001;5.924047e+000;1.896960e+000;2.479625e+001;5.258293e-001;5.362369e+002;4.074435e-001;1.227486e+003;2.304310e-001;-1.031766e+002;-8.842435e-001;1.528156e+003;2.106441e-001;9.501851e+002;3.692426e-001;-1.051411e+002;-8.090941e-001;2.676102e+003;9.679547e-002;7.235096e+002;5.388846e-001;-1.088510e+002;-7.432761e-001;-1.639513e+001;-5.979208e-001;2.739684e+001;3.523121e-001;1.246874e-003;2.990256e+001;-1.487170e-002;-8.805452e-001;3.434133e-001;6.526101e-001;3.249413e+001;4.663235e-001;8.190309e+000;1.627081e+000;1.932467e+001;8.388954e-001;-6.643256e+000;-2.557537e+000;-1.529513e+001;2.570009e+001;5.235880e-003;1.149081e-002;1.013321e-001;3.482651e+000;2.046897e+000;2.570886e-001;2.393115e-001;2.331690e-001;3.781075e-001;-3.301599e+001
'm016_beirut_d6.wav';3.010012e+001;2.062229e-001;2.706559e+001;2.985392e+001;3.287976e+001;5.814173e+000;2.503800e+002;3.556311e+002;1.369728e+002;1.445710e+002;3.447219e-001;1.058727e+000;1.033966e-003;2.196729e-001;6.758625e-001;6.748285e-001;8.645186e+000;5.297103e+000;9.983256e+000;7.402042e+000;1.919764e-001;1.165161e+000;1.602249e+001;1.202946e+000;6.638958e+000;1.911576e+000;1.467200e+001;1.001995e+000;4.982463e-001;2.671095e+001;5.096326e-002;1.794727e+000;1.497701e+000;8.958417e-001;5.962173e+000;6.820617e-001;6.762169e+000;1.228311e+000;2.420566e+001;4.826252e-001;5.725873e+002;4.420584e-001;1.191943e+003;2.551047e-001;-1.172909e+002;-7.722387e-001;1.585680e+003;2.036391e-001;9.262470e+002;4.707950e-001;-1.176206e+002;-7.224347e-001;2.684503e+003;1.004716e-001;7.525050e+002;4.960130e-001;-1.195393e+002;-6.873243e-001;-1.595680e+001;-6.433763e-001;2.585396e+001;4.114968e-001;6.137222e-003;6.561322e+000;-1.081832e-002;-1.235663e+000;3.427124e-001;6.043994e-001;3.013340e+001;5.596367e-001;7.983009e+000;1.670734e+000;2.237157e+001;6.622399e-001;-3.553660e+000;-4.477508e+000;-1.341832e+001;2.292253e+001;3.866420e-002;1.541616e-002;9.307914e-002;3.253317e+000;1.803227e+000;2.571930e-001;2.639694e-001;3.030769e-001;4.890750e-001;-3.371259e+001
'm016_beirut_d7.wav';2.838232e+001;1.941191e-001;2.518652e+001;2.811922e+001;3.121868e+001;6.032154e+000;2.248394e+002;6.325026e+002;1.753459e+002;2.736971e+002;2.942857e-001;1.037120e+000;1.046804e-002;2.182206e-001;5.259718e-001;5.155037e-001;7.441995e+000;4.581499e+000;6.662144e+000;5.362988e+000;1.637431e-001;1.276429e+000;1.810271e+001;1.062151e+000;7.738081e+000;1.497004e+000;1.572094e+001;1.014870e+000;1.154010e+000;1.196929e+001;4.513544e-002;1.619719e+000;1.340711e+000;9.582509e-001;5.984778e+000;6.310357e-001;7.227932e+000;1.212813e+000;2.754097e+001;3.266192e-001;5.461224e+002;4.074243e-001;1.215948e+003;2.352626e-001;-1.145452e+002;-7.985227e-001;1.561566e+003;2.056676e-001;9.826377e+002;3.940642e-001;-1.178659e+002;-7.222552e-001;2.675441e+003;9.639376e-002;7.705324e+002;5.523592e-001;-1.207426e+002;-6.744272e-001;-1.762529e+001;-5.514034e-001;2.806237e+001;3.381711e-001;8.542438e-005;4.375059e+002;-1.288754e-002;-1.026030e+000;2.860447e-001;7.818741e-001;3.354185e+001;4.258506e-001;9.080292e+000;1.397936e+000;2.280207e+001;7.358768e-001;-3.815259e+000;-4.257908e+000;-1.528945e+001;2.535640e+001;1.658864e-002;1.420951e-002;7.888433e-002;2.883506e+000;1.703725e+000;2.705085e-001;2.074006e-001;3.161818e-001;4.332603e-001;-3.457947e+001
'm016_beirut_d8.wav';2.879879e+001;1.803468e-001;2.597662e+001;2.909916e+001;3.135376e+001;5.377142e+000;2.834120e+002;5.707883e+002;3.275422e+002;8.873060e+002;3.599163e-001;9.792568e-001;3.266446e-003;2.947716e-001;6.661539e-001;6.628875e-001;7.922837e+000;4.776343e+000;8.188128e+000;5.612573e+000;2.026086e-001;1.096168e+000;1.970697e+001;9.952379e-001;7.820258e+000;1.545415e+000;1.674817e+001;9.682030e-001;-1.430079e+000;-1.065927e+001;5.355167e-002;2.174226e+000;1.335668e+000;9.459218e-001;6.059693e+000;6.613862e-001;6.719937e+000;1.279126e+000;2.691273e+001;3.464125e-001;5.426999e+002;4.126486e-001;1.240506e+003;2.204948e-001;-1.055474e+002;-8.695562e-001;1.568354e+003;2.172898e-001;9.446342e+002;3.944241e-001;-1.091482e+002;-7.786199e-001;2.699239e+003;9.839781e-002;7.350577e+002;5.562616e-001;-1.122726e+002;-7.256377e-001;-1.761443e+001;-5.544219e-001;2.771318e+001;3.336853e-001;2.228569e-003;1.600131e+001;-1.559844e-002;-9.257328e-001;3.361027e-001;6.272838e-001;3.405376e+001;4.120660e-001;9.390184e+000;1.378669e+000;2.338844e+001;7.111138e-001;-6.714118e+000;-2.638892e+000;-1.438597e+001;2.383888e+001;3.620970e-002;1.473137e-002;9.056924e-002;3.275649e+000;1.733210e+000;2.962500e-001;2.494176e-001;2.904000e-001;4.508967e-001;-3.278040e+001
'm018_rotterdam_d5.wav';2.578764e+001;2.146846e-001;2.273614e+001;2.517913e+001;2.857575e+001;5.839605e+000;2.363822e+002;6.329342e+002;1.370225e+002;2.019203e+002;3.396907e-001;1.090458e+000;1.921720e-002;2.260784e-001;6.448377e-001;6.256205e-001;8.316776e+000;5.094202e+000;6.770355e+000;4.460586e+000;1.966489e-001;1.159196e+000;1.940699e+001;1.000633e+000;6.802262e+000;2.055223e+000;1.468435e+001;9.442160e-001;6.782009e+000;2.247871e+000;5.655514e-002;1.716590e+000;1.680535e+000;9.146212e-001;4.250940e+000;8.997472e-001;9.327168e+000;7.915870e-001;2.708046e+001;3.636304e-001;5.448619e+002;4.281458e-001;1.278311e+003;2.211682e-001;-1.124341e+002;-8.200500e-001;1.535974e+003;1.923677e-001;9.952087e+002;3.665653e-001;-1.157056e+002;-7.490958e-001;2.593521e+003;1.219437e-001;8.384940e+002;4.355076e-001;-1.182736e+002;-7.057882e-001;-1.693530e+001;-5.596195e-001;2.629643e+001;3.585054e-001;-1.690865e-002;-2.479967e+000;-1.399087e-002;-1.014172e+000;3.444625e-001;6.712822e-001;3.449038e+001;4.279982e-001;4.164751e+000;3.835061e+000;1.999329e+001;7.652515e-001;2.394546e+000;7.468789e+000;-2.081590e+001;3.146991e+001;-7.947641e-003;1.214814e-002;8.656170e-002;2.657480e+000;1.970929e+000;2.335000e-001;1.756638e-001;2.664474e-001;4.023702e-001;-3.402102e+001
'm018_rotterdam_d6.wav';2.711832e+001;2.487751e-001;2.351988e+001;2.590881e+001;2.966954e+001;6.149666e+000;1.566657e+002;1.792896e+002;3.115634e+002;8.791485e+002;3.110280e-001;1.260057e+000;1.372805e-002;9.947765e-002;6.267949e-001;6.130669e-001;9.163963e+000;6.200887e+000;7.502182e+000;5.571054e+000;1.803127e-001;1.270546e+000;1.751270e+001;1.058696e+000;8.543600e+000;1.574668e+000;1.494406e+001;8.807398e-001;7.781851e+000;1.857419e+000;7.044002e-002;1.726423e+000;1.577772e+000;9.315343e-001;4.686349e+000;8.316137e-001;9.712341e+000;1.470678e+000;2.649054e+001;4.025366e-001;5.463256e+002;4.406378e-001;1.244976e+003;2.327377e-001;-1.261091e+002;-7.195522e-001;1.542344e+003;2.003812e-001;9.547829e+002;3.180353e-001;-1.276178e+002;-6.706651e-001;2.598019e+003;1.290937e-001;8.262882e+002;4.469960e-001;-1.295144e+002;-6.407575e-001;-1.738951e+001;-5.423610e-001;2.640757e+001;3.572537e-001;-1.513107e-002;-2.894766e+000;-1.348962e-002;-1.167762e+000;3.631108e-001;6.549203e-001;3.369643e+001;4.601213e-001;4.875661e+000;3.214032e+000;2.047592e+001;7.520661e-001;2.073618e+000;8.356425e+000;-2.470673e+001;3.581192e+001;-1.896951e-002;1.134350e-002;7.209841e-002;2.282704e+000;1.582649e+000;2.518518e-001;2.541950e-001;3.868000e-001;5.547988e-001;-3.391823e+001
'm018_rotterdam_d7.wav';2.758520e+001;2.610715e-001;2.306165e+001;2.621959e+001;3.093061e+001;7.868956e+000;3.818141e+002;1.045940e+003;2.376346e+002;4.246707e+002;3.275811e-001;1.203713e+000;9.519331e-003;1.455522e-001;6.376388e-001;6.281195e-001;8.074450e+000;5.538619e+000;7.684604e+000;5.428445e+000;1.908028e-001;1.308343e+000;1.653369e+001;1.131613e+000;7.379426e+000;1.844208e+000;1.495383e+001;9.357678e-001;7.418300e+000;1.901594e+000;5.535531e-002;1.663505e+000;1.480828e+000;9.351268e-001;4.915535e+000;8.142388e-001;9.471855e+000;9.174033e-001;2.575185e+001;4.325285e-001;5.659180e+002;4.277503e-001;1.251783e+003;2.432407e-001;-1.243884e+002;-7.273929e-001;1.562047e+003;1.829369e-001;9.898517e+002;3.501485e-001;-1.254827e+002;-6.829216e-001;2.607499e+003;1.213983e-001;8.496385e+002;4.898092e-001;-1.267771e+002;-6.575441e-001;-1.694463e+001;-5.752974e-001;2.584939e+001;3.805209e-001;-1.345677e-002;-3.092660e+000;-1.191667e-002;-1.222159e+000;3.829060e-001;6.867646e-001;3.278687e+001;4.665125e-001;4.421713e+000;3.440262e+000;2.122448e+001;7.495642e-001;3.618969e+000;4.803805e+000;-2.077036e+001;3.115182e+001;-6.662628e-003;1.245385e-002;6.941315e-002;2.388983e+000;1.660569e+000;2.481356e-001;1.991973e-001;3.572727e-001;4.787842e-001;-3.339942e+001
'm018_rotterdam_d8.wav';2.651716e+001;2.088638e-001;2.326522e+001;2.565331e+001;2.886014e+001;5.594923e+000;2.989460e+002;8.516092e+002;7.457455e+001;9.985081e+001;4.132353e-001;1.090440e+000;2.034779e-002;2.971981e-001;7.540662e-001;7.337184e-001;9.203783e+000;5.653640e+000;8.241559e+000;5.811355e+000;2.248267e-001;1.160847e+000;2.040190e+001;9.577373e-001;6.476815e+000;2.104853e+000;1.516546e+001;9.660563e-001;5.938618e+000;2.540847e+000;4.479494e-002;1.424369e+000;1.378109e+000;9.895443e-001;4.917103e+000;8.149275e-001;9.383837e+000;7.446322e-001;2.619703e+001;4.060566e-001;5.486205e+002;4.347557e-001;1.286462e+003;2.155045e-001;-1.054037e+002;-8.769302e-001;1.526143e+003;1.980475e-001;1.025785e+003;3.271092e-001;-1.078670e+002;-8.107806e-001;2.577462e+003;1.267257e-001;8.480041e+002;4.362261e-001;-1.105287e+002;-7.625402e-001;-1.667550e+001;-5.610920e-001;2.601120e+001;3.758975e-001;-1.504639e-002;-2.526613e+000;-1.301446e-002;-1.156165e+000;3.746431e-001;7.187333e-001;3.478780e+001;4.069290e-001;3.427704e+000;4.333154e+000;1.948863e+001;8.410476e-001;1.934455e+000;8.902211e+000;-2.132402e+001;3.181023e+001;-1.085228e-002;1.168766e-002;8.951584e-002;2.561837e+000;1.651430e+000;3.057143e-001;2.410828e-001;2.794643e-001;4.409301e-001;-3.207759e+001
'm019_banjul_d5.wav';2.684305e+001;2.163362e-001;2.403490e+001;2.745368e+001;2.970477e+001;5.669876e+000;3.000099e+002;3.299038e+002;1.755494e+002;2.418952e+002;2.224840e-001;1.031856e+000;2.667419e-002;1.513196e-001;4.081800e-001;3.815058e-001;6.041292e+000;3.377369e+000;5.198981e+000;3.282706e+000;1.446760e-001;1.163689e+000;1.766438e+001;1.093814e+000;1.044235e+001;1.142745e+000;1.414425e+001;9.075614e-001;8.953857e+000;1.224873e+000;8.260719e-002;1.541716e+000;1.748845e+000;9.078258e-001;4.663053e+000;1.021683e+000;8.857320e+000;1.468257e+000;3.002321e+001;4.530733e-001;5.357444e+002;4.172550e-001;1.323432e+003;2.170492e-001;-1.258928e+002;-7.071896e-001;1.534387e+003;1.931166e-001;1.012089e+003;3.554789e-001;-1.297934e+002;-6.323293e-001;2.658361e+003;1.069977e-001;7.932112e+002;4.273675e-001;-1.321686e+002;-5.961896e-001;-2.044452e+001;-4.579233e-001;3.086533e+001;3.274301e-001;-1.715909e-002;-2.393042e+000;-7.772623e-003;-1.484476e+000;2.650888e-001;6.830695e-001;3.479232e+001;4.398395e-001;1.305352e+001;9.530080e-001;1.938949e+001;7.029430e-001;8.176414e+000;1.608366e+000;-1.925539e+001;2.982401e+001;-1.438753e-002;1.185017e-002;7.934822e-002;3.232713e+000;2.078868e+000;1.906185e-001;1.429571e-001;2.873626e-001;4.040995e-001;-3.689486e+001
'm019_banjul_d6.wav';2.686312e+001;2.656029e-001;2.294477e+001;2.731805e+001;3.037270e+001;7.427931e+000;2.650255e+002;2.692932e+002;2.655676e+002;3.062618e+002;2.388717e-001;1.099819e+000;1.033966e-003;1.377126e-001;4.622002e-001;4.611663e-001;7.493107e+000;4.391844e+000;6.174025e+000;4.323887e+000;1.917180e-001;1.322028e+000;1.508312e+001;1.258141e+000;1.111450e+001;1.114021e+000;1.585419e+001;8.510990e-001;1.023537e+001;1.095393e+000;1.073007e-001;1.454758e+000;1.774287e+000;8.595672e-001;3.722084e+000;1.359439e+000;1.022104e+001;1.685891e+000;3.058166e+001;5.316947e-001;5.136796e+002;4.569052e-001;1.194756e+003;2.215020e-001;-1.306445e+002;-6.743389e-001;1.555810e+003;1.825031e-001;8.965788e+002;3.594209e-001;-1.351320e+002;-5.920393e-001;2.654841e+003;1.055760e-001;7.886318e+002;4.132408e-001;-1.366927e+002;-5.678641e-001;-2.208920e+001;-4.734317e-001;3.145821e+001;3.564488e-001;-1.243084e-002;-3.537227e+000;-6.746309e-003;-1.877932e+000;3.845797e-001;6.855646e-001;3.168059e+001;5.456228e-001;1.597809e+001;7.995845e-001;2.405324e+001;5.630855e-001;1.187397e+001;1.157779e+000;-1.768891e+001;2.844548e+001;9.777217e-003;1.371343e-002;1.029005e-001;3.270880e+000;2.162850e+000;1.707353e-001;1.214050e-001;2.876562e-001;4.755745e-001;-3.480071e+001
'm019_banjul_d7.wav';2.654753e+001;1.895769e-001;2.416088e+001;2.673146e+001;2.937120e+001;5.210321e+000;2.358781e+002;3.108147e+002;2.711637e+002;5.132621e+002;2.743254e-001;1.144701e+000;1.432335e-002;1.457068e-001;5.101623e-001;4.958389e-001;7.307229e+000;4.134367e+000;5.674571e+000;3.731636e+000;1.785627e-001;1.244794e+000;1.737366e+001;1.086059e+000;1.052095e+001;1.157468e+000;1.531157e+001;8.607506e-001;1.006847e+001;1.069848e+000;7.290836e-002;1.718661e+000;1.557448e+000;9.202913e-001;5.181579e+000;8.722961e-001;8.629930e+000;1.791111e+000;3.005343e+001;4.776875e-001;5.080731e+002;4.541453e-001;1.241350e+003;2.073662e-001;-1.251068e+002;-7.217975e-001;1.510991e+003;1.886433e-001;9.150372e+002;3.642928e-001;-1.302971e+002;-6.321042e-001;2.628670e+003;1.023606e-001;7.457625e+002;4.213251e-001;-1.325200e+002;-5.987330e-001;-2.099809e+001;-4.154047e-001;3.091100e+001;2.910285e-001;-9.107986e-003;-4.846250e+000;-6.480662e-003;-1.652594e+000;3.544279e-001;6.658453e-001;3.488517e+001;3.837503e-001;1.177561e+001;1.116421e+000;2.290144e+001;5.694845e-001;9.820351e+000;1.291067e+000;-1.929126e+001;3.020933e+001;-3.623678e-003;1.370257e-002;7.652325e-002;2.786921e+000;1.845343e+000;2.144047e-001;1.773439e-001;3.067857e-001;4.373436e-001;-3.392703e+001
'm019_banjul_d8.wav';2.646750e+001;2.379223e-001;2.328343e+001;2.739448e+001;2.984459e+001;6.561159e+000;3.994814e+002;8.124315e+002;1.830176e+002;2.924423e+002;2.476942e-001;1.055336e+000;1.316069e-002;1.709910e-001;4.575221e-001;4.443614e-001;6.957227e+000;4.398193e+000;5.714469e+000;4.343687e+000;1.806089e-001;1.222647e+000;1.814195e+001;1.093899e+000;1.272765e+001;9.854999e-001;1.660850e+001;7.845160e-001;9.593001e+000;1.264048e+000;9.536817e-002;1.666135e+000;1.566094e+000;9.825653e-001;4.549708e+000;1.143450e+000;9.551066e+000;1.671665e+000;3.208791e+001;4.827247e-001;4.954925e+002;4.449245e-001;1.238335e+003;2.020133e-001;-1.194707e+002;-7.586715e-001;1.515897e+003;1.936968e-001;9.544775e+002;3.547361e-001;-1.254690e+002;-6.538347e-001;2.646378e+003;1.019152e-001;7.608561e+002;4.911459e-001;-1.279817e+002;-6.164110e-001;-2.378038e+001;-4.027683e-001;3.326060e+001;3.116396e-001;-1.646298e-002;-2.453812e+000;-8.553948e-003;-1.455359e+000;3.314565e-001;7.070342e-001;3.474146e+001;4.340512e-001;1.723506e+001;6.935640e-001;2.420467e+001;4.997044e-001;8.857465e+000;1.620613e+000;-1.881036e+001;2.998307e+001;1.226317e-003;1.359409e-002;8.681352e-002;3.000732e+000;1.905227e+000;2.241026e-001;1.849008e-001;2.913333e-001;4.560595e-001;-3.428208e+001
'm020_edinburghofthesevenseas_d5.wav';2.310274e+001;2.140717e-001;2.031907e+001;2.259236e+001;2.528497e+001;4.965897e+000;2.370679e+002;5.213983e+002;1.675886e+002;2.858429e+002;3.302758e-001;1.096092e+000;2.458577e-002;2.079751e-001;6.181442e-001;5.935584e-001;8.487796e+000;4.705666e+000;8.451609e+000;6.079670e+000;1.945219e-001;1.179734e+000;1.424721e+001;1.173086e+000;1.265736e+001;8.610069e-001;1.680169e+001;7.909401e-001;5.798123e+000;2.444550e+000;6.891073e-002;1.542666e+000;1.754506e+000;8.998441e-001;2.910385e+000;1.409971e+000;6.725768e+000;1.651017e+000;2.824796e+001;4.055882e-001;6.005353e+002;4.383639e-001;1.177732e+003;2.204373e-001;-1.195866e+002;-7.617899e-001;1.707714e+003;2.062156e-001;8.644927e+002;4.747021e-001;-1.241359e+002;-6.786147e-001;2.752256e+003;1.380151e-001;7.058527e+002;6.012663e-001;-1.250447e+002;-6.639796e-001;-1.812262e+001;-4.965037e-001;2.636221e+001;3.713385e-001;-1.010107e-002;-4.051436e+000;-1.507520e-002;-8.527251e-001;3.632729e-001;6.561962e-001;2.733792e+001;4.720277e-001;1.525051e+001;7.743672e-001;2.304295e+001;6.077741e-001;5.634010e-001;3.046687e+001;-1.891329e+001;2.886269e+001;-9.792441e-003;1.010991e-002;8.315983e-002;2.884020e+000;2.117909e+000;1.983626e-001;1.453478e-001;2.685714e-001;3.893470e-001;-3.359326e+001
'm020_edinburghofthesevenseas_d6.wav';2.376759e+001;2.737725e-001;2.036401e+001;2.294021e+001;2.531833e+001;4.954325e+000;3.312287e+002;6.649011e+002;1.774893e+002;3.508894e+002;2.493932e-001;1.256721e+000;1.444395e-002;7.846223e-002;4.854284e-001;4.709845e-001;7.274759e+000;4.453252e+000;8.467551e+000;6.023200e+000;1.600780e-001;1.302891e+000;1.273919e+001;1.228085e+000;1.308978e+001;8.222798e-001;1.725933e+001;7.294218e-001;8.696823e+000;1.382503e+000;7.183082e-002;1.374297e+000;1.917875e+000;8.216560e-001;2.693264e+000;1.393440e+000;6.855206e+000;1.783815e+000;2.887761e+001;4.685329e-001;5.902301e+002;4.538883e-001;1.180289e+003;2.281509e-001;-1.384435e+002;-6.232415e-001;1.684771e+003;1.930802e-001;8.911036e+002;4.611550e-001;-1.412129e+002;-5.676289e-001;2.759086e+003;1.291908e-001;6.955607e+002;5.344244e-001;-1.416659e+002;-5.604392e-001;-1.963456e+001;-4.912193e-001;2.730269e+001;3.887306e-001;-1.474690e-002;-2.899347e+000;-1.019309e-002;-1.218709e+000;3.585849e-001;6.332888e-001;2.623048e+001;5.813853e-001;1.657051e+001;7.140737e-001;2.565695e+001;5.129904e-001;4.495178e+000;3.353877e+000;-2.268571e+001;3.294442e+001;-1.645897e-002;1.076282e-002;7.530314e-002;2.570217e+000;1.963386e+000;1.652703e-001;1.283599e-001;3.511764e-001;8.220178e-001;-3.477274e+001
'm020_edinburghofthesevenseas_d7.wav';2.302347e+001;1.594446e-001;2.104103e+001;2.260402e+001;2.466170e+001;3.620670e+000;1.983965e+002;3.045928e+002;1.240756e+002;1.696156e+002;2.929275e-001;1.190187e+000;8.153758e-003;1.450437e-001;5.530282e-001;5.448744e-001;7.508576e+000;4.611088e+000;7.903671e+000;6.120772e+000;1.610938e-001;1.224218e+000;1.330656e+001;1.224700e+000;1.219086e+001;9.128432e-001;1.607665e+001;8.219347e-001;7.086136e+000;1.858525e+000;7.450882e-002;1.372567e+000;1.847160e+000;8.863167e-001;3.280163e+000;1.153535e+000;8.182631e+000;1.374979e+000;2.966504e+001;2.732154e-001;5.841555e+002;4.457287e-001;1.195056e+003;2.245400e-001;-1.285806e+002;-6.964883e-001;1.670443e+003;1.850802e-001;8.677875e+002;4.598010e-001;-1.331356e+002;-6.188887e-001;2.771672e+003;1.326924e-001;6.458699e+002;6.164539e-001;-1.340007e+002;-6.058630e-001;-1.859216e+001;-4.543293e-001;2.702409e+001;3.247635e-001;-1.023452e-002;-3.565250e+000;-1.380034e-002;-8.305913e-001;3.351648e-001;5.896409e-001;2.831272e+001;4.250126e-001;1.433345e+001;8.739350e-001;2.359947e+001;5.897401e-001;1.494215e+000;1.045691e+001;-2.072877e+001;3.089182e+001;-2.835934e-003;1.131682e-002;7.072442e-002;2.551521e+000;1.867628e+000;1.996491e-001;1.361239e-001;3.265454e-001;4.471982e-001;-3.455323e+001
'm020_edinburghofthesevenseas_d8.wav';2.314615e+001;2.452744e-001;2.024152e+001;2.228534e+001;2.470105e+001;4.459526e+000;1.895424e+002;2.452998e+002;1.171023e+002;1.422885e+002;3.064885e-001;1.116747e+000;5.301393e-003;1.908735e-001;5.715153e-001;5.662139e-001;7.921797e+000;4.510519e+000;8.499705e+000;6.001483e+000;1.832991e-001;1.164377e+000;1.417926e+001;1.209964e+000;1.307474e+001;8.179378e-001;1.685383e+001;8.113916e-001;6.966763e+000;1.859604e+000;7.351828e-002;1.555896e+000;1.942739e+000;8.274676e-001;2.828831e+000;1.362839e+000;7.222440e+000;1.427249e+000;2.974358e+001;3.680467e-001;5.899296e+002;4.342690e-001;1.189655e+003;2.139237e-001;-1.194674e+002;-7.631824e-001;1.679427e+003;1.813459e-001;8.448808e+002;4.356276e-001;-1.242973e+002;-6.764850e-001;2.775506e+003;1.340611e-001;7.212481e+002;5.850276e-001;-1.250438e+002;-6.632059e-001;-1.881703e+001;-4.688477e-001;2.680534e+001;3.549093e-001;-1.257508e-002;-2.865137e+000;-1.741400e-002;-7.028906e-001;3.460086e-001;6.189219e-001;2.749282e+001;4.970760e-001;1.572364e+001;6.879762e-001;2.409647e+001;5.708956e-001;3.348437e+000;4.698975e+000;-2.054518e+001;3.059474e+001;7.452544e-003;1.144146e-002;8.098206e-002;3.054716e+000;1.983860e+000;2.145763e-001;1.568473e-001;2.782456e-001;4.152535e-001;-3.395927e+001
