name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,spkID,genderclass,class
'w031_tartu_d8_02.wav',36.186170000000004,0.1326766,33.774390000000004,36.65289,39.56581,5.79142,137.2706,104.9753,115.6393,156.7172,0.5332285,1.102819,0.02218135,0.33388059999999997,1.0041069999999999,0.9819254999999999,10.895480000000001,4.759233999999999,10.50845,5.8975089999999994,0.28235609999999994,1.2175040000000001,16.57291,0.9742928,0.2702677,65.49687,13.64506,1.085565,-4.450444999999999,-4.105892,0.04528937,2.16693,1.130551,1.094216,8.319755,0.5711641,7.804007,2.154676,15.693029999999998,0.9759575,593.0103,0.4567128,1077.8519999999999,0.1855969,-120.8377,-0.7458165,1631.349,0.21846350000000003,757.3984,0.37326170000000003,-107.358,-0.8151499,2652.513,0.16026070000000003,642.3453,0.5084546,-109.6967,-0.7750453,-12.121,-0.6941558000000001,20.68758,0.3893938,0.03250555,1.288299,-0.00625659,-1.7819060000000002,0.4835441,0.7540205,27.71245,0.4092969,-6.600955,-2.922557,17.3129,0.9573228000000001,-16.59385,-0.9374788000000001,-16.50884,26.216179999999998,0.0061246619999999995,0.01402234,0.09310457,2.547771,2.1043,0.2365217,0.19639379999999998,0.21869570000000002,0.35616679999999995,-31.23041,31,wlow,low
'w031_tartu_d8_03.wav',35.27892,0.12706019999999998,32.19457,35.88872,38.996359999999996,6.801796,127.841,95.42636999999999,64.75918,50.87283,0.3826638,1.267995,0.001033966,0.1590453,0.8123834,0.8113495,8.762777,6.220471,10.153080000000001,7.2098580000000005,0.1767729,1.393252,17.05827,0.9515815000000001,0.41673879999999996,38.996809999999996,12.76496,1.00883,0.656655,24.3872,0.04495233,1.900465,1.028874,1.106101,8.791022,0.4979545,6.621287,1.312354,16.21675,0.4922085,600.1601,0.4525214,1162.887,0.2055678,-140.9295,-0.599255,1606.7839999999999,0.2134933,855.8311,0.3850135,-125.7103,-0.6901674,2636.468,0.1603042,720.0134,0.47731999999999997,-127.7297,-0.6601388000000001,-11.69474,-0.6445384,19.60202,0.3743027,0.02028136,1.986103,-0.005180476,-2.1373990000000003,0.36624840000000003,0.7488047,30.0067,0.41858140000000005,-9.071772,-1.944219,19.48126,0.7150666999999999,-11.728019999999999,-1.2730270000000001,-23.87235,35.51505,0.01314224,0.0140567,0.06888147,2.456779,1.6453380000000002,0.2427778,0.15267270000000002,0.3647059,0.5278159,-33.72101,31,wlow,low
'w032_cordoba_d5_01.wav',32.91796,0.171199,30.528270000000003,32.599909999999994,35.68182,5.153544999999999,223.8741,212.7647,100.3364,119.0759,0.2847635,0.683702,0.07272425,0.29558429999999997,0.427976,0.3552518,4.844091000000001,3.9180870000000003,3.61573,2.829514,0.1148702,0.8852664000000001,16.57776,1.1950479999999999,11.99276,1.068907,10.3947,1.327261,10.48553,1.090324,0.03993974,2.264053,1.131523,1.194389,8.684022,0.5605405,11.94658,0.8372620000000001,26.10163,0.4383205,557.1904,0.41240699999999997,1263.887,0.21426479999999998,-105.837,-0.8445280999999999,1565.1,0.1872166,973.3885,0.4434769,-106.6592,-0.7668784000000001,2669.6020000000003,0.1225953,815.7462,0.5280608,-110.0517,-0.7107983,-20.01675,-0.4590098,32.01404,0.31850209999999995,-0.0041392320000000005,-9.41693,-0.004259918,-2.8170990000000002,0.1485882,0.7038976,28.7879,0.49266109999999996,16.39472,0.6897374,12.6132,1.153317,10.940539999999999,1.1424590000000001,-11.96548,22.49435,-0.01028587,0.01434388,0.093053,3.88611,2.467232,0.21375,0.1954682,0.170625,0.2912305,-36.50613,32,wlow,low
'w032_cordoba_d5_02.wav',32.43404,0.22819360000000002,29.27962,32.00235,35.45385,6.174238,273.2086,283.947,383.1041,574.676,0.2300408,0.7640319,0.04786247,0.22762480000000002,0.3673307,0.3194683,4.328555000000001,3.4032120000000003,3.65834,2.5543259999999997,0.1093319,0.9767258,13.36684,1.30466,11.05007,1.24653,11.9909,1.209608,10.36455,1.187907,0.0599524,1.966132,1.342344,1.095426,7.615167,0.6973189000000001,10.58965,1.0495290000000002,24.65985,0.4538018,552.858,0.4057372,1231.2060000000001,0.24475460000000002,-131.555,-0.6593606,1611.118,0.20008510000000002,954.0877,0.5097059,-129.6291,-0.6278889,2710.0640000000003,0.1184135,805.6342,0.6501125,-131.3426,-0.5993791,-18.64997,-0.5403498000000001,29.28408,0.3586187,-0.00650699,-6.668887,-0.003018235,-4.684214,0.1469765,0.6133788,25.10708,0.5614871,16.79075,0.8271440000000001,15.2119,1.120763,7.750039999999999,1.835203,-15.50526,26.46452,-0.03623025,0.01275348,0.094641,3.001154,2.198226,0.18017539999999999,0.1288068,0.26254540000000004,0.46231120000000003,-39.451679999999996,32,wlow,low
'w032_cordoba_d5_03.wav',32.23038,0.1926391,30.280990000000003,32.82844,35.37493,5.093935,400.9227,485.0057,144.8343,216.7969,0.2194721,0.9147999,0.02297712,0.2052284,0.3664248,0.3434477,5.276507,3.7526629999999996,3.428472,2.996643,0.09869884,1.00475,15.68915,1.1863270000000001,12.84109,0.963923,11.966380000000001,1.14806,8.840356,1.334773,0.03997441,2.423579,1.111676,1.2029219999999998,8.875166,0.5377303000000001,12.022730000000001,1.239662,26.76827,0.5359738000000001,531.9808,0.38110720000000003,1284.42,0.1842653,-125.3059,-0.7055673000000001,1581.878,0.18163420000000002,991.2134,0.4536138,-124.4324,-0.657621,2677.0009999999997,0.1119768,859.5673,0.5712999,-127.0328,-0.620793,-22.174879999999998,-0.4507826,32.95205,0.343987,-0.008790813,-4.0261379999999996,-0.006225754,-1.8973209999999998,0.1501499,0.6572640999999999,29.8068,0.459154,18.487270000000002,0.6004613,16.898989999999998,0.8854645000000001,8.7085,1.483083,-17.41975,28.2511,-0.0013881870000000001,0.01400852,0.07902084,2.577915,1.850424,0.2345833,0.2332556,0.317907,0.48291049999999996,-38.24836,32,wlow,low
'w032_cordoba_d6_01.wav',34.886990000000004,0.1435039,32.84827,34.62793,36.49149,3.643219,56.52471,40.71583,275.6705,538.3724,0.2620913,0.8563794,0.03034352,0.2409813,0.43784290000000003,0.4074993,5.138675,3.846339,3.4215190000000004,2.075005,0.1054799,0.9518074000000001,15.205039999999999,1.167829,9.651144,1.397721,8.281483,1.6002370000000001,7.027918,1.6769619999999998,0.02976562,1.295503,1.084668,1.1726159999999999,9.514482000000001,0.4860905,14.32589,0.8004606,26.76091,0.3645983,580.5298,0.39270459999999996,1254.413,0.20246370000000002,-121.8673,-0.7269119,1578.398,0.1868216,929.8827,0.3862651,-121.0378,-0.6842053000000001,2711.224,0.1212494,752.9814,0.4818866,-124.6158,-0.6314112,-19.11233,-0.46440990000000004,31.87588,0.3165869,0.01389876,3.201145,-0.002246235,-4.8176440000000005,0.15981879999999998,0.6537328,28.08478,0.4894963,14.48129,0.7927281,10.27212,1.503403,4.68537,2.773316,-14.04442,25.34679,0.0001306565,0.01555033,0.07597731,3.69515,2.256809,0.1965517,0.2078009,0.23428569999999999,0.42933859999999996,-36.50711,32,wlow,low
'w032_cordoba_d6_02.wav',33.09555,0.2231504,29.488509999999998,32.90338,36.205490000000005,6.716978,238.5416,212.438,211.6803,295.9525,0.2558774,0.7465107,0.05208164,0.2582532,0.4075009,0.3554192,5.593527,4.353517,3.7458110000000002,2.846416,0.11444549999999999,0.8474417,15.33526,1.210603,11.00964,1.211526,11.377460000000001,1.202841,12.20272,0.9530276,0.04773375,1.7913869999999998,1.332667,0.9848203999999999,7.892567999999999,0.6425202,14.41579,0.7332239,25.987289999999998,0.4546696,533.5433,0.4114099,1241.6860000000001,0.22356669999999998,-116.1022,-0.7631454000000001,1556.267,0.18213610000000002,984.3791,0.4118314,-112.0087,-0.7374682,2674.2329999999997,0.107029,802.7658,0.45455150000000005,-115.2284,-0.6866717,-19.06566,-0.5876033,31.37625,0.38725,-0.01089601,-3.889318,0.0013512729999999998,10.17612,0.1615593,0.6031016,25.724320000000002,0.6738462,16.301920000000003,0.7344029000000001,15.23867,0.9559134,13.475710000000001,0.9033384,-13.67455,24.86917,-0.01346328,0.01524621,0.0807066,3.541186,2.784223,0.1755555,0.16170009999999999,0.1726471,0.30870990000000004,-37.35859,32,wlow,low
'w032_cordoba_d6_03.wav',32.35623,0.19610439999999998,29.635440000000003,33.41835,36.179520000000004,6.544075,253.4319,209.4252,132.8915,110.947,0.23966239999999997,0.845477,0.03661784,0.226487,0.40082670000000004,0.36420890000000006,4.579541000000001,4.041805999999999,3.243262,2.392505,0.09413303,1.016674,16.52496,1.0872979999999999,9.444477000000001,1.307366,9.596267999999998,1.386149,9.255609,1.406674,0.04279855,1.8343040000000002,1.023642,1.157182,9.044808999999999,0.5573964,11.05022,0.9544862,25.14939,0.39006579999999996,601.4082,0.3826594,1300.415,0.2493996,-124.3698,-0.7078878000000001,1593.3529999999998,0.17982920000000002,1013.462,0.35232620000000003,-119.649,-0.6946587,2728.177,0.1292877,733.9995,0.48423879999999997,-122.4496,-0.6522003000000001,-21.70564,-0.4425528,33.10537,0.2885902,-0.009549317,-4.273729,-0.005561572,-2.0754240000000004,0.1475775,0.6951276999999999,30.94408,0.36950720000000004,13.96778,0.8331883,13.26591,1.1221860000000001,6.866447999999999,2.054322,-15.02278,25.88705,-0.0060255890000000005,0.0157831,0.06265305,3.24575,1.784329,0.2565217,0.40619770000000005,0.2945454,0.46223500000000006,-36.22462,32,wlow,low
'w032_cordoba_d7_01.wav',32.70029,0.175625,29.66879,32.84241,35.80162,6.132823999999999,212.0119,157.3009,174.9446,484.764,0.2226553,0.7248197,0.04935529,0.2305928,0.3521134,0.3027581,3.544929,2.811037,3.0870290000000002,2.101553,0.09685271,0.8418277,15.24645,1.207386,11.84859,1.129561,12.276810000000001,1.160521,10.78363,1.076142,0.03574922,1.875516,1.2000709999999999,1.099405,8.858912,0.538913,13.94624,0.9141338999999999,25.592229999999997,0.537982,616.9096,0.3555256,1300.351,0.2019572,-121.2401,-0.7130261,1659.27,0.14833339999999998,936.2205,0.4136277,-119.4155,-0.6774764,2795.8259999999996,0.09244519,735.3746,0.5877568,-121.7642,-0.6438081,-21.49462,-0.43461239999999995,31.783640000000002,0.3105441,-0.0106414,-3.7238260000000003,-0.00349856,-3.1381650000000003,0.1324648,0.6325015,28.16658,0.43907479999999993,17.72195,0.6607454,16.98963,0.922989,9.87629,1.246685,-14.4235,24.52074,-0.02141502,0.01530322,0.07854797,3.281313,2.245389,0.2058928,0.14694229999999997,0.2150877,0.3291675,-39.058820000000004,32,wlow,low
'w032_cordoba_d7_02.wav',33.61732,0.1804762,30.98684,33.14785,37.00694,6.020103,114.369,93.83278,162.3196,284.9212,0.23813649999999997,0.7830159999999999,0.05164117,0.2250799,0.3810019,0.3293607,4.728733999999999,4.534779,3.567028,2.824047,0.10940219999999999,0.9050385,17.00575,1.0295239999999999,10.27646,1.335367,12.87425,1.1703270000000001,10.07121,1.342647,0.04572924,1.9368459999999998,1.1309049999999998,1.13601,9.128428,0.4921864,13.5893,0.641053,26.3477,0.41538559999999997,578.428,0.3642043,1302.89,0.20549450000000002,-128.8511,-0.6723698,1625.352,0.1704571,935.743,0.41972529999999997,-125.575,-0.652088,2749.809,0.1068326,767.1376,0.5556624,-128.1419,-0.6155440999999999,-21.22188,-0.4665039000000001,32.44406,0.30269759999999996,-0.008129644,-5.114897,-0.004709325,-2.66583,0.1495835,0.6870748000000001,29.5583,0.46144309999999994,15.445739999999999,0.8408332000000001,16.44364,1.033803,7.099996000000001,2.174518,-18.52998,29.43885,-0.0528499,0.01168948,0.0848266,2.8011209999999997,1.7248299999999999,0.24906979999999998,0.1422545,0.3106977,0.4442574000000001,-37.9009,32,wlow,low
'w032_cordoba_d7_03.wav',34.06738,0.2042575,30.470340000000004,34.10844,39.189170000000004,8.718826,276.442,245.5816,207.894,290.987,0.20910990000000002,0.8985605,0.02758059,0.181661,0.37045900000000004,0.3428784,4.4875169999999995,3.711343,3.839442,2.69381,0.0965983,1.001711,14.934820000000002,1.184108,9.155196,1.369575,10.01955,1.443769,7.343704,1.563042,0.06709351,2.123221,1.3494059999999999,1.0725559999999998,8.786085,0.5835503000000001,10.04153,1.325513,23.14091,0.586113,588.5029,0.3938462,1268.219,0.22869899999999999,-135.0267,-0.6374201,1612.965,0.1765987,946.7178,0.42724529999999994,-128.9075,-0.6401342,2738.1209999999996,0.1114748,843.1385,0.5805459,-131.5291,-0.601076,-18.80388,-0.5171942,30.591659999999997,0.35023730000000003,-0.0056219519999999995,-6.977222,-0.0038647209999999998,-3.054669,0.1446729,0.7303356,28.864520000000002,0.4821545,12.69166,0.9199554,11.60175,1.563762,5.095825,2.4613509999999996,-17.17214,28.007279999999998,-0.01273106,0.01341046,0.08261549,3.081233,2.245389,0.175,0.14130770000000004,0.26846149999999996,0.42676499999999995,-40.146159999999995,32,wlow,low
'w032_cordoba_d8_01.wav',32.7539,0.16275420000000002,30.250090000000004,33.27926,36.00097,5.750883,123.1013,97.31998,136.5213,220.3572,0.26181109999999996,0.8732367,0.02903108,0.259317,0.4251057,0.39607470000000006,4.826944999999999,3.3871260000000003,4.034095,3.169901,0.10413610000000001,1.0165959999999998,17.97317,0.9989863999999999,10.753039999999999,1.263459,11.85127,1.175306,8.146166000000001,1.269093,0.03854047,2.138579,1.051176,1.227384,9.193316000000001,0.5053787999999999,14.10017,0.7214794,27.257740000000002,0.4484384,602.4318,0.3399169,1264.985,0.1991768,-118.2532,-0.7417949,1629.796,0.1612576,942.2254,0.3827778,-116.2701,-0.7070009,2779.3320000000003,0.1040216,757.4447,0.634446,-119.3698,-0.6622819999999999,-21.510479999999998,-0.4718198,32.41035,0.3074304,0.0071140019999999995,5.505326999999999,-0.006765986,-1.860005,0.15274620000000003,0.710535,31.1819,0.3647871,15.58359,0.7938284999999999,14.9909,1.0328600000000001,7.423787,1.430199,-15.732920000000002,25.74483,0.002444767,0.01469502,0.0743663,2.946081,2.229654,0.21225,0.21006529999999998,0.232973,0.3902242,-35.69109,32,wlow,low
'w032_cordoba_d8_02.wav',33.0671,0.18743289999999999,30.06372,32.5351,35.26144,5.197718,429.4762,698.4503,129.887,221.7982,0.2329018,0.8847273000000001,0.02392992,0.2228891,0.4075284,0.3835985,4.696034,3.774122,3.9912389999999998,2.5807849999999997,0.09751289,1.0092290000000002,15.028529999999998,1.1148850000000001,12.03449,1.175765,13.92654,1.05263,6.611103,1.706178,0.04261389,1.9904709999999999,1.059423,1.116953,8.703348,0.5477732,13.15795,0.6917326,26.936909999999997,0.3664132,591.6578,0.35486090000000003,1244.322,0.2248389,-123.3142,-0.7088093000000001,1680.736,0.1627557,967.9189,0.4946793,-125.0666,-0.6439807,2763.1459999999997,0.1047097,734.5258,0.6283302,-125.3665,-0.6308885999999999,-21.2725,-0.5068893,30.77082,0.381788,0.0030283640000000004,14.626579999999999,-0.007587219,-1.605258,0.1521455,0.6840742,26.790509999999998,0.5432855,19.03772,0.7019479000000001,18.79743,0.8780650999999999,4.925799,2.403517,-15.632660000000001,25.67727,0.003703689,0.01421896,0.06986027,3.2796,2.063581,0.21351350000000002,0.1645669,0.28090909999999997,0.49643190000000004,-37.33177,32,wlow,low
'w032_cordoba_d8_03.wav',31.38145,0.20161800000000002,28.51292,31.83424,33.81152,5.298595,143.9658,143.4658,335.7431,420.5931,0.2072681,0.8086969,0.04322403,0.19679000000000002,0.32816290000000004,0.2849388,4.474163,3.449135,2.835461,1.999413,0.09258717,1.010617,18.74452,0.9297499,14.11328,0.9695581,13.975060000000001,1.056348,7.790697,1.470641,0.04504461,2.1800759999999997,1.372607,1.105318,8.123857000000001,0.5619896,13.199079999999999,0.8819746999999999,28.76245,0.47366030000000003,633.1412,0.3641532,1262.805,0.1901504,-108.6505,-0.8006850999999999,1711.162,0.16881329999999997,990.5206,0.43513290000000004,-112.7674,-0.7066606,2859.022,0.10354160000000001,737.0906,0.5977991,-114.8159,-0.6750538,-22.73539,-0.4751376,33.49446,0.33798340000000004,-0.0188879,-2.126112,-0.004841926,-2.3279330000000003,0.1201777,0.6605386,29.102959999999996,0.47794309999999995,19.8914,0.5924311,19.08683,0.8222639000000002,7.888192999999999,1.57981,-17.38971,28.544079999999997,-0.0185477,0.01218309,0.07796676,2.912621,2.634593,0.19152170000000002,0.1628145,0.1786047,0.3286943,-39.46005,32,wlow,low
'w034_burntpine_d5_01.wav',32.79861,0.10463030000000001,31.550420000000003,33.125479999999996,34.93132,3.380899,178.6776,291.8497,90.76778,124.212,0.4164183,0.8743941999999999,0.05547035,0.3411511,0.694099,0.6386286999999999,7.987628,5.214504,6.973339,4.479538,0.16741129999999999,0.9029906999999999,18.85849,0.8509844999999999,7.116086,2.178052,12.77078,1.034857,-2.766528,-5.81759,0.0395464,2.169505,1.2741,1.0483200000000001,7.834625999999999,0.6204465,12.07762,0.704021,23.15504,0.3941872,509.3748,0.3645968,1176.1760000000002,0.25636590000000004,-94.29544,-0.956155,1543.6729999999998,0.1780116,876.79,0.44365429999999995,-94.94402,-0.8799322,2674.77,0.1004821,718.6249,0.5262932,-98.37267,-0.8196598,-15.39476,-0.64293,25.40333,0.4139874,0.009622125,3.706437,-0.008448158,-1.356491,0.2309074,0.6452985,27.77341,0.39722820000000003,6.160174,2.832664,16.2041,0.8459993,-9.691951,-1.530921,-15.6878,25.93398,-0.0050574570000000004,0.01029995,0.09561943,3.475513,2.5884840000000002,0.2208163,0.19191660000000002,0.15434779999999998,0.31058600000000003,-35.56889,34,wlow,low
'w034_burntpine_d5_02.wav',33.50947,0.1512108,30.640109999999996,33.74706,36.46702,5.826906,324.2848,617.2563,87.83511,95.81998,0.3493251,1.0838700000000001,0.03229418,0.22334339999999997,0.6289935000000001,0.5966994000000001,8.215577,5.934825,8.178576,6.004995,0.1685507,1.348592,17.60762,0.828219,4.422897,3.2989610000000003,14.044120000000001,0.9911691999999999,-2.127453,-8.440866999999999,0.03755122,1.7566240000000002,1.290638,1.03349,7.726311999999999,0.6025459,9.316912,0.9167613000000001,20.12238,0.4728379,565.8892,0.35542729999999995,1186.615,0.2155156,-117.3259,-0.774924,1625.511,0.1860786,817.5912,0.476076,-116.166,-0.7439081,2736.675,0.09796879,684.1748,0.5065545,-118.5167,-0.706108,-13.740129999999999,-0.691067,24.41404,0.402186,0.01047599,4.113678,-0.007544028,-2.001481,0.2833071,0.9454738000000001,27.5463,0.4140508,1.859084,9.623963999999999,17.330270000000002,0.9180565999999999,-13.02978,-1.314431,-19.65445,30.69833,-0.02171042,0.009295486,0.0824991,2.632965,2.165874,0.20902440000000003,0.1684767,0.2797059,0.4216598,-35.71244,34,wlow,low
'w034_burntpine_d5_03.wav',33.837109999999996,0.1526261,31.130709999999997,34.15943,36.863479999999996,5.732775,264.9884,407.274,48.70957,41.262440000000005,0.2537538,1.1314540000000002,0.0145275,0.145565,0.4928325,0.47830500000000004,6.28784,3.9726190000000003,7.19073,5.344285,0.1057838,1.175514,14.98264,1.003673,6.3490470000000006,2.064187,12.148430000000001,1.084918,-0.4585374,-32.38159,0.03568064,2.089379,1.1909,1.0646579999999999,8.493472,0.6045567,9.778916,1.1306260000000001,20.69724,0.5459208000000001,571.7066,0.42265909999999995,1191.266,0.23517470000000004,-132.9057,-0.6602889000000001,1599.96,0.19375770000000003,870.7601,0.4699491,-126.1152,-0.6744264,2747.4120000000003,0.1072484,652.5117,0.6000654000000001,-128.5881,-0.6350011999999999,-15.057210000000001,-0.6077003000000001,26.250390000000003,0.3747514,0.00158678,27.25543,-0.0060748930000000005,-2.028691,0.1868531,0.7325314,26.36593,0.4826117999999999,6.272924,2.5030259999999998,15.498129999999998,1.001574,-9.70926,-1.610848,-19.05811,30.257179999999998,0.0008898442,0.01388793,0.06749572,2.422328,2.006336,0.2010526,0.1584595,0.29222220000000004,0.4626741,-38.416579999999996,34,wlow,low
'w034_burntpine_d6_01.wav',34.06585,0.1467301,31.8031,34.26385,36.511990000000004,4.708893,270.7953,386.1519,383.4976,875.4248,0.3043519,1.140815,0.002332825,0.2057116,0.5587723000000001,0.5564395000000001,8.968567,5.160435,7.936991,6.571225999999999,0.155933,1.1015620000000002,16.92848,0.920055,7.079586,1.89369,12.66462,1.098285,-2.470383,-6.756441000000001,0.03893832,1.690684,1.325025,0.8701021999999999,7.605296000000001,0.5707906,11.90409,0.7335695,23.09141,0.419523,589.7457,0.37218140000000005,1187.872,0.2282385,-122.4922,-0.7337276,1652.342,0.179649,874.0085,0.45094220000000007,-118.7252,-0.7144577,2791.748,0.1028225,686.1865,0.44878450000000003,-120.2836,-0.6865821999999999,-15.12747,-0.6262213000000001,25.79526,0.41865020000000003,0.0031785840000000004,13.590029999999999,-0.008209668,-1.575923,0.26567379999999996,0.6643811,27.43522,0.4810947,6.1848220000000005,2.53999,16.91396,0.9788594,-12.47079,-1.380407,-23.46756,34.67525,0.01231227,0.01380298,0.09264133,3.0644150000000003,2.0715630000000003,0.2178788,0.1880322,0.2683333,0.482425,-36.91063,34,wlow,low
'w034_burntpine_d6_02.wav',33.36273,0.11914860000000001,30.905140000000003,32.94506,35.66176,4.7566180000000005,146.4992,182.4333,74.94031,92.75936,0.37250500000000003,1.087015,0.01605807,0.2712251,0.6192179,0.6031598000000001,7.830133,5.35177,7.555521000000001,5.883564,0.168219,1.0986850000000001,17.154729999999997,0.9925331000000001,6.713286999999999,2.368029,11.53613,1.194621,-4.89489,-3.419754,0.04703075,1.770175,1.331777,0.9916459999999999,7.366302,0.6879231,9.735917,1.206699,23.62775,0.5404382,575.7527,0.3636685,1214.744,0.21823320000000004,-103.0937,-0.8938215,1610.4620000000002,0.1784481,864.7666,0.40653590000000006,-104.5484,-0.8247671999999998,2767.848,0.08967204,646.5047,0.550193,-108.6015,-0.7579921,-15.32497,-0.6767774999999999,25.72137,0.4510084,0.01246524,3.723071,-0.01056504,-1.2068530000000002,0.2689864,0.709919,28.42585,0.4139491,5.0604190000000004,3.7140760000000004,15.433570000000001,0.9739568999999999,-12.98917,-1.274716,-15.95718,26.2389,0.02422195,0.01290308,0.08004241,2.876798,1.944793,0.26935479999999995,0.1895144,0.2396552,0.425777,-35.4656,34,wlow,low
'w034_burntpine_d6_03.wav',34.762809999999995,0.14399579999999998,32.75427,34.97157,37.14423,4.389965,243.5297,390.7598,43.439479999999996,27.22066,0.2541757,1.167713,0.02524102,0.1385151,0.4828286,0.4575875,6.925724000000001,4.800819000000001,7.086969,5.60724,0.12036430000000001,1.034861,15.81122,0.9531881999999999,8.649708,1.6700689999999998,12.24873,1.090912,1.7390450000000002,9.639994,0.0452816,2.026209,1.314498,1.036161,8.562324,0.6592858,10.9034,0.8892017,22.822770000000002,0.4582155,530.4304,0.3625372,1194.77,0.2055193,-132.006,-0.6737841999999999,1626.84,0.1749622,819.4647,0.4035734,-128.699,-0.6572887,2722.3979999999997,0.10292260000000002,768.0137,0.5432584,-131.0084,-0.6233965,-16.29577,-0.6376876,26.753359999999997,0.4044438,0.007347571,5.785378,-0.007945304,-1.598902,0.2181158,0.5776922,27.7046,0.4219571,5.917226,3.146195,18.72435,0.8286676,-11.38285,-1.3742590000000001,-23.2064,34.95483,-0.01929933,0.01282505,0.07001889,2.313946,1.756587,0.2228571,0.1407596,0.37916669999999997,0.548277,-38.40807,34,wlow,low
'w034_burntpine_d7_01.wav',33.48473,0.12431969999999999,31.20635,33.525940000000006,35.60732,4.400969,267.9505,345.7374,250.3989,448.2742,0.2821324,1.216936,0.001033966,0.1693397,0.5115271,0.5104932,7.234922999999999,4.1001970000000005,6.568539,5.586964,0.12274860000000001,1.317294,16.23324,0.9197778,7.357517,1.9398380000000002,14.53304,1.040564,-1.006274,-16.30706,0.03423793,1.44239,1.314074,0.9795706,8.304789999999999,0.5306001,11.83044,0.7025621,24.00178,0.41664890000000004,526.8939,0.383974,1197.746,0.22935570000000002,-121.5111,-0.7490097,1605.582,0.1827229,913.8176,0.4827698,-120.8888,-0.7037760999999999,2688.0290000000005,0.11273589999999999,770.9213,0.5497141,-122.512,-0.6747274999999999,-16.3839,-0.5732911999999999,25.60399,0.3833678,-0.000194731,-223.2441,-0.008105625,-1.484624,0.2198096,0.8540114,27.5786,0.4196044,7.253685000000001,2.488208,21.43512,0.7954281999999999,-11.111310000000001,-1.533865,-24.21688,35.39626,0.01799059,0.01473503,0.06856117,2.535023,1.8072290000000002,0.2425926,0.1935936,0.3386956,0.5106032,-37.185159999999996,34,wlow,low
