"sample_heard","F0semitoneFrom27.5Hz_sma3nz_amean","F0semitoneFrom27.5Hz_sma3nz_stddevNorm","F0semitoneFrom27.5Hz_sma3nz_percentile20.0","F0semitoneFrom27.5Hz_sma3nz_percentile50.0","F0semitoneFrom27.5Hz_sma3nz_percentile80.0","F0semitoneFrom27.5Hz_sma3nz_pctlrange0.2","F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope","F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope","F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope","F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope","loudness_sma3_amean","loudness_sma3_stddevNorm","loudness_sma3_percentile20.0","loudness_sma3_percentile50.0","loudness_sma3_percentile80.0","loudness_sma3_pctlrange0.2","loudness_sma3_meanRisingSlope","loudness_sma3_stddevRisingSlope","loudness_sma3_meanFallingSlope","loudness_sma3_stddevFallingSlope","spectralFlux_sma3_amean","spectralFlux_sma3_stddevNorm","mfcc1_sma3_amean","mfcc1_sma3_stddevNorm","mfcc2_sma3_amean","mfcc2_sma3_stddevNorm","mfcc3_sma3_amean","mfcc3_sma3_stddevNorm","mfcc4_sma3_amean","mfcc4_sma3_stddevNorm","jitterLocal_sma3nz_amean","jitterLocal_sma3nz_stddevNorm","shimmerLocaldB_sma3nz_amean","shimmerLocaldB_sma3nz_stddevNorm","HNRdBACF_sma3nz_amean","HNRdBACF_sma3nz_stddevNorm","logRelF0.H1.H2_sma3nz_amean","logRelF0.H1.H2_sma3nz_stddevNorm","logRelF0.H1.A3_sma3nz_amean","logRelF0.H1.A3_sma3nz_stddevNorm","F1frequency_sma3nz_amean","F1frequency_sma3nz_stddevNorm","F1bandwidth_sma3nz_amean","F1bandwidth_sma3nz_stddevNorm","F1amplitudeLogRelF0_sma3nz_amean","F1amplitudeLogRelF0_sma3nz_stddevNorm","F2frequency_sma3nz_amean","F2frequency_sma3nz_stddevNorm","F2bandwidth_sma3nz_amean","F2bandwidth_sma3nz_stddevNorm","F2amplitudeLogRelF0_sma3nz_amean","F2amplitudeLogRelF0_sma3nz_stddevNorm","F3frequency_sma3nz_amean","F3frequency_sma3nz_stddevNorm","F3bandwidth_sma3nz_amean","F3bandwidth_sma3nz_stddevNorm","F3amplitudeLogRelF0_sma3nz_amean","F3amplitudeLogRelF0_sma3nz_stddevNorm","alphaRatioV_sma3nz_amean","alphaRatioV_sma3nz_stddevNorm","hammarbergIndexV_sma3nz_amean","hammarbergIndexV_sma3nz_stddevNorm","slopeV0.500_sma3nz_amean","slopeV0.500_sma3nz_stddevNorm","slopeV500.1500_sma3nz_amean","slopeV500.1500_sma3nz_stddevNorm","spectralFluxV_sma3nz_amean","spectralFluxV_sma3nz_stddevNorm","mfcc1V_sma3nz_amean","mfcc1V_sma3nz_stddevNorm","mfcc2V_sma3nz_amean","mfcc2V_sma3nz_stddevNorm","mfcc3V_sma3nz_amean","mfcc3V_sma3nz_stddevNorm","mfcc4V_sma3nz_amean","mfcc4V_sma3nz_stddevNorm","alphaRatioUV_sma3nz_amean","hammarbergIndexUV_sma3nz_amean","slopeUV0.500_sma3nz_amean","slopeUV500.1500_sma3nz_amean","spectralFluxUV_sma3nz_amean","loudnessPeaksPerSec","VoicedSegmentsPerSec","MeanVoicedSegmentLengthSec","StddevVoicedSegmentLengthSec","MeanUnvoicedSegmentLength","StddevUnvoicedSegmentLength","equivalentSoundLevel_dBp"
"m106_zurich_stimulus.wav",24.47235,0.212277,21.12162,24.11071,27.16216,6.040539,107.6608,125.1003,120.401,127.6101,0.5028223,1.278049,0.002709657,0.1461114,1.022463,1.019753,16.595,10.53032,17.34171,11.11311,0.3828612,1.25248,12.45655,1.663245,6.64583,1.995366,14.13453,1.599842,9.051348,1.519783,0.06961568,1.259402,1.875323,0.7805204,2.201952,1.766646,6.79511,1.282617,23.14317,0.428508,530.2926,0.4907565,1155.196,0.2230317,-131.3946,-0.6763785,1559.39,0.2023445,793.9216,0.3339149,-132.3397,-0.639034,2575.506,0.1261883,756.0255,0.3870628,-133.4834,-0.6214169,-13.50654,-0.6950077,22.19624,0.4733065,-0.01551825,-2.644665,-0.001886996,-6.617971,0.8022836,0.6014584,29.94449,0.4818173,-0.1047249,-140.993,31.60186,0.5092672,-1.16598,-12.03923,-10.69397,19.37926,-0.02099375,0.009292386,0.1218281,3.204328,1.959967,0.1865957,0.154827,0.3380952,0.5187404,-28.46238
"m108_bern_stimulus.wav",27.15298,0.144766,24.6843,27.83279,30.32055,5.636248,240.3458,419.43,94.68535,206.2621,0.4847463,1.208482,0.003459748,0.2335725,0.8864936,0.8830339,13.71236,8.422689,15.40022,10.47005,0.4073009,1.302304,14.57329,1.334538,11.02991,0.9961129,4.764659,3.669438,11.17447,1.176612,0.06521837,1.531133,1.736672,0.7239574,3.410446,1.16521,7.551731,1.197066,27.27575,0.3520676,490.0696,0.4332373,1192.524,0.1877117,-118.1532,-0.7828836,1469.167,0.2029419,903.1352,0.2598048,-121.3222,-0.7141466,2519.193,0.1199946,688.2844,0.437307,-124.5901,-0.6648587,-16.40377,-0.5864913,26.4165,0.3729692,0.0002664773,168.8854,-0.00764257,-2.114116,0.8030536,0.7131609,29.00025,0.4478864,12.7698,0.932022,11.26376,1.44663,4.167889,3.674436,-9.456185,18.80463,-0.01131312,0.01169581,0.09433547,3.348416,2.040816,0.2073333,0.1491368,0.2617778,0.4477215,-28.0465
"m114_istanbul_stimulus.wav",24.15734,0.1461181,21.8224,24.07636,26.85924,5.03684,188.2803,296.5396,117.7202,263.324,0.5253109,1.074735,0.002831641,0.3848923,0.9941854,0.9913538,13.18124,9.180124,10.67269,8.321112,0.3226652,1.119505,15.72675,1.28763,9.41194,0.9539829,9.211559,2.163046,12.7872,0.911524,0.06208213,1.627339,1.500053,0.9879548,3.623327,1.26757,7.652844,1.689644,26.79832,0.3412261,501.9608,0.4103253,1295.812,0.2263284,-111.595,-0.8305266,1499.905,0.1683889,956.1884,0.3811898,-116.6875,-0.7380108,2535.371,0.09979861,817.8008,0.427133,-118.7783,-0.7052971,-17.01375,-0.4338481,25.81132,0.3151149,-0.01684328,-2.254668,-0.01334072,-0.9633275,0.5641606,0.6218893,31.18637,0.3700061,8.2525,1.252495,17.92764,0.997974,8.902458,1.567064,-9.717775,18.08699,-0.01330941,0.005438897,0.1077631,2.681072,1.924619,0.2354167,0.2510143,0.2730435,0.4479221,-27.52843
"m116_pyongyang_stimulus.wav",26.92299,0.1483062,24.14705,26.36043,29.21768,5.070625,370.74,935.5287,42.06583,40.56305,0.6599284,1.131239,0.002717834,0.4177291,1.24566,1.242942,13.66159,5.535645,14.26745,9.136611,0.3760877,1.22317,12.10738,1.658115,6.255243,2.193415,12.00713,1.817662,4.825795,3.406801,0.04498404,1.672881,1.563888,0.90082,4.037602,0.9418694,9.130262,1.073058,20.60762,0.449611,556.8792,0.4624472,1150.798,0.2032208,-109.0035,-0.8597695,1586.574,0.1995076,848.1716,0.4453949,-110.3662,-0.7973793,2598.153,0.1405528,708.2055,0.4062826,-110.4473,-0.7951353,-11.53678,-0.7438897,17.80394,0.5409418,0.007683256,4.832594,-0.01172374,-1.079004,0.6829578,0.6901199,27.45664,0.4209551,1.487391,11.02698,25.36749,0.6340634,-6.000362,-2.531861,-6.359493,13.94301,-0.000919336,0.008740069,0.0708424,2.816901,1.751413,0.2758064,0.2587286,0.265,0.4214632,-27.33982
"m119_douglas_stimulus.wav",29.55186,0.2438432,26.86774,29.61015,31.89182,5.024078,573.8972,1020.065,225.9007,367.1155,0.5274174,1.245508,0.00271266,0.2440159,0.9985436,0.9958309,13.57505,9.091425,13.82432,9.803081,0.3639591,1.249251,13.12248,1.592817,8.572259,1.3191,5.114977,3.571515,12.44997,0.9137595,0.0583095,1.824574,1.465907,0.8791482,4.57881,1.115917,6.797924,2.620299,24.75277,0.5526723,458.3676,0.431761,1219.923,0.2146558,-119.0153,-0.8008065,1451.303,0.1701873,886.3926,0.3300799,-120.5588,-0.7353989,2484.338,0.1070035,874.2886,0.4409444,-122.8632,-0.6929756,-13.60242,-0.6811231,24.72284,0.4316733,0.01861347,2.385962,-0.01058792,-1.139104,0.7111941,0.6486525,28.57523,0.5335345,6.436121,2.071865,11.07524,1.487165,6.43299,1.968214,-9.026451,17.50091,-0.006305746,0.008019644,0.09101416,2.737226,1.920439,0.2197619,0.1742124,0.2935,0.4666238,-27.9736
"m122_koror_stimulus.wav",27.74936,0.1596973,24.23149,27.76009,31.02872,6.797228,66.36595,38.67904,157.0177,303.6695,0.5542808,1.033602,0.002713349,0.4175023,1.09322,1.090506,11.35198,6.845208,12.05145,8.314023,0.3611589,1.105345,16.91045,1.3307,9.110982,1.115223,3.588265,4.82681,14.80496,0.7673442,0.05335053,1.558358,1.540638,0.9421399,4.965256,0.7988486,5.05573,1.842232,26.03053,0.3690014,475.7759,0.4407372,1219.349,0.2068796,-99.10292,-0.966112,1427.575,0.1940308,914.7457,0.2948238,-102.7756,-0.8733847,2456.576,0.107553,705.2856,0.3559066,-107.677,-0.7890267,-13.20138,-0.6190138,23.82584,0.353792,0.02215058,1.785352,0.0005361147,23.57569,0.6040015,0.6329643,32.52959,0.4423611,6.616596,1.632592,8.349752,1.798415,11.11746,1.204712,-8.134214,16.03598,0.005054031,0.01001792,0.09117154,3.131892,2.210433,0.2286,0.1991583,0.2297727,0.3859433,-27.73247
"m124_havana_stimulus.wav",23.17448,0.2127104,19.77418,22.98033,26.75401,6.97983,259.8275,333.8466,208.9877,392.1929,0.4803549,1.126079,0.02252538,0.2705547,0.9011424,0.878617,13.29617,7.779416,11.58284,7.422708,0.3832442,1.157742,14.7272,1.444988,13.84178,0.7924111,9.933571,1.652244,16.35674,0.7169098,0.08891534,1.654889,2.133876,0.8014135,2.32592,2.097877,2.784167,5.497074,28.5213,0.4335756,506.9162,0.4606508,1223.771,0.2172173,-112.3095,-0.8433672,1496.183,0.1951562,930.623,0.3115392,-117.4282,-0.7460663,2519.682,0.1300326,845.0129,0.3569773,-121.5231,-0.6836916,-18.05247,-0.4443665,29.20935,0.297693,0.0006854135,68.33941,-0.003129022,-4.398192,0.6850187,0.6697084,29.50415,0.4994127,13.73398,0.845477,16.82038,0.69354,13.74088,1.071633,-11.48895,20.77039,-0.02189163,0.009419246,0.1244016,3.364229,2.372765,0.1852174,0.1564702,0.2429508,0.3902892,-27.75327
"m129_kuwaitcity_stimulus.wav",26.83485,0.1517368,24.39409,26.60147,29.78526,5.391176,389.9182,536.8016,45.18143,37.19815,0.5774683,1.161411,0.002692076,0.3190428,1.106095,1.103403,14.56427,8.04034,15.65215,9.977357,0.3926385,1.221351,15.72093,1.405838,7.067515,2.047616,10.91746,1.926627,9.662228,1.408289,0.04795206,1.269038,1.662893,0.9528058,4.468383,0.9958081,5.158794,2.16133,21.72947,0.4532129,531.6135,0.4508254,1221.005,0.2109889,-113.4476,-0.8154234,1537.88,0.210216,864.0661,0.3079846,-114.6821,-0.758955,2559.582,0.1324546,710.8558,0.4237096,-116.7461,-0.7264155,-13.94668,-0.6472554,21.85733,0.4165776,-0.00681855,-5.803945,-0.006169687,-2.374626,0.7078845,0.7007047,32.82764,0.4164223,1.327281,12.94493,24.24237,0.6066964,2.073757,6.593781,-9.303403,17.29769,-0.005525948,0.007891058,0.1021074,3.161889,1.858893,0.2484091,0.1968611,0.2795238,0.4127605,-27.4261
"m131_shusha_stimulus.wav",27.83455,0.1976146,23.50063,27.58031,31.74257,8.241938,129.3978,155.4578,153.3132,259.3438,0.4933818,1.188602,0.002731813,0.2156281,0.9778449,0.9751131,12.55591,7.025134,12.30529,9.422238,0.33827,1.368872,14.26647,1.466595,9.155986,1.374297,5.606347,3.243266,13.2248,0.954213,0.05852059,1.533636,1.634331,0.9101418,4.443481,0.8691365,7.979697,1.413845,23.86629,0.3941131,522.2949,0.4475374,1191.972,0.2543893,-119.9834,-0.7734855,1498.479,0.2042113,867.6215,0.3118796,-120.6781,-0.728592,2544.994,0.1330605,667.6068,0.4196297,-123.447,-0.685363,-12.99809,-0.7238954,22.61003,0.4317374,0.01212483,3.471742,-0.003562476,-4.05125,0.6661415,0.7611573,29.39717,0.4827161,7.139009,2.067271,13.06137,1.282148,6.811374,2.233915,-9.992031,18.32372,-0.0104931,0.01024481,0.08043062,2.490843,1.798165,0.2365306,0.1586107,0.3248889,0.4428224,-27.82463
"m135_ciudaddeleste_stimulus.wav",25.30917,0.2562186,20.71723,25.51251,28.71312,7.995888,279.8399,468.0432,281.282,477.8963,0.56096,1.162571,0.002768724,0.3103321,1.05184,1.049071,15.42167,10.1963,15.96915,10.68202,0.3960451,1.13705,12.33139,1.777899,10.96737,1.232755,9.986392,1.926235,10.66821,1.240423,0.06300294,1.556035,1.900911,0.7947698,2.904844,1.574074,6.80579,1.903946,25.07463,0.4388907,529.9976,0.4339978,1166.659,0.2268271,-117.8533,-0.775344,1535.804,0.1932173,887.6443,0.4371243,-120.6975,-0.7134925,2554.601,0.121767,772.6298,0.3720698,-122.7718,-0.6804382,-15.22404,-0.682259,23.81053,0.4526899,-0.0045707,-9.600916,-0.007814079,-1.875167,0.7134776,0.6129804,28.18943,0.5591229,7.924527,1.990213,21.09731,0.6827887,2.735342,5.008882,-9.157464,17.49229,-0.01711179,0.00814608,0.1354685,3.116147,2.270884,0.1896428,0.1589695,0.2515686,0.4053339,-28.0467
"m136_saintpetersburg_stimulus.wav",25.00801,0.1795268,22.86284,24.70003,27.03978,4.176939,461.7975,509.8264,85.48012,127.0565,0.6846195,1.065018,0.03648316,0.4718,1.240822,1.204339,14.61681,9.116144,14.31964,9.240015,0.3799134,1.142022,17.22374,1.281729,5.369326,2.580317,10.15847,1.67514,9.996554,1.351414,0.05068076,1.837526,1.696778,0.9590139,3.777115,1.148445,4.863579,2.295417,23.48052,0.4543529,561.4125,0.4318674,1230.781,0.199389,-102.7574,-0.8961853,1537.465,0.2036388,960.8049,0.2997355,-105.514,-0.8284782,2540.416,0.1267059,836.6671,0.3600282,-109.054,-0.7701041,-13.74129,-0.6660721,23.07545,0.4081307,-0.002932132,-12.90714,-0.007686325,-1.817361,0.6211445,0.7278808,32.12177,0.448591,1.437531,10.17942,17.36557,0.7803646,3.794528,3.765531,-8.435757,16.80157,-0.0204423,0.008587812,0.1145153,2.85611,2.390438,0.2098485,0.1987803,0.21,0.3499976,-26.94244
"m137_asau_stimulus.wav",25.9348,0.1661908,24.04374,26.0469,28.22232,4.178577,201.294,249.346,247.7458,690.1443,0.5048162,1.341508,0.002730352,0.1471984,0.9488897,0.9461594,16.63933,11.85387,16.98867,10.41831,0.3824334,1.28082,14.03475,1.480502,6.991024,1.929096,8.924522,2.040358,13.97422,0.8448766,0.06158046,1.759789,2.065356,0.7843236,2.536081,1.987693,5.9424,1.215119,23.34588,0.4050502,664.4691,0.4186484,1158.885,0.2340238,-125.9594,-0.7110419,1665.417,0.2010228,892.8293,0.3759647,-126.2144,-0.6816661,2708.246,0.149726,753.6059,0.4669207,-128.527,-0.64772,-12.76835,-0.7416623,21.29131,0.4827953,-0.01139996,-3.998745,-0.0002826073,-52.44851,0.7911132,0.6460654,30.9017,0.4506627,-0.1105792,-140.0009,18.37071,0.7262992,7.609076,1.915573,-12.07578,20.72338,-0.02514449,0.009061244,0.0958453,2.879581,2.361172,0.165,0.1224102,0.2614286,0.4565129,-28.63388
"m139_paramaribo_stimulus.wav",29.67232,0.1818142,27.27975,30.0678,32.14497,4.865221,225.126,511.8029,135.4197,185.1091,0.4898559,1.016556,0.01686154,0.3365634,0.9420801,0.9252185,11.44971,7.17468,11.28042,8.214516,0.4097754,1.03932,12.65635,1.527219,13.31453,0.7894477,11.14254,1.618583,11.37406,1.033467,0.06180829,1.820459,1.4947,0.9076269,5.884952,0.6818726,10.93791,0.9053581,30.1024,0.2945381,482.7293,0.4396626,1180.414,0.19403,-124.0614,-0.7297555,1486.558,0.19161,885.3494,0.3617285,-127.6937,-0.648227,2558.479,0.1069869,782.305,0.4856847,-129.9829,-0.6133186,-18.08191,-0.4970739,26.97646,0.3561609,-0.01547843,-2.358116,-0.009926358,-1.301323,0.6898383,0.5988404,26.84155,0.5198718,15.6419,0.74287,19.3007,0.6743887,5.027382,2.649182,-12.48929,21.21358,-0.0296442,0.006254977,0.205118,3.298351,2.177995,0.1843103,0.1445219,0.2628571,0.4365478,-28.21278
"m146_moroni_stimulus.wav",22.30168,0.1932935,19.26828,22.88807,25.1886,5.920322,278.0461,324.2681,114.3807,115.3415,0.3546953,1.142584,0.0027053,0.1398495,0.7516484,0.7489431,10.8489,6.76722,10.32281,6.372799,0.3413198,1.257853,11.73209,1.723148,13.83143,0.6935004,6.813684,2.554724,17.33837,0.5186634,0.0849399,1.370032,2.183383,0.7417827,2.244223,1.965057,4.391274,2.873618,30.54521,0.4025087,519.1443,0.4714066,1186.308,0.2260582,-128.6396,-0.6861652,1482.08,0.2299476,909.3842,0.3139256,-132.9149,-0.6171021,2566.688,0.1317271,690.4413,0.4185481,-136.3351,-0.5690249,-20.94948,-0.466109,31.59353,0.3214567,-0.04092645,-0.9831322,-0.002574934,-6.183506,0.7049699,0.6426366,29.36391,0.4937524,18.95028,0.4664637,16.17872,0.6806566,15.49977,0.7734727,-9.837887,18.9121,-0.01503177,0.01095017,0.112599,3.265107,2.344895,0.1554167,0.1176322,0.2786047,0.4283477,-28.66548
"m147_vilnius_stimulus.wav",25.47165,0.2047319,23.24261,25.22707,28.33071,5.088108,260.0443,358.5218,236.8963,363.4058,0.4279966,1.040551,0.002775349,0.2871611,0.8283119,0.8255365,10.80023,7.205213,10.33999,6.504191,0.3625057,1.084695,16.32492,1.342894,10.44737,1.013987,10.5016,1.781114,13.46949,0.8004502,0.07740685,1.766469,1.71304,0.9462949,4.017523,1.131728,8.896362,1.088597,29.82007,0.3659914,507.279,0.4478104,1230.332,0.1991865,-119.226,-0.7595235,1464.423,0.2061752,925.0788,0.3052393,-122.3891,-0.6856794,2497.754,0.1399259,703.2394,0.394274,-125.3462,-0.6419842,-19.5343,-0.4608074,28.72181,0.3464869,-0.02286014,-1.742808,-0.002086062,-5.980927,0.6406265,0.5688502,34.23307,0.4090964,11.96346,1.013418,19.87848,0.6433438,11.94225,1.016762,-7.950442,15.87787,-0.008512191,0.009471302,0.1318351,3.588517,2.206235,0.196087,0.1720146,0.2310638,0.409001,-27.93641
"m150_zinder_stimulus.wav",28.58325,0.2137339,23.42873,27.89601,33.9625,10.53377,240.505,297.4319,143.1726,302.6286,0.6081392,1.088316,0.03084215,0.4051043,1.231992,1.20115,12.55615,6.755685,12.19063,7.426955,0.3511315,1.151321,19.52955,1.011283,4.756353,3.180543,17.3463,1.129598,5.773181,2.701948,0.0499549,1.690303,1.452888,0.9321151,5.576891,0.7804576,8.245099,1.078994,23.00156,0.4103743,538.4301,0.4859859,1206.107,0.2007562,-102.8704,-0.900765,1537.468,0.2058867,902.8071,0.4008649,-102.3842,-0.8478099,2600.3,0.1151769,742.0784,0.4018863,-104.4747,-0.8098504,-14.53673,-0.6303709,22.24041,0.468566,0.01896275,2.386507,-0.01197215,-1.00507,0.5730919,0.7012666,32.64387,0.3695492,-1.122376,-14.6664,27.87033,0.5087134,-2.286081,-7.013226,-11.82833,20.81889,-0.02157594,0.004861116,0.07959788,2.972233,1.802508,0.2967391,0.2111877,0.2479545,0.4024051,-27.18479
"m154_london_stimulus.wav",28.55307,0.1868289,25.01457,28.10441,30.95169,5.937115,217.5449,212.4927,277.5075,756.2971,0.4431798,1.400201,0.002697043,0.1189567,0.8516313,0.8489342,15.648,10.5844,14.44101,9.419635,0.2994153,1.431382,10.88864,1.89194,6.840095,1.959362,13.70552,1.661834,9.116105,1.527892,0.05877252,1.483778,1.62233,0.8001468,4.400332,0.9396006,6.951226,0.9971907,20.99747,0.5916038,549.186,0.445897,1227.3,0.2045468,-134.6307,-0.6471537,1581.621,0.1925035,886.9108,0.3442003,-133.6932,-0.6242654,2589.062,0.09898552,864.1149,0.4524351,-134.046,-0.6174257,-14.18622,-0.70751,21.37632,0.5077308,-0.003454625,-11.45718,-0.01338271,-0.9368805,0.6760215,0.7002221,29.43282,0.5331607,-0.6521956,-24.39656,32.50998,0.382356,-2.075993,-6.829326,-9.517925,17.58319,-0.008682054,0.005117872,0.071278,2.424881,1.849894,0.1962857,0.1433494,0.3427273,0.5203045,-29.48655
"m155_blantyre_stimulus.wav",28.16723,0.1916783,26.20261,27.75604,30.57627,4.373663,273.5567,367.1354,332.2286,908.3525,0.5126047,1.092187,0.002733357,0.3672999,0.9600816,0.9573482,12.77952,8.175689,10.10142,6.336401,0.3738354,1.234553,15.99973,1.440013,9.408471,1.286308,7.519227,2.373577,11.86881,1.115034,0.05734897,1.693293,1.464923,0.9915677,5.458827,0.8713655,9.2605,1.378841,28.98835,0.3600794,476.8951,0.4085914,1275.103,0.2115684,-117.185,-0.7770755,1443.018,0.1822281,973.6553,0.3424549,-119.8787,-0.7101966,2496.981,0.11972,827.4346,0.3839884,-123.8033,-0.6510676,-17.87275,-0.5888402,28.88606,0.3606736,-0.009266135,-3.713106,-0.007519285,-1.756809,0.6763833,0.7430591,35.04674,0.4184354,8.038886,1.866028,18.41535,0.6777785,5.42013,2.855997,-8.102497,16.65333,-0.006892479,0.01055881,0.1146737,3.186405,1.970181,0.2259459,0.1989222,0.2610811,0.4070977,-27.10067
"m158_monrovia_stimulus.wav",24.21893,0.2957932,19.76225,23.21538,27.06977,7.307526,499.8619,843.1229,156.527,153.4609,0.4417866,1.333568,0.002672514,0.1233616,0.8896704,0.8869979,12.87934,8.323013,13.37402,10.51973,0.3396959,1.360228,10.48237,1.95183,9.72353,1.004838,6.40798,3.127304,9.902727,1.265036,0.08135642,1.414841,1.913474,0.8211622,1.856965,2.417261,4.741921,1.988514,24.15699,0.4097061,513.9105,0.4380836,1203.879,0.2204226,-134.482,-0.6571081,1491.932,0.2187646,889.7796,0.3933679,-136.6682,-0.6108068,2506.038,0.1271275,746.8263,0.5191023,-137.185,-0.5986415,-15.38368,-0.6446899,22.71176,0.437605,-0.01056245,-3.767247,-0.01411785,-1.059316,0.7677578,0.6521217,28.42432,0.5492767,7.841642,1.489725,20.8585,0.7185296,-0.8546748,-14.80681,-7.836282,15.62482,0.003075741,0.007369874,0.1011891,2.783049,2.220812,0.1517143,0.1520617,0.2858824,0.4370362,-28.2788
"m164_canberra_stimulus.wav",26.58289,0.2238841,23.74529,26.20969,28.77598,5.030689,116.3169,135.9201,351.235,483.4199,0.4207903,1.2916,0.00267427,0.09981197,0.9053747,0.9027004,13.06536,8.704916,12.83391,10.57964,0.3217367,1.383563,12.64973,1.747925,9.263146,1.295365,4.981236,3.756865,10.76691,1.205029,0.051415,1.190874,1.810086,0.8098982,3.161443,1.40455,4.56355,1.957127,27.17876,0.384514,477.706,0.4216391,1208.608,0.2321927,-127.4986,-0.7265379,1466.114,0.1817904,889.2261,0.3739007,-130.6657,-0.6581694,2565.15,0.1067656,804.9086,0.4452186,-133.1367,-0.6198351,-15.22095,-0.6081611,25.93789,0.4062836,0.01245718,3.561917,-0.007063647,-1.917135,0.707543,0.6654764,31.7267,0.5287025,7.001291,2.215845,16.96004,0.9313021,0.8380944,16.68602,-7.923996,16.61329,0.005559423,0.01019687,0.07903902,3.054863,1.938712,0.1909678,0.1581619,0.3477778,0.5074288,-28.71118
"m165_fivecays_stimulus.wav",25.20201,0.1771331,21.20112,24.8792,28.84464,7.643511,158.2021,226.5299,75.8359,79.85369,0.4971184,0.9506392,0.01504548,0.4109158,0.8679951,0.8529497,11.96183,7.122323,11.02225,8.266078,0.4301307,1.053739,18.37859,1.145879,13.4114,0.751664,8.889516,2.079226,11.86795,0.85926,0.06508147,1.539018,1.725264,0.8922744,3.861389,1.1292,4.513283,2.303287,29.25272,0.3670816,505.7337,0.4119027,1228.995,0.1984334,-93.89458,-0.9765294,1494.451,0.1965213,979.3107,0.3370783,-101.3932,-0.8198009,2565.543,0.1151498,823.4265,0.4546514,-105.0452,-0.7603443,-20.0842,-0.4225343,29.5369,0.324933,-0.009619166,-4.095624,-0.009498056,-1.448816,0.6568806,0.6891782,32.3115,0.3908749,16.44954,0.6537625,16.9126,0.8377229,10.01561,1.11686,-6.416494,14.49981,0.004048542,0.009472448,0.1320893,4.004904,2.497952,0.2180328,0.2055127,0.1698276,0.2832295,-27.06533
"m166_hanoi_stimulus.wav",25.64317,0.1729634,23.24588,25.07868,27.6284,4.382517,268.608,446.5805,124.0559,183.785,0.4558579,1.230992,0.002704951,0.2131852,0.8409948,0.8382898,14.1613,9.682852,13.8104,9.191138,0.3963761,1.394335,14.07679,1.551047,10.16456,1.101906,10.73161,1.77794,14.42024,0.8165979,0.05973597,1.343693,1.90298,0.8530679,3.467128,1.223667,3.885105,3.011381,28.25924,0.4239854,487.063,0.4086085,1216.53,0.1929618,-119.975,-0.7764935,1500.47,0.1671484,958.847,0.3048303,-125.6037,-0.6757053,2540.746,0.1069224,891.7256,0.3860982,-127.9142,-0.6419311,-19.14418,-0.4977061,27.94065,0.3661278,0.001305549,33.99211,-0.01065316,-1.426546,0.815422,0.7580367,32.87125,0.4365974,9.688041,1.504984,23.28448,0.5092955,10.13747,1.480478,-8.857576,17.27053,-0.005022564,0.009408521,0.08489241,2.742947,1.766785,0.2322222,0.1451725,0.3274419,0.4930356,-27.49614
"m171_barentsburg_stimulus.wav",27.59271,0.1786422,25.56121,28.89145,30.71551,5.154297,450.3546,742.938,92.03411,98.19926,0.396973,1.101197,0.009396648,0.2529097,0.7748786,0.7654819,7.734051,4.016196,7.651593,4.564663,0.2525976,1.246931,15.98653,1.329241,13.93264,0.6851404,12.6929,1.523148,10.26272,1.186198,0.04521438,1.45636,1.525869,1.010393,5.890223,0.8913066,6.530571,2.30494,29.49387,0.3623829,462.4335,0.3556884,1204.443,0.1551039,-114.1838,-0.8138466,1464.388,0.18528,978.9473,0.3478102,-121.2269,-0.6875908,2462.98,0.1237717,763.9015,0.4261582,-123.296,-0.6565682,-20.90044,-0.3927068,28.77553,0.304958,0.008997244,4.542515,-0.01360199,-0.9681531,0.4685743,0.7202726,33.67953,0.3858462,15.31543,0.691654,22.88109,0.6233754,5.743821,2.427673,-9.323248,17.40771,-0.002141342,0.00595187,0.0690362,2.494529,1.973684,0.2228889,0.1705628,0.2681818,0.394077,-27.8852
"m173_ulaanbaatar_stimulus.wav",20.36919,0.2727392,15.78763,19.00848,25.14885,9.361219,203.2172,226.4427,130.5366,202.7107,0.3620445,1.274313,0.002677184,0.1220304,0.7144732,0.711796,12.38641,8.473526,10.87625,8.514327,0.3517609,1.434646,12.03662,1.720541,12.92526,0.7733693,5.656252,3.466183,10.1467,1.158792,0.08552624,1.075329,2.388069,0.6584215,0.6432791,6.494317,4.585623,4.112729,26.33373,0.5165561,541.2119,0.4017908,1242.662,0.222074,-121.655,-0.7496213,1558.756,0.1919746,955.3085,0.4259246,-127.5795,-0.6576121,2582.145,0.1379287,789.2692,0.4388079,-129.0623,-0.6337213,-19.5218,-0.460506,27.41903,0.343405,-0.01112609,-3.93998,-0.01357016,-0.9895615,0.7664986,0.7141808,29.70403,0.4168105,16.17009,0.7080559,19.55081,0.7557051,3.325889,3.668458,-5.656413,12.83382,0.02085927,0.006866399,0.0566439,2.588235,1.886793,0.212,0.1467515,0.3202703,0.4225117,-28.75331
