"sample_heard","F0semitoneFrom27.5Hz_sma3nz_amean","F0semitoneFrom27.5Hz_sma3nz_stddevNorm","F0semitoneFrom27.5Hz_sma3nz_percentile20.0","F0semitoneFrom27.5Hz_sma3nz_percentile50.0","F0semitoneFrom27.5Hz_sma3nz_percentile80.0","F0semitoneFrom27.5Hz_sma3nz_pctlrange0.2","F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope","F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope","F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope","F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope","loudness_sma3_amean","loudness_sma3_stddevNorm","loudness_sma3_percentile20.0","loudness_sma3_percentile50.0","loudness_sma3_percentile80.0","loudness_sma3_pctlrange0.2","loudness_sma3_meanRisingSlope","loudness_sma3_stddevRisingSlope","loudness_sma3_meanFallingSlope","loudness_sma3_stddevFallingSlope","spectralFlux_sma3_amean","spectralFlux_sma3_stddevNorm","mfcc1_sma3_amean","mfcc1_sma3_stddevNorm","mfcc2_sma3_amean","mfcc2_sma3_stddevNorm","mfcc3_sma3_amean","mfcc3_sma3_stddevNorm","mfcc4_sma3_amean","mfcc4_sma3_stddevNorm","jitterLocal_sma3nz_amean","jitterLocal_sma3nz_stddevNorm","shimmerLocaldB_sma3nz_amean","shimmerLocaldB_sma3nz_stddevNorm","HNRdBACF_sma3nz_amean","HNRdBACF_sma3nz_stddevNorm","logRelF0.H1.H2_sma3nz_amean","logRelF0.H1.H2_sma3nz_stddevNorm","logRelF0.H1.A3_sma3nz_amean","logRelF0.H1.A3_sma3nz_stddevNorm","F1frequency_sma3nz_amean","F1frequency_sma3nz_stddevNorm","F1bandwidth_sma3nz_amean","F1bandwidth_sma3nz_stddevNorm","F1amplitudeLogRelF0_sma3nz_amean","F1amplitudeLogRelF0_sma3nz_stddevNorm","F2frequency_sma3nz_amean","F2frequency_sma3nz_stddevNorm","F2bandwidth_sma3nz_amean","F2bandwidth_sma3nz_stddevNorm","F2amplitudeLogRelF0_sma3nz_amean","F2amplitudeLogRelF0_sma3nz_stddevNorm","F3frequency_sma3nz_amean","F3frequency_sma3nz_stddevNorm","F3bandwidth_sma3nz_amean","F3bandwidth_sma3nz_stddevNorm","F3amplitudeLogRelF0_sma3nz_amean","F3amplitudeLogRelF0_sma3nz_stddevNorm","alphaRatioV_sma3nz_amean","alphaRatioV_sma3nz_stddevNorm","hammarbergIndexV_sma3nz_amean","hammarbergIndexV_sma3nz_stddevNorm","slopeV0.500_sma3nz_amean","slopeV0.500_sma3nz_stddevNorm","slopeV500.1500_sma3nz_amean","slopeV500.1500_sma3nz_stddevNorm","spectralFluxV_sma3nz_amean","spectralFluxV_sma3nz_stddevNorm","mfcc1V_sma3nz_amean","mfcc1V_sma3nz_stddevNorm","mfcc2V_sma3nz_amean","mfcc2V_sma3nz_stddevNorm","mfcc3V_sma3nz_amean","mfcc3V_sma3nz_stddevNorm","mfcc4V_sma3nz_amean","mfcc4V_sma3nz_stddevNorm","alphaRatioUV_sma3nz_amean","hammarbergIndexUV_sma3nz_amean","slopeUV0.500_sma3nz_amean","slopeUV500.1500_sma3nz_amean","spectralFluxUV_sma3nz_amean","loudnessPeaksPerSec","VoicedSegmentsPerSec","MeanVoicedSegmentLengthSec","StddevVoicedSegmentLengthSec","MeanUnvoicedSegmentLength","StddevUnvoicedSegmentLength","equivalentSoundLevel_dBp"
"w042_gouyave_stimulus.wav",36.75536,0.2067204,33.68032,36.94097,42.3835,8.703171,533.9807,536.1053,144.1909,170.1118,0.5683639,1.222698,0.009342972,0.247685,1.098216,1.088873,16.13159,10.07873,16.07008,11.06421,0.3880044,1.38308,13.14078,1.455034,4.906615,2.943765,5.439924,3.115698,0.7780183,26.00222,0.05050578,1.87148,1.412799,0.9938189,8.276828,0.6821239,8.635954,1.695771,18.37271,0.6590725,673.3126,0.2945271,1245.729,0.2412402,-127.1059,-0.6925646,1706.626,0.1503488,960.6178,0.493239,-121.9355,-0.6913826,2786.162,0.1103694,843.405,0.7357243,-123.3182,-0.6690046,-14.61694,-0.6706563,24.34314,0.4763466,0.009611166,5.340276,-0.0152195,-1.063422,0.7036138,0.848555,26.66653,0.5159674,-1.827962,-9.387636,11.9427,1.281985,-14.86639,-1.247649,-11.61467,20.86927,-0.02266586,0.003776763,0.129387,2.960383,2.356021,0.1801852,0.1872263,0.2235185,0.4005651,-27.58978
"w045_sthelier_stimulus.wav",38.99914,0.1629116,35.55498,39.12438,42.16077,6.605785,570.6317,823.7096,284.3642,502.846,0.5166621,1.318467,0.002735952,0.2156477,0.9068058,0.9040698,13.08312,9.756299,13.12841,8.356529,0.2924268,1.506628,12.02877,1.605977,3.225428,5.44957,1.724522,9.260332,0.5100436,38.21483,0.03108924,1.607601,1.232643,1.01427,9.42125,0.5895447,1.169198,11.40568,14.09041,0.9163886,623.1049,0.3344072,1226.708,0.2212273,-129.2771,-0.6833411,1627.333,0.1677331,1009.396,0.4143568,-118.7852,-0.7287286,2660.996,0.1117864,864.5753,0.469562,-120.2931,-0.6957911,-13.2045,-0.7712868,24.4577,0.4558873,0.007718693,5.237939,-0.01351583,-1.06775,0.5596283,0.9336069,25.2673,0.56884,-5.500065,-3.724104,4.310679,3.267056,-14.80536,-1.11454,-9.001286,17.55579,-0.003412356,0.004285478,0.06178828,2.407002,2.192982,0.2018,0.1726232,0.233,0.3965111,-29.07828
"w046_gitarama_stimulus.wav",37.74797,0.2027862,32.39614,38.04387,42.08997,9.693829,245.3325,382.1107,143.3603,151.6391,0.5465378,1.445206,0.002713171,0.1443998,1.021136,1.018423,15.0359,7.969588,15.79357,10.71551,0.3436332,1.666887,9.002606,2.027153,3.083504,4.900764,1.693731,9.595061,4.339902,4.176269,0.04487785,1.266011,1.639532,0.8516232,6.852807,0.8206657,5.514296,2.258131,16.13756,0.6520958,681.1316,0.2819623,1185.673,0.2986242,-136.868,-0.6302835,1688.699,0.1450087,920.5712,0.5410109,-131.0437,-0.6465392,2768.161,0.1052611,738.6562,0.5892448,-131.7799,-0.6261947,-10.65775,-0.929311,20.59782,0.5533558,0.0156496,3.155668,-0.0138018,-1.095899,0.7629182,0.9415845,21.47968,0.7420453,-5.790368,-3.021591,5.67543,2.585663,-11.93854,-1.400711,-10.08272,19.06857,-0.01214626,0.005829835,0.07428727,2.590674,2.266289,0.1627083,0.1071553,0.2564583,0.4048224,-27.81509
"w047_paris_stimulus.wav",39.45217,0.1329421,36.41107,38.84908,42.11016,5.699089,88.91506,91.67582,146.4464,224.5612,0.6021141,1.126476,0.002722657,0.385084,1.096082,1.09336,13.38273,9.71748,12.45615,9.660009,0.352743,1.340047,10.18461,1.954474,2.373471,7.026443,4.684439,3.681778,-2.162755,-9.752369,0.03448585,1.410039,1.011716,1.068725,9.769184,0.5598725,3.570524,3.226254,12.85963,0.8134752,719.6125,0.2923105,1179.807,0.2313707,-123.7367,-0.7231744,1731.27,0.1654056,931.9759,0.463552,-117.1367,-0.7284826,2791.857,0.09490746,703.3874,0.6028228,-118.5437,-0.7043384,-13.98557,-0.7593852,23.29209,0.4768247,0.01354251,3.229928,-0.01279315,-1.278893,0.6260901,0.8393348,25.03896,0.6046914,-4.56174,-4.408409,11.19766,1.255479,-17.62438,-0.9699917,-5.579421,12.8424,0.003095085,0.00607136,0.1063384,2.701506,2.086107,0.2168085,0.1508008,0.2570454,0.429199,-27.09456
"w048_lome_stimulus.wav",36.91412,0.1144501,34.68037,36.54671,38.54996,3.869587,92.88483,135.1058,45.50343,48.48264,0.5247481,1.093161,0.002753021,0.373201,0.9720306,0.9692776,12.60607,6.954618,15.33769,10.22438,0.3357388,1.182368,14.62519,1.474968,4.797615,2.871298,4.10989,4.103571,5.961714,2.482645,0.03054339,1.482472,1.206606,0.9935223,9.864735,0.4006043,6.50425,1.472018,18.02107,0.6358678,657.9862,0.3357022,1282.577,0.2221616,-117.8396,-0.7549853,1642.51,0.1563109,982.0884,0.3956399,-112.1174,-0.7523205,2729.834,0.08803984,774.9937,0.5677103,-114.5053,-0.713495,-16.55487,-0.6692051,28.00885,0.452244,0.005984267,6.887272,-0.01301948,-1.019994,0.5713931,0.7014372,29.60172,0.5314248,1.189609,13.88089,10.06967,1.463952,-3.133691,-4.322826,-7.912796,16.58562,0.0007852541,0.007480891,0.08734386,3.092784,1.900827,0.2604348,0.1931428,0.2559091,0.400422,-27.23401
"w049_manama_stimulus.wav",38.3228,0.1421608,36.44489,39.26373,41.27428,4.829399,369.2768,543.8297,98.52214,104.6053,0.6626077,1.045994,0.002743951,0.5026221,1.175035,1.172292,15.40711,9.639325,14.61603,9.030165,0.3873209,1.106424,11.89185,1.656273,3.459018,4.533416,4.050444,4.122448,0.004948514,4072.81,0.03381145,1.652677,1.197836,1.05979,9.598942,0.5998764,4.444167,3.551015,15.62153,0.9142356,657.017,0.3294299,1243.681,0.2272408,-119.3131,-0.7477005,1686.404,0.1437473,990.7139,0.448885,-108.3995,-0.7818158,2720.458,0.1079204,876.6052,0.5831794,-110.6509,-0.7438616,-15.03055,-0.6656958,25.71133,0.4449311,0.00779834,4.556578,-0.01536173,-0.8623696,0.6201627,0.6965458,24.99722,0.545645,-2.100756,-8.717882,10.58309,1.336369,-13.28598,-1.330677,-6.222113,14.4682,0.007966554,0.005064874,0.1307002,3.507341,2.24765,0.2249091,0.1954656,0.2145098,0.3279007,-27.13194
"w050_libreville_stimulus.wav",38.22418,0.157535,35.0171,38.15981,42.5742,7.557102,419.7215,623.5521,132.2136,266.5841,0.553649,1.143339,0.002720533,0.3622377,1.011162,1.008442,13.20855,9.041121,12.60232,9.389755,0.3239489,1.250889,12.15943,1.580906,3.558018,4.337487,3.826404,4.597507,-2.656894,-7.81643,0.04080584,1.572553,1.300911,0.9871265,8.660671,0.6316537,8.534968,1.213445,17.33916,0.5669605,604.0925,0.3622642,1273.981,0.2022342,-123.5153,-0.7163476,1613.01,0.179372,963.7029,0.4756745,-109.7429,-0.7886868,2662.441,0.1217704,842.4031,0.6208038,-112.2093,-0.7458346,-12.65253,-0.7235956,23.03119,0.4345487,0.02379761,1.782693,-0.01100609,-1.400099,0.5663282,0.7704454,24.8333,0.551943,-3.218475,-5.541947,8.8447,1.813382,-18.57999,-0.846999,-8.490632,16.92522,0.001372185,0.007221942,0.07804289,3.080434,2.459954,0.1967442,0.1900761,0.2128947,0.3478952,-28.85872
"w051_barcelona_stimulus.wav",36.0222,0.1620632,32.74804,35.47007,38.62984,5.881798,165.8032,179.732,329.0549,744.4965,0.6081304,1.005144,0.02536576,0.4873962,1.077064,1.051698,12.73038,7.648573,12.99577,7.683363,0.3352469,1.107921,10.18298,1.950094,6.692426,2.042759,5.530892,3.200354,-1.327313,-13.82139,0.03969616,1.768688,1.202318,0.9700351,8.175092,0.6381943,7.686172,1.578395,19.36007,0.7548352,652.507,0.3177322,1206.777,0.2304236,-114.6387,-0.7823847,1685.282,0.1556755,928.7634,0.5026608,-114.2547,-0.7356991,2763.26,0.1033685,763.8676,0.6723108,-114.9814,-0.7164533,-14.3288,-0.738571,23.6787,0.5089942,0.02160091,1.963812,-0.0159828,-0.9514953,0.5720399,0.6450824,22.85982,0.7402214,5.976902,2.706922,11.41259,1.490312,-13.78646,-1.198763,-6.241397,14.49743,-0.001586138,0.00592119,0.09888101,3.489184,2.202027,0.2179365,0.16258,0.2255,0.4010628,-27.67343
"w054_kingston_stimulus.wav",34.71724,0.1980763,32.34229,35.6326,37.52843,5.186142,552.6558,941.3862,249.9774,458.1168,0.5099528,1.113606,0.002705985,0.316381,0.9646361,0.9619301,12.35617,7.649921,11.01243,7.380192,0.3223983,1.109899,14.50873,1.48599,6.003514,2.371774,9.079963,2.123292,6.724422,2.61884,0.04846418,1.864135,1.379495,1.054949,8.626327,0.644244,7.380593,1.785097,16.26351,0.7173458,611.8337,0.3885043,1290.519,0.2352444,-116.1481,-0.7649169,1639.023,0.1536335,936.1113,0.4139141,-112.0152,-0.7470896,2714.154,0.09178069,823.7828,0.5964359,-113.0535,-0.7269517,-17.99363,-0.6057914,27.31333,0.4588636,-0.006362483,-7.196726,-0.01639504,-0.7681913,0.5467685,0.6174527,29.33879,0.5237215,1.730978,9.552204,20.51566,0.647751,-4.094728,-4.323854,-7.428059,15.42001,0.00163559,0.006479537,0.08291944,3.235955,2.207207,0.2244898,0.1846349,0.2110417,0.3377884,-27.21358
"w055_grozny_stimulus.wav",39.57127,0.1650475,35.81665,39.68325,42.84026,7.023602,154.8534,201.7837,203.0433,219.157,0.4290351,1.083795,0.002797262,0.2988267,0.8267933,0.8239961,11.02622,7.6358,9.735217,6.732204,0.2629061,1.302498,10.42188,1.914446,5.436918,2.553292,4.510629,3.808578,7.129565,2.239583,0.03319757,1.384976,1.225674,1.001389,10.21166,0.5576566,5.488312,1.958729,13.73039,0.9015349,679.7239,0.3728659,1251.771,0.2626245,-137.6664,-0.6091009,1684.759,0.1537607,916.5679,0.4370952,-122.7573,-0.6817626,2739.048,0.1065209,818.0455,0.5086138,-124.111,-0.6562758,-15.31277,-0.7324155,25.0147,0.5107602,0.0142587,3.380515,-0.01338952,-0.9271047,0.4837471,0.7760727,23.58922,0.7063572,0.05888835,279.2448,9.559754,1.633721,-2.788311,-5.966165,-8.17857,16.65281,-0.00439528,0.005118488,0.08085006,2.803,2.21519,0.1946428,0.1871779,0.2405455,0.3902978,-28.94242
"w056_damascus_stimulus.wav",37.86019,0.1251384,35.972,37.99616,40.18937,4.217373,563.2125,1070.9,142.6743,262.6365,0.6426341,1.131924,0.01262891,0.361699,1.239786,1.227157,15.80422,8.897643,14.56608,8.835113,0.3633738,1.149547,12.47495,1.527289,2.325306,7.234119,7.800069,2.329943,-0.5944569,-35.85574,0.03567344,1.841265,1.235709,1.068312,9.400672,0.5067927,6.758039,1.795823,15.0735,0.7649263,655.9735,0.3876837,1223.759,0.2492861,-127.3407,-0.6865997,1693.12,0.1795656,954.4403,0.4669853,-116.3631,-0.7377967,2717.177,0.1166324,919.1173,0.565161,-118.16,-0.7073826,-12.55034,-0.7159969,22.26785,0.4663852,0.01654776,2.498588,-0.009596508,-1.611192,0.6362135,0.6574928,25.23337,0.5414011,-5.692722,-3.179125,15.32989,0.9962664,-16.25519,-1.152631,-8.386692,16.41049,-0.00340711,0.00616246,0.1168271,3.433962,2.306238,0.1959016,0.1417499,0.2312281,0.399759,-27.75566
"w057_sansalvador_stimulus.wav",35.80514,0.2009373,31.95544,36.56121,40.89475,8.939304,232.0027,265.5335,194.171,400.3246,0.4975018,1.261577,0.01058717,0.2388853,0.9125753,0.9019881,12.62823,8.158902,13.95777,9.578857,0.3451449,1.541091,13.60993,1.456941,5.699462,2.624147,3.998682,4.493829,2.783348,6.48768,0.04360486,1.421899,1.477177,0.929511,8.148741,0.7249282,7.349855,1.901965,21.27975,0.6850845,662.2769,0.3128329,1253.514,0.2162061,-127.749,-0.699299,1676.219,0.1473692,979.6353,0.4088063,-125.4684,-0.674394,2741.635,0.1001588,874.5185,0.5055749,-127.0017,-0.645984,-15.59857,-0.6664928,26.18561,0.4410319,0.01432719,3.312143,-0.01884453,-0.8816535,0.6918694,0.9372945,28.96223,0.4964499,0.01246074,1485.643,9.100856,2.003948,-11.34141,-1.451498,-11.47875,20.23958,-0.0219407,0.00401121,0.08388357,2.88,1.963928,0.2104082,0.196458,0.2963043,0.419344,-28.19592
"w060_cairo_stimulus.wav",36.85614,0.1813139,33.74888,36.76055,40.38239,6.633507,427.5552,756.9025,148.9766,180.6433,0.5113426,1.226675,0.002704577,0.2566127,0.9507251,0.9480206,14.53802,10.43194,14.02396,8.755668,0.3808503,1.439466,12.58266,1.717637,4.760675,3.17314,3.32018,5.628173,6.774075,2.463569,0.05025636,1.683359,1.510651,0.9884353,7.782899,0.7173556,6.513822,2.381318,17.97982,0.9064201,657.1873,0.311053,1236.897,0.2216173,-128.1124,-0.6831287,1667.695,0.1574779,1004.182,0.4571386,-122.196,-0.6923488,2645.818,0.1085624,864.3484,0.5661513,-123.7341,-0.6670788,-14.60459,-0.7281768,24.04511,0.5034369,0.01573169,2.741506,-0.02132642,-0.7525671,0.742554,0.848374,28.25423,0.6087076,-1.76392,-10.29302,9.388469,1.907199,-5.399344,-2.919691,-9.051452,17.5567,-0.003529946,0.005791153,0.09090333,3.191489,2.423655,0.174,0.134328,0.2260417,0.3935243,-28.11258
"w062_monaco_stimulus.wav",37.75294,0.1849858,34.41734,38.27483,41.97817,7.560829,502.3405,808.2615,120.6643,103.7014,0.5284408,1.365155,0.002675284,0.1242991,1.042796,1.04012,18.6987,11.34538,18.56911,13.60637,0.368855,1.610901,8.288588,2.267051,5.857527,2.571021,3.372213,5.683111,3.015638,7.409489,0.03917802,1.465034,1.425191,0.9348385,8.668915,0.6537697,2.611878,5.666389,12.3002,1.089011,625.7332,0.4125835,1152.015,0.2595163,-142.355,-0.5797424,1624.014,0.1749998,894.6616,0.4406173,-125.9706,-0.6734555,2719.188,0.1111401,728.5465,0.4746341,-126.7123,-0.6548111,-13.43883,-0.7876443,23.49235,0.5148991,-0.001285678,-38.17561,-0.0125985,-1.212633,0.7450579,0.97745,22.48121,0.6249442,-2.66711,-6.78633,11.98882,1.403872,-15.73724,-1.382395,-8.282057,16.21581,0.002923324,0.006069186,0.09252506,2.852777,2.349336,0.168913,0.1651248,0.2336957,0.3656523,-28.15517
"w063_sanjuan_stimulus.wav",37.54834,0.1416955,34.76649,37.67418,40.03549,5.268993,67.07531,59.23002,181.076,373.4388,0.5657945,1.176311,0.002709834,0.3670509,1.038629,1.035919,11.77973,8.568562,12.35337,8.122835,0.3603245,1.378818,10.58069,1.947177,7.353554,1.93106,-0.8122423,-21.68938,4.810004,3.261807,0.03751256,1.614033,1.202309,0.9449344,9.15791,0.5296206,5.607814,2.11595,17.39127,0.6950614,619.3668,0.3615054,1238.887,0.2561376,-119.5755,-0.7420161,1637.65,0.1948766,964.814,0.423381,-111.705,-0.7649897,2640.788,0.1178033,848.6216,0.4665692,-113.778,-0.7258881,-14.08733,-0.7669576,24.13996,0.4986916,0.02992188,1.405877,-0.008921478,-1.828291,0.6389431,0.8647212,24.34773,0.635406,2.786581,6.095836,3.15089,5.587859,-6.004142,-2.195519,-5.24519,12.97285,0.01773816,0.009514567,0.07275084,2.982107,2.291978,0.2123913,0.1842633,0.2382051,0.3581424,-27.39402
"w065_amuri_stimulus.wav",37.30692,0.1881374,34.62918,38.41164,41.16354,6.534363,605.6868,834.8704,101.3925,109.3297,0.543377,1.323064,0.002739005,0.1356954,1.042913,1.040174,13.21473,7.843241,14.89599,9.115364,0.3291829,1.356732,11.1566,1.653338,5.34385,3.060855,4.686324,3.558052,7.536024,2.237692,0.03202318,1.396549,1.285478,0.9668633,8.95808,0.7485732,9.055017,1.991496,14.2644,1.045598,618.5431,0.387366,1246.49,0.2229279,-145.671,-0.5604143,1598.559,0.1913388,1041.554,0.4368705,-129.0101,-0.6621795,2616.905,0.1162722,872.069,0.4856788,-130.0892,-0.6418089,-12.00977,-0.8971803,21.90858,0.5162723,-0.006053611,-8.222721,-0.005910033,-2.578982,0.6671883,0.7758974,23.66478,0.6370236,-4.065751,-4.681161,9.244035,1.593126,-7.092309,-2.273087,-14.27321,23.56322,-0.03075217,0.006716523,0.105511,2.554113,2.169198,0.1738,0.1649471,0.2613725,0.38703,-28.74479
"w066_saintlaurentdumaroni_stimulus.wav",37.39624,0.1565114,33.69774,37.15079,40.78815,7.090408,315.907,410.9699,103.0015,80.85907,0.4812594,1.445452,0.002714993,0.09668523,0.9377008,0.9349858,15.47196,11.51602,14.50325,11.81748,0.3277379,1.64874,9.450678,2.103702,5.508137,2.987361,7.524837,2.64219,4.750236,4.143956,0.04155007,1.64792,1.351004,0.8972538,7.41741,0.7586028,4.9191,3.028183,12.73086,1.306008,573.9697,0.413972,1184.089,0.255309,-149.0204,-0.5444747,1648.998,0.1725534,901.3212,0.5153871,-136.0602,-0.6095564,2640.403,0.1020783,911.5803,0.3910448,-136.3128,-0.604481,-13.31458,-0.8626736,22.16454,0.5851696,0.02688541,1.529512,-0.01569198,-1.053121,0.774677,0.8572512,24.65247,0.6989089,-4.728097,-4.273004,17.9302,1.012804,-14.07744,-1.350514,-10.07298,18.47055,-0.01042596,0.005373493,0.07042325,2.139918,1.773196,0.1976744,0.1624784,0.3458139,0.5127366,-28.39064
"w068_minsk_stimulus.wav",37.71925,0.1118103,35.74393,37.71816,40.00344,4.25951,183.5581,208.9756,71.94592,128.6046,0.6652216,1.141968,0.002726882,0.4472787,1.180609,1.177882,17.66327,11.18405,15.18244,10.916,0.4052322,1.1826,14.6648,1.396777,0.1690585,107.1006,9.014921,2.121938,-5.995572,-3.990583,0.0356963,1.477002,1.197705,1.003503,8.515715,0.5649711,6.607743,1.581798,17.20219,0.6541107,586.2825,0.4171997,1152.998,0.2518163,-126.1122,-0.7071159,1651.097,0.1802567,848.0615,0.4874096,-108.552,-0.8008191,2717.564,0.1232713,912.7908,0.5806246,-110.4432,-0.7675231,-12.55949,-0.7767055,22.42937,0.4663521,0.02708128,1.38271,-0.0177426,-0.8394668,0.6955362,0.7155333,27.84153,0.5105814,-8.150604,-2.505395,17.8221,0.8258077,-23.53443,-0.7922339,-7.910301,16.05466,0.008518458,0.003716617,0.09802186,3.093239,2.125775,0.2329167,0.2083862,0.2308889,0.3740042,-27.86316
"w072_maribor_stimulus.wav",37.50663,0.1478799,33.75196,36.71649,40.72195,6.969994,147.694,211.3747,123.5373,143.5012,0.4822147,1.23295,0.002671718,0.182735,0.9867296,0.9840579,12.96418,9.745831,13.70459,11.30287,0.3343262,1.215832,8.973132,2.258997,6.36353,1.881424,5.43184,3.67384,6.810564,2.559049,0.03191366,1.323236,1.234192,0.9865277,9.545203,0.4700153,8.355077,1.197929,16.52012,0.6451327,536.9161,0.4037616,1211.066,0.2036469,-144.1784,-0.5729247,1575.95,0.1753113,867.5216,0.4835289,-131.0977,-0.6325038,2581.476,0.1037392,786.7746,0.4997348,-131.9431,-0.6168123,-15.13371,-0.5895798,23.9489,0.4111989,-0.007714635,-5.171716,-0.01848063,-0.6937732,0.6316301,0.6475854,25.29046,0.6094571,2.294661,6.275172,16.70194,0.9067274,-8.104732,-2.086197,-7.162122,14.82636,0.002810386,0.005349144,0.1352384,2.478839,1.94057,0.1975,0.1529093,0.3163333,0.3960091,-28.15122
"w073_bissau_stimulus.wav",35.50841,0.1662018,33.25294,36.2987,39.81699,6.564045,439.0385,757.515,62.48563,66.57713,0.3924548,1.249708,0.002736078,0.1341977,0.7601144,0.7573783,11.67789,7.993437,10.33783,7.042161,0.3279301,1.057849,12.39891,1.544109,9.103574,1.441112,8.372433,2.083096,12.72397,1.22573,0.03633913,1.434172,1.344511,1.034381,8.725336,0.5640252,11.06838,1.598816,18.92652,0.7179434,594.6147,0.3882656,1244.565,0.1857606,-149.3758,-0.5375122,1618.073,0.1829678,965.0631,0.4183837,-141.7815,-0.5586582,2632.918,0.1198121,862.3997,0.4546991,-143.3191,-0.5370037,-18.19326,-0.5264596,28.28967,0.3677246,-0.02209314,-1.825056,-0.007973957,-1.764436,0.6348465,0.5383257,29.04753,0.4933482,3.773279,4.700467,16.84939,0.8070241,-0.9299043,-19.40342,-15.3022,24.58989,-0.04258227,0.007641993,0.1668373,2.61896,1.995565,0.1622222,0.1283754,0.3303846,0.4793423,-28.91082
"w074_lapaz_stimulus.wav",36.99971,0.1662608,34.95657,38.67815,40.69043,5.733864,394.2077,470.3291,191.5676,455.0064,0.4776168,1.147536,0.002698867,0.2984891,0.8834236,0.8807248,12.48392,8.405991,11.09846,8.09509,0.3213528,1.071218,16.58152,1.279486,4.529115,2.753387,0.9887694,17.4923,10.33392,1.206734,0.04307337,1.516924,1.401571,1.041511,9.089436,0.596998,4.870625,2.630166,19.59287,0.5528821,712.0793,0.2808281,1291.27,0.1845512,-127.1447,-0.6929042,1717.523,0.138353,1030.935,0.363701,-122.8288,-0.6867938,2696.577,0.1079233,941.2846,0.3625526,-125.9859,-0.6413245,-16.90467,-0.5112498,26.94698,0.35533,-0.005300852,-7.722365,-0.0173927,-0.7118291,0.5512808,0.6078839,33.84538,0.320505,-1.173609,-12.23077,2.213559,6.745466,3.421296,3.275277,-9.600007,17.28992,-0.01037713,0.003147294,0.1380536,2.890995,2.280285,0.1839583,0.1771503,0.255,0.3855899,-28.14948
"w075_portofspain_stimulus.wav",35.10069,0.1962232,31.30366,36.17624,39.71468,8.411024,313.2072,362.2297,279.0881,532.6171,0.5954621,1.115909,0.0161038,0.4053595,1.077551,1.061447,12.3795,7.821291,12.97169,9.858051,0.3484217,1.289079,13.78712,1.415994,4.116114,3.730865,7.015096,2.579354,5.113409,3.032207,0.0582702,1.574775,1.400123,0.864955,7.49624,0.8283752,7.172056,1.493963,17.44837,0.6697155,619.515,0.3994333,1242.274,0.2340592,-110.6962,-0.8218451,1640.12,0.1799902,978.1386,0.3815739,-103.8195,-0.8254611,2620.242,0.118383,909.8443,0.53936,-105.1711,-0.7960445,-15.06528,-0.6372545,23.96665,0.4373035,0.01628258,2.78317,-0.01059334,-1.286593,0.5663173,0.8644705,25.8835,0.5371038,0.02361267,748.2281,13.06775,1.167278,-4.115009,-3.305329,-6.639201,14.18847,0.003161099,0.00934498,0.0846482,2.870323,2.261048,0.2325,0.1694661,0.20625,0.3434289,-27.4642
"w078_roadtown_stimulus.wav",36.61597,0.1657929,33.51727,35.83832,38.51833,5.001064,147.2791,134.4027,92.99026,128.4037,0.6558549,1.259754,0.004069051,0.4032778,1.0784,1.074331,14.75146,10.46754,16.20719,10.90588,0.3796811,1.408478,11.39123,1.767814,6.831007,2.018196,0.5431601,32.59593,3.807087,4.629117,0.03381016,1.5653,1.237193,0.9296901,8.061561,0.576189,6.705657,1.548248,17.45962,0.6878367,588.3232,0.3411649,1224.458,0.2217225,-116.0923,-0.7949942,1600.285,0.1491322,906.5217,0.438513,-109.558,-0.8028616,2693.678,0.08483057,734.9938,0.7926629,-111.1347,-0.7735854,-11.82255,-0.8076077,20.96608,0.5364373,0.0202246,2.233607,-0.01510226,-0.9218854,0.6606662,0.9300033,22.85966,0.7071588,1.214919,12.87738,3.263844,5.409913,-8.606166,-1.753907,-9.244149,17.64037,-0.005007833,0.004773881,0.09594932,2.861098,2.26642,0.2132653,0.1574593,0.207551,0.3412015,-27.01988
"w081_brasilia_stimulus.wav",36.22003,0.2286186,33.00316,37.07676,41.87916,8.875999,268.565,508.9968,595.3042,1064.851,0.5306553,1.434992,0.002716523,0.1169953,0.9968895,0.9941729,13.15018,9.011711,15.62795,12.58745,0.3531557,1.861881,10.75171,1.762507,5.010977,3.001318,3.536782,4.747594,3.855115,5.526849,0.04507179,1.632933,1.259564,0.9727759,8.614297,0.7141847,8.90805,1.278089,19.69599,0.6170021,656.3111,0.3558535,1265.751,0.2206801,-135.4625,-0.6413821,1644.475,0.1720375,969.816,0.4684991,-128.1861,-0.6649801,2735.308,0.1199092,787.9041,0.6458216,-130.0826,-0.6342393,-13.35887,-0.790334,24.30491,0.4309131,0.02729915,2.003165,-0.01158097,-1.6012,0.7712597,1.117715,25.21859,0.5481305,-1.806564,-10.90213,9.007396,1.568462,-14.50936,-1.4248,-9.530177,18.54435,-0.009906082,0.008135021,0.06830242,2.058401,1.775432,0.2186486,0.1808861,0.3224324,0.4580593,-27.55072
