listener_pseudonym,listener_age,listener_gender,listener_language,sample_heard,speaker_ID,speaker_pseudonym,speaker_gender,speaker_age,speaker_dim1_SC,speaker_dim2_SC,speaker_dim3_SC,speaker_dim4_SC,speaker_dim5_SC,speaker_highlow_SC,klanglos,hoch,nicht_nasal,scharf,ungleichmaessig,mit_Akzent,hell,laut,nicht_knarrend,monoton,unangenehm,undeutlich,glatt,heiser,auffaellig,langsam,warm,natuerlich,zittrig,praezise,fest,melodisch,entspannt,gleitend,kurz,gepresst,kraftlos,stockend,hart,unprofessionell,unbetont,schrill,verbunden,behaucht
Rater115,26,m,Deutsch,m061_alrayyan_stimulus.wav,061,alrayyan,m,30,3.30993599437689,3.12925746728089,1.15714350982204,0.083813831252448,0.865770773873618,high,17,18,85,58,25,6,9,85,78,15,8,12,20,10,69,66,79,88,2,64,89,90,87,87,30,10,6,4,21,59,16,10,84,6
Rater115,26,m,Deutsch,m263_andorralavella_stimulus.wav,263,andorralavella,m,26,-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,low,74,76,40,26,23,24,51,56,82,82,77,31,81,67,14,35,17,82,16,82,66,16,14,89,80,60,38,20,37,48,60,34,25,16
Rater115,26,m,Deutsch,m171_barentsburg_stimulus.wav,171,barentsburg,m,34,-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,low,71,18,44,19,19,10,12,80,82,90,56,24,74,67,13,86,32,77,22,24,24,28,42,72,24,56,74,15,13,66,76,4,64,68
Rater115,26,m,Deutsch,m097_basseterre_stimulus.wav,097,basseterre,m,26,3.32596862707304,2.39731522893122,1.05451378492742,0.353837896092204,1.08525587950142,high,37,37,52,58,25,2,24,69,76,33,8,18,72,12,67,36,61,84,8,90,100,84,87,74,76,13,23,9,30,12,19,12,74,28
Rater115,26,m,Deutsch,w040_birmingham_stimulus.wav,040,birmingham,w,29,2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,high,19,81,86,80,48,29,74,79,91,13,21,13,86,7,62,23,75,83,24,77,80,88,84,71,77,22,24,20,16,13,6,40,66,20
Rater115,26,m,Deutsch,m041_bucharest_stimulus.wav,041,bucharest,m,24,3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,high,17,18,30,44,8,1,15,87,22,10,0,12,20,8,85,45,70,83,4,87,91,89,90,91,60,6,7,9,29,25,8,24,92,30
Rater115,26,m,Deutsch,w240_casablanca_stimulus.wav,240,casablanca,w,23,3.21165706806201,1.48603941087551,-0.0234111476928667,0.717674566166692,-0.786731963358147,high,18,100,84,83,90,2,100,79,95,15,23,8,78,11,88,38,78,76,14,75,68,96,87,96,35,30,12,48,0,19,12,20,71,10
Rater115,26,m,Deutsch,m088_cayenne_stimulus.wav,088,cayenne,m,28,-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,low,84,21,69,16,11,3,22,43,92,78,66,50,71,72,28,80,74,72,56,70,37,33,69,67,42,16,88,18,15,77,71,8,29,84
Rater115,26,m,Deutsch,w008_dakar_stimulus.wav,008,dakar,w,28,5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,high,9,92,81,90,81,3,88,94,88,10,24,5,89,4,72,33,71,74,21,85,83,91,85,87,68,28,12,15,16,14,5,16,67,80
Rater115,26,m,Deutsch,w287_dzaoudzi_stimulus.wav,287,dzaoudzi,w,22,-2.68907105149288,-1.42637902157948,-1.08315259783686,0.1187021574416,0.257022941440731,low,40,73,31,71,77,19,36,76,84,41,68,66,76,56,48,44,27,62,72,16,19,19,21,68,72,69,69,66,68,77,80,73,22,44
Rater115,26,m,Deutsch,w094_hakupu_stimulus.wav,094,hakupu,w,27,-2.69221002147058,-2.79068729987086,0.0138654101954491,0.142371612230957,0.237044930389054,low,76,17,30,23,18,6,20,36,85,93,71,80,20,63,68,89,30,36,66,9,14,7,57,81,9,58,93,10,13,100,24,35,61,4
Rater115,26,m,Deutsch,w125_hamhung_stimulus.wav,125,hamhung,w,29,3.73690533934481,2.32549363943227,0.589834108758021,0.04346056519104,-0.738376612561583,high,12,89,25,44,67,11,81,72,95,10,14,5,87,3,57,45,75,88,55,81,80,90,95,94,92,29,16,39,4,7,12,6,82,15
Rater115,26,m,Deutsch,m096_helsinki_stimulus.wav,096,helsinki,m,21,-4.02355475254166,-2.3501511893108,-0.140080814505691,-0.839351906225029,-0.604428747117281,low,81,64,13,82,70,4,76,23,92,67,74,30,62,62,26,48,23,37,80,30,23,64,25,17,78,83,96,12,61,88,28,73,32,93
Rater115,26,m,Deutsch,w262_huambo_stimulus.wav,262,huambo,w,23,-4.2421896463035,-1.45485926377052,-1.1493270357938,0.328524893190515,1.08372333716967,low,76,34,31,8,12,4,15,62,90,84,40,56,72,67,18,61,38,25,24,25,68,38,71,69,59,66,77,38,29,71,69,19,67,12
Rater115,26,m,Deutsch,m071_jamestown_stimulus.wav,071,jamestown,m,30,3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,high,30,55,56,70,73,7,62,78,84,20,24,5,78,4,34,36,34,74,12,83,84,84,67,76,78,61,62,28,68,40,37,64,30,18
Rater115,26,m,Deutsch,w257_nasinu_stimulus.wav,257,nasinu,w,25,3.76805239265524,2.16101869399381,-0.165814742942124,0.606435574990668,0.698991824868082,high,54,42,44,29,27,4,38,60,88,57,17,15,93,16,43,53,67,86,33,76,84,67,70,84,39,18,18,12,16,36,12,51,66,82
Rater115,26,m,Deutsch,w168_philipsburg_stimulus.wav,168,philipsburg,w,33,-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,low,83,34,88,4,13,4,14,36,78,88,27,66,81,45,39,72,72,67,21,73,26,26,76,82,29,18,80,16,6,41,84,3,81,66
Rater115,26,m,Deutsch,m271_portmoresby_stimulus.wav,271,portmoresby,m,27,4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,high,40,65,33,67,64,0,64,73,84,16,82,18,74,20,71,17,25,30,34,35,39,27,26,20,75,67,66,82,66,70,37,89,28,78
Rater115,26,m,Deutsch,w174_reykjavik_stimulus.wav,174,reykjavik,w,25,-4.74594762012869,-2.86630351246831,-0.198634589558281,-0.42269087666458,2.27948887352677,low,61,23,18,6,11,4,11,36,87,91,28,35,98,74,26,68,60,70,20,24,82,20,95,72,29,64,76,14,15,82,85,6,93,64
Rater115,26,m,Deutsch,m280_skopje_stimulus.wav,280,skopje,m,33,-3.20580094914272,-1.86884720114391,-0.263006410154193,-0.0241860336244749,0.706163187799401,low,84,22,26,18,19,11,43,73,75,71,30,57,31,31,13,69,77,66,72,43,40,26,26,66,41,71,66,23,34,70,82,18,64,68
Rater116,28,w,Deutsch,m061_alrayyan_stimulus.wav,061,alrayyan,m,30,3.30993599437689,3.12925746728089,1.15714350982204,0.083813831252448,0.865770773873618,high,20,91,13,83,14,24,25,27,80,10,90,22,43,40,59,60,35,68,22,38,50,78,28,44,28,71,50,61,52,78,54,40,68,35
Rater116,28,w,Deutsch,m263_andorralavella_stimulus.wav,263,andorralavella,m,26,-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,low,86,36,37,15,66,60,31,22,50,78,70,71,72,17,18,63,58,76,55,24,36,26,59,68,26,56,45,16,18,79,76,46,82,86
Rater116,28,w,Deutsch,m171_barentsburg_stimulus.wav,171,barentsburg,m,34,-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,low,88,16,23,8,77,47,22,28,19,87,84,80,5,85,26,94,66,78,82,12,10,36,90,23,11,76,74,16,50,88,84,60,37,26
Rater116,28,w,Deutsch,m097_basseterre_stimulus.wav,097,basseterre,m,26,3.32596862707304,2.39731522893122,1.05451378492742,0.353837896092204,1.08525587950142,high,67,63,71,69,20,22,80,72,73,15,20,16,80,8,86,19,87,84,8,69,72,69,75,76,80,10,14,9,37,18,17,17,82,81
Rater116,28,w,Deutsch,w040_birmingham_stimulus.wav,040,birmingham,w,29,2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,high,28,25,80,36,38,30,72,42,65,36,24,27,78,19,31,27,83,82,9,69,65,67,64,57,90,9,59,14,18,15,39,38,82,40
Rater116,28,w,Deutsch,m041_bucharest_stimulus.wav,041,bucharest,m,24,3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,high,20,47,22,32,66,24,26,60,35,68,24,41,85,14,80,11,77,82,24,79,78,71,86,12,88,22,18,12,34,11,20,23,84,16
Rater116,28,w,Deutsch,w240_casablanca_stimulus.wav,240,casablanca,w,23,3.21165706806201,1.48603941087551,-0.0234111476928667,0.717674566166692,-0.786731963358147,high,46,85,28,30,72,31,84,44,80,36,55,41,50,30,43,67,82,68,78,16,45,21,32,75,74,17,69,42,25,74,40,77,37,68
Rater116,28,w,Deutsch,m088_cayenne_stimulus.wav,088,cayenne,m,28,-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,low,80,26,80,25,72,31,45,65,36,18,71,70,35,68,61,68,32,80,64,49,50,42,19,15,69,77,72,69,28,84,20,29,83,40
Rater116,28,w,Deutsch,w008_dakar_stimulus.wav,008,dakar,w,28,5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,high,18,84,27,76,18,74,71,71,72,24,5,17,75,54,77,23,41,79,24,60,84,88,74,87,88,13,21,16,7,16,14,81,89,21
Rater116,28,w,Deutsch,w287_dzaoudzi_stimulus.wav,287,dzaoudzi,w,22,-2.68907105149288,-1.42637902157948,-1.08315259783686,0.1187021574416,0.257022941440731,low,53,32,73,54,68,66,23,63,68,64,26,69,60,31,70,54,68,47,77,56,12,50,22,22,18,74,60,78,72,19,60,34,78,58
Rater116,28,w,Deutsch,w094_hakupu_stimulus.wav,094,hakupu,w,27,-2.69221002147058,-2.79068729987086,0.0138654101954491,0.142371612230957,0.237044930389054,low,87,87,92,1,94,70,15,85,90,85,96,34,40,54,45,29,37,86,43,25,46,7,52,30,70,50,68,60,75,82,72,13,76,58
Rater116,28,w,Deutsch,w125_hamhung_stimulus.wav,125,hamhung,w,29,3.73690533934481,2.32549363943227,0.589834108758021,0.04346056519104,-0.738376612561583,high,78,86,83,30,63,40,84,20,79,76,50,75,28,23,22,20,42,56,53,26,58,33,41,46,82,30,74,72,30,20,71,87,17,26
Rater116,28,w,Deutsch,m096_helsinki_stimulus.wav,096,helsinki,m,21,-4.02355475254166,-2.3501511893108,-0.140080814505691,-0.839351906225029,-0.604428747117281,low,80,21,74,16,82,40,16,57,78,75,75,67,36,75,34,80,66,72,87,9,31,20,32,10,6,75,74,92,10,82,79,39,12,41
Rater116,28,w,Deutsch,w262_huambo_stimulus.wav,262,huambo,w,23,-4.2421896463035,-1.45485926377052,-1.1493270357938,0.328524893190515,1.08372333716967,low,66,18,74,30,65,64,67,37,41,65,58,76,56,64,25,21,55,75,43,32,54,29,54,48,79,44,80,56,11,70,81,33,30,84
Rater116,28,w,Deutsch,m071_jamestown_stimulus.wav,071,jamestown,m,30,3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,high,74,65,48,42,57,40,48,69,18,24,58,76,75,11,60,16,84,68,78,55,63,54,47,45,74,25,48,37,38,82,41,32,24,72
Rater116,28,w,Deutsch,w257_nasinu_stimulus.wav,257,nasinu,w,25,3.76805239265524,2.16101869399381,-0.165814742942124,0.606435574990668,0.698991824868082,high,11,90,86,62,24,50,55,32,55,22,17,46,71,23,63,24,73,79,27,47,66,54,54,88,30,15,24,24,17,16,22,40,68,34
Rater116,28,w,Deutsch,w168_philipsburg_stimulus.wav,168,philipsburg,w,33,-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,low,74,76,90,8,88,26,61,38,29,40,83,70,17,78,18,24,27,68,84,24,10,12,7,9,1,60,82,84,7,87,78,63,81,26
Rater116,28,w,Deutsch,m271_portmoresby_stimulus.wav,271,portmoresby,m,27,4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,high,26,76,46,20,74,86,76,50,79,75,17,49,83,22,74,20,74,50,60,29,36,23,80,75,82,11,65,72,24,75,74,31,22,80
Rater116,28,w,Deutsch,w174_reykjavik_stimulus.wav,174,reykjavik,w,25,-4.74594762012869,-2.86630351246831,-0.198634589558281,-0.42269087666458,2.27948887352677,low,87,86,50,10,88,34,83,32,75,32,82,77,78,74,22,16,36,74,68,9,44,7,16,24,18,93,82,50,27,88,18,69,7,23
Rater116,28,w,Deutsch,m280_skopje_stimulus.wav,280,skopje,m,33,-3.20580094914272,-1.86884720114391,-0.263006410154193,-0.0241860336244749,0.706163187799401,low,18,14,85,79,30,24,86,16,75,24,24,28,64,14,83,21,82,78,15,38,78,68,61,18,66,34,37,19,24,28,76,35,35,34
Rater117,25,m,Deutsch,m061_alrayyan_stimulus.wav,061,alrayyan,m,30,3.30993599437689,3.12925746728089,1.15714350982204,0.083813831252448,0.865770773873618,high,21,20,46,44,20,16,12,24,53,74,32,28,53,27,27,50,68,75,26,59,75,42,71,69,45,31,36,33,40,25,34,29,72,47
Rater117,25,m,Deutsch,m263_andorralavella_stimulus.wav,263,andorralavella,m,26,-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,low,84,22,23,24,16,62,54,24,68,70,47,60,63,65,29,24,30,60,40,30,35,26,27,64,39,60,62,59,40,38,40,42,33,48
Rater117,25,m,Deutsch,m171_barentsburg_stimulus.wav,171,barentsburg,m,34,-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,low,88,9,69,22,14,57,37,24,65,73,39,32,25,77,32,82,58,64,29,62,71,72,71,60,33,38,78,20,25,62,74,14,64,60
Rater117,25,m,Deutsch,m097_basseterre_stimulus.wav,097,basseterre,m,26,3.32596862707304,2.39731522893122,1.05451378492742,0.353837896092204,1.08525587950142,high,27,65,61,53,15,13,69,50,87,25,29,28,82,22,31,37,29,74,20,28,77,66,32,48,42,36,34,20,31,45,34,28,62,41
Rater117,25,m,Deutsch,w040_birmingham_stimulus.wav,040,birmingham,w,29,2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,high,21,65,68,64,36,24,74,72,68,45,47,40,66,29,65,36,34,40,57,32,27,44,27,46,72,68,49,50,62,27,45,56,46,22
Rater117,25,m,Deutsch,m041_bucharest_stimulus.wav,041,bucharest,m,24,3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,high,47,66,38,44,73,15,80,82,74,27,68,39,74,43,72,34,37,76,59,66,36,72,27,45,74,66,24,29,64,47,37,63,45,45
Rater117,25,m,Deutsch,w240_casablanca_stimulus.wav,240,casablanca,w,23,3.21165706806201,1.48603941087551,-0.0234111476928667,0.717674566166692,-0.786731963358147,high,21,76,37,60,30,18,74,80,73,32,72,29,68,19,75,37,32,64,32,65,40,69,32,69,40,58,26,22,57,58,47,65,41,38
Rater117,25,m,Deutsch,m088_cayenne_stimulus.wav,088,cayenne,m,28,-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,low,64,25,28,30,41,12,39,18,78,82,56,66,56,53,32,70,69,26,72,24,18,45,34,30,68,56,76,76,30,70,70,34,35,68
Rater117,25,m,Deutsch,w008_dakar_stimulus.wav,008,dakar,w,28,5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,high,18,73,57,43,64,32,72,73,69,27,68,21,73,26,73,28,45,27,29,82,64,75,20,81,44,26,34,28,63,67,26,71,67,41
Rater117,25,m,Deutsch,w287_dzaoudzi_stimulus.wav,287,dzaoudzi,w,22,-2.68907105149288,-1.42637902157948,-1.08315259783686,0.1187021574416,0.257022941440731,low,55,47,41,41,39,67,54,50,47,40,37,28,54,38,48,31,44,60,22,64,63,58,54,55,45,43,41,40,46,42,45,46,54,40
Rater117,25,m,Deutsch,w094_hakupu_stimulus.wav,094,hakupu,w,27,-2.69221002147058,-2.79068729987086,0.0138654101954491,0.142371612230957,0.237044930389054,low,24,70,14,14,32,80,19,34,50,58,77,80,64,58,74,47,38,66,60,21,20,41,44,44,38,64,71,38,48,86,81,60,57,60
Rater117,25,m,Deutsch,w125_hamhung_stimulus.wav,125,hamhung,w,29,3.73690533934481,2.32549363943227,0.589834108758021,0.04346056519104,-0.738376612561583,high,16,79,39,63,16,13,86,36,76,16,47,18,76,14,79,40,40,24,70,72,28,64,40,64,61,66,30,34,61,22,24,76,50,24
Rater117,25,m,Deutsch,m096_helsinki_stimulus.wav,096,helsinki,m,21,-4.02355475254166,-2.3501511893108,-0.140080814505691,-0.839351906225029,-0.604428747117281,low,40,40,34,28,23,56,44,56,44,34,45,58,58,58,53,54,56,65,43,36,45,60,70,60,56,18,27,21,39,48,49,39,44,66
Rater117,25,m,Deutsch,w262_huambo_stimulus.wav,262,huambo,w,23,-4.2421896463035,-1.45485926377052,-1.1493270357938,0.328524893190515,1.08372333716967,low,73,24,67,40,36,24,22,32,43,61,34,43,34,65,50,72,69,58,17,22,56,30,64,57,21,18,57,46,50,54,62,27,53,50
Rater117,25,m,Deutsch,m071_jamestown_stimulus.wav,071,jamestown,m,30,3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,high,27,27,43,50,55,12,50,58,66,16,70,37,55,56,66,34,54,25,25,80,64,70,28,57,44,68,50,27,46,50,18,60,39,50
Rater117,25,m,Deutsch,w257_nasinu_stimulus.wav,257,nasinu,w,25,3.76805239265524,2.16101869399381,-0.165814742942124,0.606435574990668,0.698991824868082,high,55,36,36,34,62,24,46,45,50,36,33,23,28,61,60,66,69,59,29,46,62,56,65,64,27,32,42,22,41,50,74,32,54,61
Rater117,25,m,Deutsch,w168_philipsburg_stimulus.wav,168,philipsburg,w,33,-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,low,74,18,20,32,35,24,30,19,37,40,32,29,56,53,32,59,65,28,18,53,54,54,62,67,29,44,50,31,39,53,55,32,58,38
Rater117,25,m,Deutsch,m271_portmoresby_stimulus.wav,271,portmoresby,m,27,4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,high,29,84,84,77,64,18,71,64,78,22,71,30,44,61,79,20,34,41,72,29,31,42,32,54,62,67,34,72,72,53,41,42,38,42
Rater117,25,m,Deutsch,w174_reykjavik_stimulus.wav,174,reykjavik,w,25,-4.74594762012869,-2.86630351246831,-0.198634589558281,-0.42269087666458,2.27948887352677,low,27,68,34,68,64,23,56,36,67,22,66,36,35,70,40,79,56,75,74,24,30,22,72,20,26,50,65,67,28,64,38,30,25,61
Rater117,25,m,Deutsch,m280_skopje_stimulus.wav,280,skopje,m,33,-3.20580094914272,-1.86884720114391,-0.263006410154193,-0.0241860336244749,0.706163187799401,low,37,32,36,44,27,59,33,23,48,62,34,33,46,27,30,48,68,68,35,64,81,57,44,49,68,25,30,15,24,51,42,24,38,37
Rater118,22,w,Deutsch,m061_alrayyan_stimulus.wav,061,alrayyan,m,30,3.30993599437689,3.12925746728089,1.15714350982204,0.083813831252448,0.865770773873618,high,75,22,18,14,26,12,18,66,79,91,33,22,67,3,12,74,74,28,18,89,82,25,64,82,27,37,68,23,63,69,69,29,26,26
Rater118,22,w,Deutsch,m263_andorralavella_stimulus.wav,263,andorralavella,m,26,-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,low,14,74,64,68,62,3,78,79,81,10,14,14,83,14,22,14,68,73,10,69,68,91,83,76,23,9,33,29,28,59,34,6,78,71
Rater118,22,w,Deutsch,m171_barentsburg_stimulus.wav,171,barentsburg,m,34,-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,low,98,2,11,2,4,1,3,0,77,100,98,86,12,74,3,100,75,61,26,17,22,15,83,68,12,11,99,67,10,88,97,4,75,24
Rater118,22,w,Deutsch,m097_basseterre_stimulus.wav,097,basseterre,m,26,3.32596862707304,2.39731522893122,1.05451378492742,0.353837896092204,1.08525587950142,high,15,76,27,76,97,18,92,93,77,1,18,22,91,24,79,26,70,78,28,38,65,74,31,22,67,31,18,20,55,34,16,54,59,23
Rater118,22,w,Deutsch,w040_birmingham_stimulus.wav,040,birmingham,w,29,2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,high,39,56,80,22,4,4,82,30,26,68,4,4,88,0,3,4,87,88,14,70,73,76,80,80,13,15,36,20,18,22,27,26,38,70
Rater118,22,w,Deutsch,m041_bucharest_stimulus.wav,041,bucharest,m,24,3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,high,18,69,77,59,13,18,80,75,70,30,26,21,70,25,31,25,62,65,32,63,66,71,71,65,63,26,32,30,64,33,28,30,76,18
Rater118,22,w,Deutsch,w240_casablanca_stimulus.wav,240,casablanca,w,23,3.21165706806201,1.48603941087551,-0.0234111476928667,0.717674566166692,-0.786731963358147,high,23,98,98,93,97,12,100,98,90,0,86,81,72,10,99,16,32,32,71,21,15,22,20,18,86,69,0,32,100,77,2,94,77,18
Rater118,22,w,Deutsch,m088_cayenne_stimulus.wav,088,cayenne,m,28,-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,low,94,1,8,1,50,12,1,0,97,99,100,97,84,92,1,93,77,63,20,15,21,2,68,20,0,14,98,78,0,84,83,2,77,83
Rater118,22,w,Deutsch,w008_dakar_stimulus.wav,008,dakar,w,28,5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,high,22,93,55,94,96,4,90,100,77,0,33,17,61,24,100,22,82,64,71,33,25,67,65,35,72,20,58,68,30,70,2,82,74,84
Rater118,22,w,Deutsch,w287_dzaoudzi_stimulus.wav,287,dzaoudzi,w,22,-2.68907105149288,-1.42637902157948,-1.08315259783686,0.1187021574416,0.257022941440731,low,10,76,83,80,20,11,77,82,94,11,6,17,78,9,74,14,78,78,18,72,78,80,81,81,80,12,10,13,9,7,9,11,80,14
Rater118,22,w,Deutsch,w094_hakupu_stimulus.wav,094,hakupu,w,27,-2.69221002147058,-2.79068729987086,0.0138654101954491,0.142371612230957,0.237044930389054,low,11,84,2,13,81,65,70,86,19,42,71,72,25,74,75,20,23,34,70,26,27,28,25,28,73,72,69,76,33,72,70,24,77,68
Rater118,22,w,Deutsch,w125_hamhung_stimulus.wav,125,hamhung,w,29,3.73690533934481,2.32549363943227,0.589834108758021,0.04346056519104,-0.738376612561583,high,24,96,98,98,66,0,98,100,80,34,100,35,93,12,86,7,2,65,80,38,75,66,31,23,66,33,17,28,79,12,22,86,17,79
Rater118,22,w,Deutsch,m096_helsinki_stimulus.wav,096,helsinki,m,21,-4.02355475254166,-2.3501511893108,-0.140080814505691,-0.839351906225029,-0.604428747117281,low,76,15,21,9,19,0,3,68,99,98,36,15,20,22,31,81,26,69,22,82,80,66,90,77,29,25,83,16,18,27,97,18,70,24
Rater118,22,w,Deutsch,w262_huambo_stimulus.wav,262,huambo,w,23,-4.2421896463035,-1.45485926377052,-1.1493270357938,0.328524893190515,1.08372333716967,low,83,28,81,15,11,11,13,14,84,90,24,77,21,81,15,77,78,73,18,19,18,74,74,15,10,20,88,82,74,79,78,16,20,82
Rater118,22,w,Deutsch,m071_jamestown_stimulus.wav,071,jamestown,m,30,3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,high,8,90,32,66,76,14,71,66,88,14,1,7,89,2,61,21,74,98,40,71,75,73,80,80,68,20,10,17,54,34,15,20,78,88
Rater118,22,w,Deutsch,w257_nasinu_stimulus.wav,257,nasinu,w,25,3.76805239265524,2.16101869399381,-0.165814742942124,0.606435574990668,0.698991824868082,high,26,60,8,10,66,15,84,21,77,0,15,73,74,26,74,73,76,80,38,11,69,72,73,32,68,34,28,27,26,70,16,21,28,76
Rater118,22,w,Deutsch,w168_philipsburg_stimulus.wav,168,philipsburg,w,33,-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,low,78,18,19,9,21,8,19,15,70,70,64,63,36,60,42,56,54,28,54,37,37,44,63,37,30,62,71,68,69,70,74,23,72,65
Rater118,22,w,Deutsch,m271_portmoresby_stimulus.wav,271,portmoresby,m,27,4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,high,6,84,95,14,18,3,91,81,83,1,2,10,78,6,71,6,94,90,67,33,68,89,57,33,56,28,17,70,22,68,31,61,34,34
Rater118,22,w,Deutsch,w174_reykjavik_stimulus.wav,174,reykjavik,w,25,-4.74594762012869,-2.86630351246831,-0.198634589558281,-0.42269087666458,2.27948887352677,low,82,22,18,23,23,24,19,20,73,99,91,77,24,71,23,82,22,17,71,25,26,24,28,28,12,66,72,76,79,80,98,24,0,68
Rater118,22,w,Deutsch,m280_skopje_stimulus.wav,280,skopje,m,33,-3.20580094914272,-1.86884720114391,-0.263006410154193,-0.0241860336244749,0.706163187799401,low,84,12,1,14,11,7,12,21,60,73,77,80,23,63,32,70,74,68,37,27,33,33,81,72,27,28,81,71,18,77,75,25,77,77
Rater119,30,m,Deutsch,m061_alrayyan_stimulus.wav,061,alrayyan,m,30,3.30993599437689,3.12925746728089,1.15714350982204,0.083813831252448,0.865770773873618,high,28,28,89,38,13,0,27,90,94,34,0,2,74,0,63,37,63,73,13,80,80,72,75,74,26,50,21,31,60,29,37,29,76,0
Rater119,30,m,Deutsch,m263_andorralavella_stimulus.wav,263,andorralavella,m,26,-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,low,24,30,84,41,25,24,61,67,61,27,32,32,68,31,53,12,46,73,26,71,67,67,55,72,72,64,58,22,75,56,66,24,67,8
Rater119,30,m,Deutsch,m171_barentsburg_stimulus.wav,171,barentsburg,m,34,-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,low,72,34,86,35,12,0,35,67,90,86,53,39,66,38,38,70,50,76,60,44,44,36,79,51,21,20,80,54,39,68,69,21,70,32
Rater119,30,m,Deutsch,m097_basseterre_stimulus.wav,097,basseterre,m,26,3.32596862707304,2.39731522893122,1.05451378492742,0.353837896092204,1.08525587950142,high,72,82,92,75,16,1,80,80,97,28,28,1,92,1,71,33,34,64,0,0,89,75,38,88,78,59,17,9,71,0,72,39,25,0
Rater119,30,m,Deutsch,w040_birmingham_stimulus.wav,040,birmingham,w,29,2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,high,30,84,90,61,31,0,92,76,100,15,10,14,75,15,70,43,61,82,15,84,84,86,75,71,75,64,25,23,41,0,68,16,72,27
Rater119,30,m,Deutsch,m041_bucharest_stimulus.wav,041,bucharest,m,24,3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,high,24,69,96,64,27,0,65,83,99,29,4,3,87,8,66,14,67,77,4,90,90,81,34,68,79,63,24,26,66,7,42,58,40,8
Rater119,30,m,Deutsch,w240_casablanca_stimulus.wav,240,casablanca,w,23,3.21165706806201,1.48603941087551,-0.0234111476928667,0.717674566166692,-0.786731963358147,high,32,94,100,76,16,0,92,93,58,28,5,0,82,7,68,20,59,69,16,100,88,71,32,64,20,55,18,18,71,0,7,14,79,6
Rater119,30,m,Deutsch,m088_cayenne_stimulus.wav,088,cayenne,m,28,-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,low,25,31,74,18,31,17,24,68,84,83,69,36,77,35,62,77,62,73,70,25,34,26,73,66,20,19,88,19,34,72,72,7,71,44
