listener_pseudonym,listener_age,listener_gender,listener_language,sample_heard,speaker_ID,speaker_pseudonym,speaker_gender,speaker_age,unsympathisch,sicher,attraktiv,verstaendnislos,unentschieden,unaufdringlich,distanziert,gelangweilt,emotional,nicht_genervt,aktiv,angenehm,charakterlos,gesellig,entspannt,mitfuehlend,dominant,unaffektiert,herzlich,alt,unsachlich,ruhig,inkompetent,haesslich,freundlich,maennlich,gehorsam,gleichgueltig,interessant,zynisch,aufgesetzt,intelligent,kindlich,bescheiden
Rater046,23,female,Chinesisch,m185_stgeorges_stimulus.wav,185,stgeorges,male,29,43,59,62,43,39,44,39,40,59,61,58,57,35,47,57,60,41,60,56,38,53,38,47,37,58,58,43,46,58,46,41,59,59,57
Rater046,23,female,Chinesisch,m210_antananarivo_stimulus.wav,210,antananarivo,male,27,53,49,46,53,46,55,52,52,47,53,47,54,41,45,53,52,47,55,42,55,46,45,53,45,55,54,54,53,39,45,57,54,40,56
Rater046,23,female,Chinesisch,m219_khartoum_stimulus.wav,219,khartoum,male,34,46,47,54,53,47,55,47,44,56,52,53,46,41,46,53,47,54,53,46,46,59,45,47,54,52,55,53,53,56,45,52,57,28,45
Rater046,23,female,Chinesisch,m235_matautu_stimulus.wav,235,matautu,male,23,45,53,55,45,56,48,47,45,47,62,47,54,45,52,53,58,46,48,56,55,54,55,47,54,54,78,53,45,54,45,54,55,38,54
Rater046,23,female,Chinesisch,m280_skopje_stimulus.wav,280,skopje,male,33,63,44,52,62,54,45,63,46,47,59,53,45,58,46,44,39,48,47,42,62,53,45,46,46,56,69,52,41,47,47,48,45,37,47
Rater046,23,female,Chinesisch,m283_lima_stimulus.wav,283,lima,male,26,45,47,47,47,48,45,52,54,53,46,53,46,52,53,46,46,47,44,52,47,45,47,47,58,52,54,58,51,47,43,49,48,40,52
Rater046,23,female,Chinesisch,m299_grosislet_stimulus.wav,299,grosislet,male,21,47,46,45,43,55,52,41,48,55,64,48,54,32,47,57,59,54,44,59,34,42,37,47,47,57,63,45,45,52,43,43,56,29,57
Rater046,23,female,Chinesisch,w049_manama_stimulus.wav,049,manama,female,28,39,63,30,44,44,29,43,68,66,23,63,32,64,43,60,20,43,34,27,19,66,21,36,36,47,25,37,40,15,43,40,16,21,42
Rater046,23,female,Chinesisch,w054_kingston_stimulus.wav,054,kingston,female,26,62,26,30,59,36,25,64,31,17,69,52,23,77,42,22,9,58,28,4,60,31,6,64,26,9,14,32,73,9,32,8,32,35,13
Rater046,23,female,Chinesisch,w072_maribor_stimulus.wav,072,maribor,female,27,55,54,43,57,39,43,56,57,42,58,45,45,60,41,45,62,44,44,57,38,62,57,55,41,41,27,56,60,44,42,55,52,41,60
Rater046,23,female,Chinesisch,w075_portofspain_stimulus.wav,075,portofspain,female,20,42,60,60,43,57,41,43,43,57,61,59,60,42,41,57,58,61,60,57,38,45,40,42,46,55,43,43,43,41,46,57,57,58,59
Rater046,23,female,Chinesisch,w118_tarawa_stimulus.wav,118,tarawa,female,30,43,33,35,39,57,42,43,43,28,46,60,40,67,35,36,30,39,41,24,23,38,38,30,61,39,28,66,40,31,42,43,42,26,42
Rater046,23,female,Chinesisch,w125_hamhung_stimulus.wav,125,hamhung,female,29,35,56,69,41,39,41,35,37,62,68,61,59,37,58,59,41,39,64,70,20,40,36,25,36,65,34,37,38,65,39,35,63,63,39
Rater046,23,female,Chinesisch,w144_mindelo_stimulus.wav,144,mindelo,female,30,46,53,47,44,44,46,40,44,46,46,43,55,39,47,46,44,46,47,43,55,53,45,53,46,48,46,54,44,43,47,54,53,48,46
Rater046,23,female,Chinesisch,w149_portgentil_stimulus.wav,149,portgentil,female,21,45,46,35,52,55,33,57,53,34,55,46,38,55,45,41,44,46,40,45,57,39,40,45,65,48,26,41,44,39,59,44,27,30,45
Rater046,23,female,Chinesisch,w167_rundu_stimulus.wav,167,rundu,female,25,55,25,24,62,44,36,62,73,16,38,37,36,60,42,61,38,44,44,34,40,44,37,45,45,39,23,46,36,22,39,40,28,58,45
Rater046,23,female,Chinesisch,w170_ciudaddelacosta_stimulus.wav,170,ciudaddelacosta,female,22,36,64,32,34,33,24,72,73,23,41,72,28,38,36,66,29,37,28,28,25,34,59,34,70,24,30,35,69,13,68,35,27,75,66
Rater046,23,female,Chinesisch,w181_hongkong_stimulus.wav,181,hongkong,female,31,43,43,47,38,46,45,40,44,55,38,42,52,38,61,48,69,57,55,59,45,46,43,47,40,47,47,45,43,45,44,45,54,56,46
Rater046,23,female,Chinesisch,w188_quito_stimulus.wav,188,quito,female,20,38,68,75,41,29,31,28,27,22,66,29,69,23,26,74,66,72,28,71,19,81,40,20,33,65,1,30,41,72,67,65,75,35,35
Rater046,23,female,Chinesisch,w200_graz_stimulus.wav,200,graz,female,27,35,43,66,33,39,39,39,46,53,62,58,60,26,47,45,65,43,42,34,60,42,37,34,44,57,43,43,43,45,42,43,55,55,45
Rater046,23,female,Chinesisch,w214_niksic_stimulus.wav,214,niksic,female,20,44,45,67,44,56,58,43,43,47,39,53,55,39,54,55,39,46,58,58,43,44,39,57,44,56,23,44,42,62,58,55,58,60,45
Rater046,23,female,Chinesisch,w226_culdesac_stimulus.wav,226,culdesac,female,21,45,45,42,57,44,46,37,40,34,39,56,40,69,53,65,40,47,46,43,28,41,41,44,55,46,18,42,44,43,47,58,46,42,44
Rater046,23,female,Chinesisch,w248_plovdiv_stimulus.wav,248,plovdiv,female,20,43,64,29,38,39,41,44,75,30,53,64,45,66,41,39,30,65,46,30,35,62,24,38,72,30,32,44,68,36,44,47,44,64,41
Rater046,23,female,Chinesisch,w252_thessaloniki_stimulus.wav,252,thessaloniki,female,21,34,56,59,33,55,59,34,36,63,64,59,63,37,38,61,61,60,61,59,36,42,37,64,41,55,24,53,38,57,45,60,46,57,40
Rater046,23,female,Chinesisch,w260_windhoek_stimulus.wav,260,windhoek,female,19,43,46,39,38,46,36,41,39,45,41,41,42,42,37,34,42,41,39,36,46,64,43,42,58,44,43,58,61,45,57,41,45,40,45
Rater046,23,female,Chinesisch,w274_kaunas_stimulus.wav,274,kaunas,female,28,42,54,59,42,37,59,44,44,58,56,60,60,41,41,57,56,55,40,55,60,58,56,58,43,54,27,54,54,57,37,40,42,39,55
Rater046,23,female,Chinesisch,w277_alofi_stimulus.wav,277,alofi,female,29,39,56,47,39,42,46,45,45,44,43,57,53,44,43,46,60,54,45,72,43,54,60,53,43,53,46,56,57,46,47,54,53,53,55
Rater046,23,female,Chinesisch,w288_luganville_stimulus.wav,288,luganville,female,23,60,46,46,40,46,45,42,47,45,39,39,44,58,45,60,46,45,46,45,35,33,44,43,33,47,14,25,46,43,20,46,46,27,47
Rater046,23,female,Chinesisch,w291_belizecity_stimulus.wav,291,belizecity,female,30,46,42,47,47,54,45,46,45,54,46,54,56,46,53,55,45,44,54,45,39,45,55,43,45,54,17,55,53,55,56,53,55,54,53
Rater046,23,female,Chinesisch,w293_capetown_stimulus.wav,293,capetown,female,26,41,62,56,39,45,57,27,40,41,83,66,44,42,45,67,42,42,41,65,64,62,39,63,40,58,63,41,60,64,62,58,53,43,60
Rater047,20,female,Deutsch,m005_nicosia_stimulus.wav,005,nicosia,male,26,21,80,96,33,72,84,61,39,30,96,68,92,29,66,80,35,78,92,63,30,23,77,20,12,91,100,46,60,72,69,17,86,15,32
Rater047,20,female,Deutsch,m007_klaksvik_stimulus.wav,007,klaksvik,male,24,7,94,97,25,3,91,34,65,6,97,40,96,32,22,87,35,90,96,42,63,27,94,13,22,63,100,53,88,85,54,7,83,0,55
Rater047,20,female,Deutsch,m021_dakhla_stimulus.wav,021,dakhla,male,30,18,80,31,22,20,79,24,75,8,95,31,93,41,40,57,65,67,90,63,15,12,80,33,52,61,100,62,79,68,36,3,81,21,72
Rater047,20,female,Deutsch,m023_malabo_stimulus.wav,023,malabo,male,30,19,86,93,38,19,78,70,82,26,84,26,85,25,23,87,27,72,93,36,84,8,82,14,24,76,100,59,73,66,29,3,84,0,56
Rater047,20,female,Deutsch,m028_debrecen_stimulus.wav,028,debrecen,male,28,71,16,21,26,91,92,36,85,4,94,7,27,82,20,14,22,2,91,3,35,82,78,92,85,86,91,74,95,8,22,0,30,36,73
Rater047,20,female,Deutsch,m061_alrayyan_stimulus.wav,061,alrayyan,male,30,17,92,88,77,68,76,74,26,83,33,81,93,13,80,68,64,91,45,51,37,71,84,56,30,77,100,39,33,76,59,67,52,62,36
Rater047,20,female,Deutsch,m080_saipan_stimulus.wav,080,saipan,male,22,80,89,19,75,26,81,78,10,32,30,20,62,86,74,84,32,27,41,37,8,25,84,66,37,85,100,71,34,36,28,79,58,72,63
Rater047,20,female,Deutsch,m135_ciudaddeleste_stimulus.wav,135,ciudaddeleste,male,28,8,89,36,14,14,1,31,24,78,13,97,8,6,20,34,64,100,5,58,52,24,31,26,86,32,99,9,33,63,94,74,39,15,33
Rater047,20,female,Deutsch,m177_baku_stimulus.wav,177,baku,male,28,91,24,9,87,25,89,80,96,9,93,3,35,100,18,30,20,39,80,31,5,21,95,75,78,47,100,74,97,5,24,9,22,91,61
Rater047,20,female,Deutsch,m178_ouagadougou_stimulus.wav,178,ouagadougou,male,30,30,80,62,39,23,65,60,33,28,76,67,67,70,36,74,33,73,62,62,25,33,85,38,40,72,100,64,55,39,37,38,68,16,67
Rater047,20,female,Deutsch,m194_harare_stimulus.wav,194,harare,male,23,82,71,52,26,30,71,39,86,59,95,2,37,95,28,41,76,11,66,62,52,17,78,37,55,91,91,71,58,28,10,73,42,25,86
Rater047,20,female,Deutsch,m210_antananarivo_stimulus.wav,210,antananarivo,male,27,35,19,27,22,84,80,43,27,35,98,40,85,77,33,64,82,23,69,75,39,28,72,87,38,87,96,58,31,64,44,21,39,9,60
Rater047,20,female,Deutsch,m231_rambaud_stimulus.wav,231,rambaud,male,35,84,76,17,75,29,86,67,41,61,78,24,28,92,41,72,39,11,93,62,82,33,67,65,80,64,100,54,30,9,53,72,36,19,72
Rater047,20,female,Deutsch,m242_ecatepec_stimulus.wav,242,ecatepec,male,20,92,80,7,24,14,10,81,54,62,25,94,8,23,40,8,27,92,11,36,64,39,87,75,86,17,98,20,86,66,96,70,7,28,44
Rater047,20,female,Deutsch,m246_bantam_stimulus.wav,246,bantam,male,25,74,31,12,33,22,96,38,76,27,95,20,67,92,30,16,58,19,98,59,4,29,39,43,76,88,81,66,73,7,38,20,57,84,66
Rater047,20,female,Deutsch,m249_bitola_stimulus.wav,249,bitola,male,25,73,84,18,76,17,89,87,97,2,35,72,33,64,8,53,16,40,91,14,61,73,98,14,66,33,98,26,83,24,74,29,68,8,42
Rater047,20,female,Deutsch,m271_portmoresby_stimulus.wav,271,portmoresby,male,27,49,30,96,22,24,75,34,34,72,98,82,89,15,96,33,64,70,76,75,49,60,26,34,12,90,98,63,14,87,40,68,70,21,80
Rater047,20,female,Deutsch,w009_durres_stimulus.wav,009,durres,female,30,22,11,70,14,9,68,74,79,30,94,10,23,73,13,36,24,19,35,22,3,71,70,81,64,85,0,62,70,27,39,79,38,100,71
Rater047,20,female,Deutsch,w035_flyingfishcove_stimulus.wav,035,flyingfishcove,female,22,14,87,83,29,15,86,25,68,25,83,20,91,35,27,94,68,61,78,63,41,17,85,29,34,91,0,67,67,38,25,12,87,55,70
Rater047,20,female,Deutsch,w040_birmingham_stimulus.wav,040,birmingham,female,29,8,66,79,3,43,86,25,14,73,96,89,91,76,82,64,79,29,80,85,59,19,78,39,11,90,0,80,12,34,21,67,61,66,80
Rater047,20,female,Deutsch,w048_lome_stimulus.wav,048,lome,female,21,24,82,66,74,22,89,71,71,19,33,74,77,36,25,76,37,88,94,22,75,7,69,21,21,30,0,72,64,62,69,18,93,1,70
Rater047,20,female,Deutsch,w062_monaco_stimulus.wav,062,monaco,female,31,75,100,23,21,0,16,71,55,22,100,79,36,26,0,37,26,80,90,34,59,26,100,0,40,62,0,54,100,53,66,0,85,31,49
Rater047,20,female,Deutsch,w063_sanjuan_stimulus.wav,063,sanjuan,female,28,16,95,24,26,0,21,60,53,32,97,30,59,37,76,70,69,52,99,80,86,25,74,32,72,88,0,72,40,26,35,33,67,0,55
Rater047,20,female,Deutsch,w068_minsk_stimulus.wav,068,minsk,female,21,23,92,86,23,2,19,33,70,29,37,93,84,13,35,80,32,87,89,20,5,8,90,17,30,70,0,20,80,75,74,3,90,22,24
Rater047,20,female,Deutsch,w078_roadtown_stimulus.wav,078,roadtown,female,27,49,19,73,49,90,80,69,75,11,90,27,86,89,43,35,19,30,67,75,0,72,27,79,39,100,0,74,77,33,31,5,24,100,70
Rater047,20,female,Deutsch,w087_sarajevo_stimulus.wav,087,sarajevo,female,27,30,80,66,31,56,80,40,62,48,100,70,83,61,77,79,59,47,43,70,48,21,81,33,34,93,0,92,25,37,14,65,79,18,69
Rater047,20,female,Deutsch,w117_hamilton_stimulus.wav,117,hamilton,female,26,19,31,42,15,32,61,31,36,82,95,72,62,41,62,29,71,31,41,89,78,15,85,59,63,99,0,89,32,28,17,80,60,77,72
Rater047,20,female,Deutsch,w143_jomala_stimulus.wav,143,jomala,female,29,25,19,70,44,74,89,33,30,69,82,27,33,90,86,40,78,27,67,69,16,87,31,90,41,89,3,86,30,24,13,74,39,69,85
Rater047,20,female,Deutsch,w169_bayamon_stimulus.wav,169,bayamon,female,24,32,95,29,72,61,37,86,23,31,75,86,69,21,10,69,36,92,71,30,40,11,81,13,35,35,0,20,42,39,70,37,78,1,24
Rater047,20,female,Deutsch,w183_toamasina_stimulus.wav,183,toamasina,female,22,22,28,74,35,23,95,26,39,68,91,32,79,61,70,34,73,37,79,84,6,65,72,62,37,95,0,69,36,64,30,61,71,84,66
Rater047,20,female,Deutsch,w191_panamacity_stimulus.wav,191,panamacity,female,31,60,39,22,18,41,62,64,41,67,45,58,28,57,38,40,43,77,31,35,62,24,41,71,66,23,0,26,64,30,67,64,13,38,49
Rater047,20,female,Deutsch,w195_aljahra_stimulus.wav,195,aljahra,female,26,66,53,26,41,100,20,83,28,63,62,0,35,95,39,21,49,24,35,48,41,91,24,88,75,74,0,70,24,26,21,21,49,65,29
Rater047,20,female,Deutsch,w212_shanghai_stimulus.wav,212,shanghai,female,32,19,70,14,19,39,88,40,71,68,93,30,80,32,72,79,64,36,88,60,100,63,71,58,48,85,0,68,37,29,38,26,38,21,73
Rater047,20,female,Deutsch,w241_auckland_stimulus.wav,241,auckland,female,20,9,97,91,8,7,78,17,19,54,94,91,89,24,75,77,89,60,100,86,9,12,95,5,9,94,0,60,25,78,31,9,87,80,78
Rater047,20,female,Deutsch,w248_plovdiv_stimulus.wav,248,plovdiv,female,20,9,18,38,16,74,93,43,45,69,100,26,79,69,26,30,54,16,90,69,0,75,49,76,27,95,0,87,49,25,16,0,64,100,100
Rater047,20,female,Deutsch,w251_mutsamudu_stimulus.wav,251,mutsamudu,female,35,14,24,24,24,35,77,18,32,70,37,17,20,61,30,38,67,37,79,60,80,72,32,77,62,80,1,70,68,22,22,16,33,30,76
Rater047,20,female,Deutsch,w279_diredawa_stimulus.wav,279,diredawa,female,23,26,29,40,37,75,82,28,67,19,80,29,30,76,29,38,29,38,79,68,37,70,78,60,35,70,0,86,77,28,20,17,78,67,71
Rater047,20,female,Deutsch,w281_naypyidaw_stimulus.wav,281,naypyidaw,female,25,27,100,25,30,0,79,68,80,20,41,100,88,24,13,90,30,80,96,38,47,2,93,15,35,90,0,48,85,70,54,6,87,24,60
Rater047,20,female,Deutsch,w290_bujumbura_stimulus.wav,290,bujumbura,female,26,23,81,80,33,32,67,42,64,26,31,44,74,69,34,70,63,66,90,39,17,39,67,39,30,38,0,79,72,37,35,25,63,72,70
Rater047,20,female,Deutsch,w300_amsterdam_stimulus.wav,300,amsterdam,female,27,68,83,67,34,57,36,35,26,75,32,90,36,40,73,35,41,71,74,66,8,57,36,31,32,74,0,42,39,40,67,17,63,38,36
Rater048,27,male,Deutsch,m020_edinburghofthesevenseas_stimulus.wav,020,edinburghofthesevenseas,male,31,77,57,57,64,41,46,86,39,39,32,41,62,28,45,33,43,27,44,33,5,37,73,62,55,24,100,46,39,46,43,59,42,34,67
Rater048,27,male,Deutsch,m028_debrecen_stimulus.wav,028,debrecen,male,28,34,60,45,30,38,45,69,38,42,1,42,47,56,39,44,25,32,40,24,27,39,58,45,56,21,100,46,29,53,45,55,59,29,72
Rater048,27,male,Deutsch,m097_basseterre_stimulus.wav,097,basseterre,male,26,39,65,59,37,33,62,36,36,56,84,64,88,40,59,55,61,35,66,89,69,28,54,32,29,92,100,79,41,62,26,56,66,8,71
Rater048,27,male,Deutsch,m131_shusha_stimulus.wav,131,shusha,male,27,20,66,56,28,32,62,26,38,54,68,58,71,30,57,44,68,32,62,60,36,30,35,36,26,83,98,77,33,61,25,68,62,17,62
Rater048,27,male,Deutsch,m137_asau_stimulus.wav,137,asau,male,31,33,36,26,40,66,34,35,39,40,83,45,11,30,44,15,78,32,43,44,19,27,28,76,75,42,100,76,26,29,24,81,22,16,77
Rater048,27,male,Deutsch,m150_zinder_stimulus.wav,150,zinder,male,25,32,62,25,38,39,40,22,39,68,93,68,25,44,57,58,67,32,38,72,13,61,55,62,69,73,98,44,42,37,41,38,39,68,37
Rater048,27,male,Deutsch,m164_canberra_stimulus.wav,164,canberra,male,22,28,70,58,36,32,82,37,34,67,82,65,70,38,59,42,60,32,45,56,22,18,55,20,16,81,100,86,39,61,24,40,59,29,82
Rater048,27,male,Deutsch,m193_nouakchott_stimulus.wav,193,nouakchott,male,33,75,61,35,35,35,44,93,33,53,65,56,30,32,38,60,37,38,39,37,68,35,71,43,70,59,99,67,35,45,34,70,46,16,69
Rater048,27,male,Deutsch,m198_khujand_stimulus.wav,198,khujand,male,26,35,63,58,38,30,65,44,36,54,37,61,85,42,56,66,54,20,65,64,25,12,58,22,23,72,100,74,37,69,17,62,59,33,74
Rater048,27,male,Deutsch,m199_eschsuralzette_stimulus.wav,199,eschsuralzette,male,24,17,65,62,34,19,30,32,26,62,81,62,62,42,54,43,85,34,40,70,25,72,61,41,18,58,100,62,37,59,14,40,58,28,79
Rater048,27,male,Deutsch,m216_almaty_stimulus.wav,216,almaty,male,21,35,62,62,77,32,37,65,44,31,37,40,42,72,42,47,32,28,37,35,39,43,43,52,62,59,100,62,44,38,24,73,45,30,75
Rater048,27,male,Deutsch,m225_sokode_stimulus.wav,225,sokode,male,23,28,66,61,41,25,83,40,40,53,85,58,72,45,57,46,55,37,46,70,13,22,48,42,22,86,84,69,40,67,29,47,66,29,78
Rater048,27,male,Deutsch,m231_rambaud_stimulus.wav,231,rambaud,male,35,37,60,67,35,41,64,41,36,55,92,36,68,40,44,45,67,36,46,59,26,15,39,37,36,60,100,75,41,68,21,62,69,34,64
Rater048,27,male,Deutsch,m233_buenosaires_stimulus.wav,233,buenosaires,male,24,30,66,63,35,34,62,28,41,55,82,58,75,43,64,66,66,30,60,59,35,39,60,42,25,63,100,78,40,58,20,28,58,22,85
Rater048,27,male,Deutsch,m243_saotome_stimulus.wav,243,saotome,male,29,70,54,20,66,45,33,57,47,60,27,46,18,57,37,33,35,46,42,41,25,31,43,72,73,47,100,72,45,34,23,60,32,25,53
Rater048,27,male,Deutsch,m246_bantam_stimulus.wav,246,bantam,male,25,28,69,59,38,34,64,37,30,55,92,41,56,32,63,45,77,31,80,59,26,38,60,34,41,61,100,85,32,67,26,38,59,27,68
Rater048,27,male,Deutsch,m270_quezoncity_stimulus.wav,270,quezoncity,male,32,26,46,26,79,43,24,67,60,36,39,39,14,54,39,46,24,37,42,40,33,28,55,74,77,37,100,74,57,37,20,60,32,15,85
Rater048,27,male,Deutsch,w035_flyingfishcove_stimulus.wav,035,flyingfishcove,female,22,57,55,63,42,42,42,34,43,47,54,55,54,45,53,47,58,47,41,45,24,36,56,45,40,47,1,57,46,38,46,54,65,26,53
Rater048,27,male,Deutsch,w047_paris_stimulus.wav,047,paris,female,25,80,39,25,64,78,77,67,43,19,72,39,17,72,39,36,20,38,40,33,10,33,22,80,73,32,3,75,68,15,39,85,40,60,68
Rater048,27,male,Deutsch,w075_portofspain_stimulus.wav,075,portofspain,female,20,15,77,69,20,23,74,6,26,39,91,85,61,35,57,40,29,37,39,28,33,42,45,39,33,90,1,54,35,53,30,85,52,21,77
Rater048,27,male,Deutsch,w087_sarajevo_stimulus.wav,087,sarajevo,female,27,55,61,56,44,47,42,54,37,58,76,57,43,48,27,41,14,36,46,46,28,42,33,41,42,54,0,66,44,54,24,76,53,33,57
Rater048,27,male,Deutsch,w094_hakupu_stimulus.wav,094,hakupu,female,27,95,44,27,76,45,46,74,44,47,64,56,45,57,45,38,25,27,76,61,10,40,42,87,80,62,0,73,41,25,31,56,18,36,53
Rater048,27,male,Deutsch,w095_luanda_stimulus.wav,095,luanda,female,27,41,59,56,35,45,44,34,43,54,37,55,55,33,54,44,73,45,46,63,22,47,43,45,41,63,0,46,44,53,46,53,52,24,45
Rater048,27,male,Deutsch,w100_beaubassinrosehill_stimulus.wav,100,beaubassinrosehill,female,29,44,38,46,41,41,60,42,44,40,67,57,35,42,37,34,45,39,41,55,21,64,43,58,43,58,0,56,40,43,36,57,47,35,55
Rater048,27,male,Deutsch,w130_gulu_stimulus.wav,130,gulu,female,25,76,57,46,65,37,25,76,57,23,11,55,27,71,43,41,18,55,39,26,43,31,59,41,62,36,1,57,34,22,35,61,53,18,31
Rater048,27,male,Deutsch,w132_kiev_stimulus.wav,132,kiev,female,23,76,64,28,73,41,40,70,42,22,57,69,36,70,39,43,27,53,41,33,21,40,45,56,64,36,4,54,40,21,45,64,46,30,67
Rater048,27,male,Deutsch,w133_bobodioulasso_stimulus.wav,133,bobodioulasso,female,22,37,60,54,45,55,54,57,39,57,84,61,58,44,62,46,68,43,56,58,34,36,64,45,45,64,3,57,33,59,43,39,52,42,42
Rater048,27,male,Deutsch,w141_saintsaviour_stimulus.wav,141,saintsaviour,female,21,82,60,43,63,44,24,67,47,42,15,54,25,75,45,45,23,43,44,22,59,35,37,42,69,27,1,67,64,43,34,54,46,4,57
Rater048,27,male,Deutsch,w145_portlouis_stimulus.wav,145,portlouis,female,30,39,56,56,40,44,62,43,47,53,64,57,54,45,57,37,56,55,44,43,31,45,56,45,44,56,0,54,41,55,44,48,54,39,47
Rater048,27,male,Deutsch,w170_ciudaddelacosta_stimulus.wav,170,ciudaddelacosta,female,22,34,64,60,36,38,58,35,39,55,62,66,59,37,47,43,60,47,45,55,34,44,43,44,43,65,1,59,45,53,45,58,53,39,52
Rater048,27,male,Deutsch,w191_panamacity_stimulus.wav,191,panamacity,female,31,63,39,20,64,40,35,65,47,9,10,59,20,67,42,42,12,44,27,18,41,33,75,55,73,21,1,60,68,26,44,76,41,44,68
Rater048,27,male,Deutsch,w192_gonaives_stimulus.wav,192,gonaives,female,23,69,39,36,33,55,44,42,46,53,61,45,46,53,45,46,47,41,55,46,21,57,22,44,45,68,1,62,37,46,45,19,43,35,60
Rater048,27,male,Deutsch,w223_daugavpils_stimulus.wav,223,daugavpils,female,34,42,56,57,38,43,66,55,43,57,65,55,60,33,54,53,55,45,54,59,67,35,62,44,26,58,1,61,39,55,36,42,52,4,53
Rater048,27,male,Deutsch,w239_limon_stimulus.wav,239,limon,female,28,75,42,34,59,65,35,57,62,21,15,41,4,71,41,43,40,42,18,35,5,13,30,74,76,34,0,45,32,29,26,74,39,39,45
Rater048,27,male,Deutsch,w257_nasinu_stimulus.wav,257,nasinu,female,25,18,64,65,32,33,70,34,26,66,67,76,61,31,72,63,69,39,32,66,23,32,65,39,25,68,0,47,12,73,34,10,57,29,41
Rater048,27,male,Deutsch,w274_kaunas_stimulus.wav,274,kaunas,female,28,27,55,39,28,44,63,30,45,45,79,61,18,54,43,39,44,43,44,41,33,43,45,45,65,43,0,57,47,29,43,56,46,30,67
Rater048,27,male,Deutsch,w275_wellington_stimulus.wav,275,wellington,female,28,14,58,40,39,38,61,35,45,44,26,46,42,41,43,30,49,45,40,44,31,39,63,62,65,43,0,74,39,44,13,41,45,22,63
Rater048,27,male,Deutsch,w277_alofi_stimulus.wav,277,alofi,female,29,29,34,58,32,44,62,33,42,57,75,64,56,33,60,11,68,41,35,65,29,36,59,47,24,67,0,61,33,59,19,56,59,24,46
Rater048,27,male,Deutsch,w282_gizo_stimulus.wav,282,gizo,female,27,9,66,63,36,31,65,20,34,46,73,62,65,29,57,45,65,34,60,66,32,42,61,32,37,59,0,65,33,61,20,30,56,18,67
Rater048,27,male,Deutsch,w292_douala_stimulus.wav,292,douala,female,19,85,28,30,62,44,61,70,39,5,67,40,18,80,37,34,17,38,32,17,27,29,37,62,68,40,0,75,44,5,17,93,40,5,66
Rater049,24,female,Deutsch,m061_alrayyan_stimulus.wav,061,alrayyan,male,30,21,71,63,38,39,37,36,33,31,67,32,65,29,64,82,71,73,31,80,57,27,93,36,10,73,100,90,31,35,60,46,63,36,75
Rater049,24,female,Deutsch,m076_prague_stimulus.wav,076,prague,male,23,34,15,33,28,40,45,38,40,56,80,27,46,72,38,22,75,32,44,77,24,45,80,39,29,75,92,60,40,61,24,24,41,65,67
Rater049,24,female,Deutsch,m080_saipan_stimulus.wav,080,saipan,male,22,35,65,72,59,38,66,59,39,36,62,64,59,59,62,98,60,62,64,40,59,35,92,23,36,61,100,34,72,60,37,41,63,63,60
Rater049,24,female,Deutsch,m089_yaren_stimulus.wav,089,yaren,male,26,32,40,71,39,62,36,44,42,61,25,61,65,41,60,82,67,18,44,58,65,38,91,37,38,86,100,30,65,60,36,42,59,37,68
Rater049,24,female,Deutsch,m091_tiraspol_stimulus.wav,091,tiraspol,male,25,27,61,61,56,40,37,42,64,40,68,62,27,43,55,21,45,56,38,62,31,42,79,40,38,62,94,41,41,56,38,43,58,36,70
Rater049,24,female,Deutsch,m129_kuwaitcity_stimulus.wav,129,kuwaitcity,male,30,66,79,70,75,19,33,63,65,38,37,69,61,59,65,35,37,70,70,100,58,23,46,32,28,60,98,38,37,45,39,57,60,11,40
Rater049,24,female,Deutsch,m131_shusha_stimulus.wav,131,shusha,male,27,63,59,30,67,41,40,65,35,70,38,44,64,58,41,82,42,58,39,37,60,45,59,44,36,43,89,43,76,42,94,41,63,40,59
Rater049,24,female,Deutsch,m146_moroni_stimulus.wav,146,moroni,male,31,22,65,57,55,40,63,60,61,68,35,29,61,61,58,98,29,60,62,23,73,24,81,39,32,58,93,62,64,31,37,67,29,11,57
Rater049,24,female,Deutsch,m164_canberra_stimulus.wav,164,canberra,male,22,70,65,38,64,34,66,60,57,35,33,33,43,61,38,91,41,46,64,29,16,30,87,64,41,41,100,65,72,39,35,43,42,35,64
Rater049,24,female,Deutsch,m166_hanoi_stimulus.wav,166,hanoi,male,20,30,43,40,35,39,57,41,37,57,33,63,57,36,58,41,67,38,62,59,38,33,40,63,63,61,40,30,40,44,72,40,59,65,68
Rater049,24,female,Deutsch,m182_cetinje_stimulus.wav,182,cetinje,male,24,27,69,71,37,92,68,36,42,38,83,58,77,35,56,89,61,44,38,68,26,40,79,29,25,67,100,70,40,60,38,36,47,30,59
Rater049,24,female,Deutsch,m190_chisinau_stimulus.wav,190,chisinau,male,24,37,72,61,77,72,83,57,28,61,56,58,83,34,58,57,44,43,39,64,46,41,80,43,18,60,85,45,55,57,38,45,75,23,58
Rater049,24,female,Deutsch,m247_aleppo_stimulus.wav,247,aleppo,male,22,31,64,69,80,28,60,58,23,67,65,40,22,60,60,82,37,62,37,66,34,35,76,42,26,61,100,44,57,37,67,40,38,27,78
Rater049,24,female,Deutsch,m264_stpeterport_stimulus.wav,264,stpeterport,male,22,24,72,78,40,26,30,30,36,61,3,60,65,66,57,73,40,65,62,37,24,38,42,39,64,64,99,36,38,56,33,37,70,64,67
